DWS Measurement v9.2.8 
08/23/18 12:17:37 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	29.98
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	825.10
Mean Count Rate (kHz):	126.2


Lag time (s)	g2-1

1.250000E-8	1.005840
2.500000E-8	0.997063
3.750000E-8	1.005898
5.000000E-8	0.998160
6.250000E-8	0.994198
7.500000E-8	1.008642
8.750000E-8	0.991279
1.000000E-7	1.011280
1.125000E-7	0.999812
1.250000E-7	0.989216
1.375000E-7	0.988352
1.500000E-7	0.995520
1.625000E-7	0.991468
1.750000E-7	0.997897
1.875000E-7	0.999834
2.000000E-7	1.006216
2.125000E-7	1.004995
2.375000E-7	0.999046
2.625000E-7	0.993446
2.875000E-7	1.003296
3.125000E-7	0.992200
3.375000E-7	0.988187
3.625000E-7	0.996733
3.875000E-7	0.995536
4.125000E-7	0.995886
4.625000E-7	0.982955
5.125000E-7	0.988098
5.625000E-7	0.993449
6.125000E-7	0.997578
6.625000E-7	0.988716
7.125000E-7	0.998891
7.625000E-7	0.998092
8.125000E-7	0.992617
9.125000E-7	0.990571
1.012500E-6	0.988390
1.112500E-6	0.989563
1.212500E-6	0.992845
1.312500E-6	0.991793
1.412500E-6	0.992765
1.512500E-6	0.989068
1.612500E-6	0.992154
1.812500E-6	0.993755
2.012500E-6	0.989717
2.212500E-6	0.986911
2.412500E-6	0.985146
2.612500E-6	0.979231
2.812500E-6	0.982180
3.012500E-6	0.988752
3.212500E-6	0.989060
3.612500E-6	0.984114
4.012500E-6	0.979206
4.412500E-6	0.978757
4.812500E-6	0.981280
5.212500E-6	0.977694
5.612500E-6	0.974226
6.012500E-6	0.977628
6.412500E-6	0.976104
7.212500E-6	0.973289
8.012500E-6	0.969696
8.812500E-6	0.966710
9.612500E-6	0.969112
1.041250E-5	0.963155
1.121250E-5	0.965922
1.201250E-5	0.961147
1.281250E-5	0.960708
1.441250E-5	0.957302
1.601250E-5	0.957544
1.761250E-5	0.956524
1.921250E-5	0.954810
2.081250E-5	0.952888
2.241250E-5	0.948255
2.401250E-5	0.948495
2.561250E-5	0.946738
2.881250E-5	0.940891
3.201250E-5	0.938723
3.521250E-5	0.938064
3.841250E-5	0.935855
4.161250E-5	0.934719
4.481250E-5	0.931670
4.801250E-5	0.928073
5.121250E-5	0.926411
5.761250E-5	0.923304
6.401250E-5	0.920727
7.041250E-5	0.916888
7.681250E-5	0.916209
8.321250E-5	0.913673
8.961250E-5	0.910901
9.601250E-5	0.909088
0.000102	0.907875
0.000115	0.904311
0.000128	0.901317
0.000141	0.898893
0.000154	0.896379
0.000166	0.894362
0.000179	0.892675
0.000192	0.890657
0.000205	0.889658
0.000230	0.886684
0.000256	0.884544
0.000282	0.882368
0.000307	0.881036
0.000333	0.879159
0.000358	0.877893
0.000384	0.876749
0.000410	0.875653
0.000461	0.873536
0.000512	0.871963
0.000563	0.870296
0.000614	0.868972
0.000666	0.867715
0.000717	0.866535
0.000768	0.865745
0.000819	0.864656
0.000922	0.862583
0.001024	0.860647
0.001126	0.859254
0.001229	0.857911
0.001331	0.856726
0.001434	0.855646
0.001536	0.854776
0.001638	0.853625
0.001843	0.851636
0.002048	0.849932
0.002253	0.848569
0.002458	0.846704
0.002662	0.845407
0.002867	0.843966
0.003072	0.843261
0.003277	0.842550
0.003686	0.841009
0.004096	0.839830
0.004506	0.838973
0.004915	0.837860
0.005325	0.837444
0.005734	0.836583
0.006144	0.835541
0.006554	0.835198
0.007373	0.832780
0.008192	0.830651
0.009011	0.828761
0.009830	0.827294
0.010650	0.826041
0.011469	0.824721
0.012288	0.823410
0.013107	0.821991
0.014746	0.818719
0.016384	0.817582
0.018022	0.815940
0.019661	0.812253
0.021299	0.808627
0.022938	0.806953
0.024576	0.805035
0.026214	0.803047
0.029491	0.799020
0.032768	0.794489
0.036045	0.791204
0.039322	0.785911
0.042598	0.783062
0.045875	0.778568
0.049152	0.775518
0.052429	0.773826
0.058982	0.765697
0.065536	0.758275
0.072090	0.751139
0.078643	0.743730
0.085197	0.737601
0.091750	0.730937
0.098304	0.724832
0.104858	0.723105
0.117965	0.710204
0.131072	0.697587
0.144179	0.686255
0.157286	0.674390
0.170394	0.662586
0.183501	0.651590
0.399814	0.505529
0.599721	0.405834
0.799628	0.328605
0.999535	0.266961
1.199442	0.216478
1.399349	0.174951
1.599257	0.143337
1.799164	0.117510
1.999071	0.096930
2.198978	0.080428
2.398885	0.068712
2.598792	0.054503
2.798699	0.046913
2.998606	0.039135
3.198513	0.033652
3.398420	0.027204
3.598327	0.022607
3.798234	0.018356
3.998141	0.016195
4.198048	0.013185
4.397955	0.012050
4.597862	0.010715
4.797770	0.010233
4.997677	0.008228
5.197584	0.008098
5.397491	0.007349
5.597398	0.002274
5.797305	0.003010
5.997212	0.002909
6.197119	0.003958
6.397026	0.001543
6.596933	0.001135
6.796840	0.001296
6.996747	0.003715
7.196654	0.002086
7.396561	0.000828
7.596468	-0.001620
7.796376	-0.000299
7.996283	0.000710
8.196190	0.002666
8.396097	0.001131
8.596004	0.000948
8.795911	0.000775
8.995818	-0.000774
9.195725	-0.000198
9.395632	0.000488
9.595539	0.001464
9.795446	0.003589
9.995353	0.003463
10.195260	0.002321
10.395167	0.000750
10.595074	0.003963
10.794981	0.007842
10.994889	0.009194
11.194796	0.012350
11.394703	0.012960
11.594610	0.015909
11.794517	0.014896
11.994424	0.012461
12.194331	0.015985
12.394238	0.015801
12.594145	0.017082
12.794052	0.014767


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.421000	61.266725
13.381000	108.799941
20.350000	82.215960
27.311000	170.672261
34.281000	105.168904
41.227000	177.250940
48.191000	79.479810
55.150000	112.388520
62.120000	142.672316
69.081000	67.844034
76.049000	80.993323
82.820000	117.676307
89.789000	237.700741
96.760000	87.401823
103.730000	229.911054
110.689000	47.155715
117.658000	120.248607
124.619000	133.732175
125.248146	124.559678
126.296722	127.518764
127.345298	126.882481
128.184158	124.165830
129.232734	124.595143
130.281310	126.202088
131.329886	126.157412
132.378462	125.559110
133.427038	123.241524
134.265899	126.103433
135.314475	122.718510
136.363051	123.715339
137.411627	124.783781
138.460203	124.913333
139.508779	126.022758
140.557355	124.905553
141.605931	124.309779
142.444792	126.217652
143.493368	124.718962
144.541944	124.732125
145.590520	123.116901
146.639096	125.243595
147.687672	123.565673
148.736248	127.118215
149.784824	125.547943
150.623685	126.812457
151.672261	126.049188
152.720837	122.396523
153.769413	124.231692
154.817989	127.481676
155.866565	125.331926
156.915141	126.249417
157.963717	124.923816
158.802578	127.395543
159.851154	125.953275
160.899730	127.467321
161.948306	125.778878
162.996882	124.494495
164.045458	123.791107
164.884318	124.809223
165.932894	122.674056
166.981470	124.694753
168.030046	123.711425
169.078622	124.788494
170.127198	126.878635
171.175774	124.838718
172.224350	125.788894
173.063211	125.462875
174.111787	123.743934
175.160363	123.483664
176.208939	123.654206
177.257515	126.037172
178.306091	123.914913
179.354667	123.553870
180.403243	125.601778
181.451819	124.702424
182.290680	125.758188
183.339256	124.647202
184.387832	125.667023

Measurement Notes:

