DWS Measurement v9.2.8
10/03/18 5:43:31 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	35.01
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	974.76
Mean Count Rate (kHz):	172.5


Lag time (s)	g2-1

1.250000E-8	1.000830
2.500000E-8	1.003530
3.750000E-8	1.003400
5.000000E-8	1.011630
6.250000E-8	0.995635
7.500000E-8	0.993081
8.750000E-8	0.998879
1.000000E-7	0.996883
1.125000E-7	1.000940
1.250000E-7	0.994494
1.375000E-7	0.997749
1.500000E-7	0.996800
1.625000E-7	0.997358
1.750000E-7	0.996026
1.875000E-7	1.000470
2.000000E-7	1.007130
2.125000E-7	1.000930
2.375000E-7	0.998830
2.625000E-7	0.995256
2.875000E-7	0.997882
3.125000E-7	0.998763
3.375000E-7	0.994908
3.625000E-7	0.997964
3.875000E-7	0.992864
4.125000E-7	0.997014
4.625000E-7	1.000120
5.125000E-7	0.996969
5.625000E-7	0.993800
6.125000E-7	0.996019
6.625000E-7	0.995380
7.125000E-7	0.992600
7.625000E-7	0.993994
8.125000E-7	0.996185
9.125000E-7	0.993227
1.012500E-6	0.991641
1.112500E-6	0.993909
1.212500E-6	0.997171
1.312500E-6	0.994864
1.412500E-6	0.997401
1.512500E-6	0.996263
1.612500E-6	0.997093
1.812500E-6	0.994223
2.012500E-6	0.993045
2.212500E-6	0.992475
2.412500E-6	0.990921
2.612500E-6	0.990256
2.812500E-6	0.991163
3.012500E-6	0.992401
3.212500E-6	0.991638
3.612500E-6	0.991298
4.012500E-6	0.987913
4.412500E-6	0.989401
4.812500E-6	0.989665
5.212500E-6	0.987318
5.612500E-6	0.984306
6.012500E-6	0.983918
6.412500E-6	0.985789
7.212500E-6	0.982948
8.012500E-6	0.982298
8.812500E-6	0.980795
9.612500E-6	0.980032
1.041250E-5	0.979145
1.121250E-5	0.979634
1.201250E-5	0.977608
1.281250E-5	0.976576
1.441250E-5	0.976200
1.601250E-5	0.975255
1.761250E-5	0.974052
1.921250E-5	0.972462
2.081250E-5	0.971424
2.241250E-5	0.970258
2.401250E-5	0.968704
2.561250E-5	0.967525
2.881250E-5	0.965618
3.201250E-5	0.963253
3.521250E-5	0.962568
3.841250E-5	0.962172
4.161250E-5	0.960884
4.481250E-5	0.958819
4.801250E-5	0.956956
5.121250E-5	0.955640
5.761250E-5	0.954552
6.401250E-5	0.953187
7.041250E-5	0.950818
7.681250E-5	0.949694
8.321250E-5	0.949096
8.961250E-5	0.947025
9.601250E-5	0.946446
0.000102	0.945567
0.000115	0.943571
0.000128	0.942140
0.000141	0.940699
0.000154	0.939186
0.000166	0.938322
0.000179	0.937067
0.000192	0.936287
0.000205	0.935520
0.000230	0.933833
0.000256	0.932541
0.000282	0.931298
0.000307	0.930250
0.000333	0.929327
0.000358	0.928568
0.000384	0.927646
0.000410	0.926935
0.000461	0.925733
0.000512	0.924479
0.000563	0.923348
0.000614	0.922549
0.000666	0.921580
0.000717	0.920829
0.000768	0.920155
0.000819	0.919483
0.000922	0.918296
0.001024	0.917292
0.001126	0.916406
0.001229	0.915474
0.001331	0.914641
0.001434	0.913930
0.001536	0.913324
0.001638	0.912752
0.001843	0.911334
0.002048	0.910226
0.002253	0.909045
0.002458	0.908130
0.002662	0.907203
0.002867	0.906441
0.003072	0.905508
0.003277	0.904884
0.003686	0.903575
0.004096	0.902496
0.004506	0.901726
0.004915	0.901112
0.005325	0.900433
0.005734	0.899936
0.006144	0.899521
0.006554	0.899305
0.007373	0.898615
0.008192	0.898002
0.009011	0.897413
0.009830	0.896893
0.010650	0.896362
0.011469	0.895708
0.012288	0.894905
0.013107	0.894753
0.014746	0.893998
0.016384	0.893851
0.018022	0.892930
0.019661	0.891107
0.021299	0.888583
0.022938	0.886033
0.024576	0.884134
0.026214	0.883737
0.029491	0.882879
0.032768	0.881813
0.036045	0.879200
0.039322	0.875991
0.042598	0.873289
0.045875	0.870241
0.049152	0.869450
0.052429	0.869178
0.058982	0.862598
0.065536	0.858593
0.072090	0.854692
0.078643	0.848379
0.085197	0.845562
0.091750	0.840489
0.098304	0.835631
0.104858	0.834421
0.117965	0.825432
0.131072	0.816715
0.144179	0.808186
0.157286	0.799972
0.170394	0.792006
0.183501	0.784189
0.399815	0.678690
0.599722	0.593685
0.799630	0.518182
0.999537	0.456756
1.199450	0.400721
1.399350	0.352889
1.599260	0.312851
1.799170	0.275985
1.999070	0.244468
2.198980	0.217135
2.398890	0.192129
2.598800	0.172310
2.798700	0.152881
2.998610	0.136359
3.198520	0.121527
3.398430	0.109284
3.598330	0.099206
3.798240	0.089774
3.998150	0.080142
4.198060	0.071741
4.397960	0.065464
4.597870	0.058995
4.797780	0.054296
4.997690	0.048531
5.197590	0.045655
5.397500	0.041211
5.597410	0.037765
5.797320	0.035171
5.997220	0.032357
6.197130	0.030759
6.397040	0.028633
6.596940	0.026739
6.796850	0.026439
6.996760	0.026035
7.196670	0.025229
7.396580	0.023600
7.596480	0.023303
7.796390	0.023106
7.996300	0.021879
8.196200	0.021987
8.396110	0.020352
8.596020	0.020213
8.795930	0.019309
8.995830	0.019272
9.195740	0.018108
9.395650	0.017015
9.595560	0.016457
9.795460	0.017025
9.995370	0.015932
10.195300	0.015604
10.395200	0.015148
10.595100	0.014467
10.795000	0.014771
10.994900	0.015415
11.194800	0.013832
11.394700	0.014276
11.594600	0.015595
11.794500	0.016428
11.994400	0.015783
12.194400	0.016398
12.394300	0.015713
12.594200	0.015991
12.794100	0.015792


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

13.382000	373.168052
20.353000	214.676270
27.303000	196.955435
34.262000	123.191793
41.222000	49.059837
48.193000	99.039410
55.153000	90.614020
62.123000	81.422582
69.092000	161.375898
76.051000	204.329149
83.021000	208.230804
89.983000	136.236418
96.952000	173.740536
103.912000	83.751832
110.881000	165.138396
117.851000	146.655418
124.809000	343.697433
125.438146	166.946565
126.486722	169.220337
127.535298	168.948672
128.374158	166.623000
129.422734	165.674692
130.471310	170.150985
131.519886	170.037991
132.568462	168.611882
133.617038	169.349183
134.455899	169.208287
135.504475	170.391707
136.553051	168.349601
137.601627	166.797807
138.650203	168.737316
139.698779	171.020417
140.747355	171.547447
141.795931	171.848185
142.844507	171.112160
143.683368	172.527024
144.731944	171.518608
145.780520	171.404698
146.829096	171.736235
147.877672	170.112670
148.926248	170.331199
149.974824	174.241333
151.023400	170.925609
151.862261	169.885966
152.910837	168.585930
153.959413	168.796984
155.007989	168.400174
156.056565	169.682898
157.105141	171.027598
158.153717	170.729489
159.202293	169.981671
160.041154	166.392166
161.089730	168.336423
162.138306	169.799308
163.186882	170.644938
164.235458	169.342534
165.284034	168.306020
166.332610	169.500196
167.381186	170.611537
168.429762	170.004566
169.268622	169.713251
170.317198	169.491666
171.365774	169.358140
172.414350	170.678918
173.462926	169.652712
174.511502	169.809904
175.560078	170.282789
176.608654	171.077210
177.657230	170.829839
178.705806	172.615047
179.544667	169.150869
180.593243	168.781580
181.641819	167.167915
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000

Measurement Notes:

