DWS Measurement v9.2.8
10/03/18 5:40:54 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	24.98
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	950.09
Mean Count Rate (kHz):	169.6


Lag time (s)	g2-1

1.250000E-8	1.004310
2.500000E-8	0.999490
3.750000E-8	1.003880
5.000000E-8	0.999953
6.250000E-8	0.999052
7.500000E-8	1.008230
8.750000E-8	1.000270
1.000000E-7	0.998719
1.125000E-7	0.991860
1.250000E-7	0.997694
1.375000E-7	1.002230
1.500000E-7	1.003120
1.625000E-7	1.004650
1.750000E-7	0.998467
1.875000E-7	1.007250
2.000000E-7	0.996237
2.125000E-7	0.995046
2.375000E-7	1.005500
2.625000E-7	1.001140
2.875000E-7	0.998240
3.125000E-7	1.002850
3.375000E-7	1.006400
3.625000E-7	1.002050
3.875000E-7	0.995390
4.125000E-7	1.000410
4.625000E-7	0.999224
5.125000E-7	0.998104
5.625000E-7	0.996055
6.125000E-7	1.000290
6.625000E-7	0.995227
7.125000E-7	0.995694
7.625000E-7	0.997177
8.125000E-7	0.998521
9.125000E-7	0.996656
1.012500E-6	0.996096
1.112500E-6	0.997365
1.212500E-6	0.999023
1.312500E-6	0.993860
1.412500E-6	1.002200
1.512500E-6	1.002470
1.612500E-6	0.999036
1.812500E-6	0.999121
2.012500E-6	0.996840
2.212500E-6	0.995027
2.412500E-6	0.991656
2.612500E-6	0.994471
2.812500E-6	0.994442
3.012500E-6	0.998089
3.212500E-6	0.996291
3.612500E-6	0.992989
4.012500E-6	0.989816
4.412500E-6	0.991557
4.812500E-6	0.992595
5.212500E-6	0.990083
5.612500E-6	0.988505
6.012500E-6	0.988441
6.412500E-6	0.989462
7.212500E-6	0.985713
8.012500E-6	0.986401
8.812500E-6	0.984869
9.612500E-6	0.985333
1.041250E-5	0.982055
1.121250E-5	0.983158
1.201250E-5	0.980523
1.281250E-5	0.980629
1.441250E-5	0.980757
1.601250E-5	0.978903
1.761250E-5	0.978457
1.921250E-5	0.977437
2.081250E-5	0.977369
2.241250E-5	0.975986
2.401250E-5	0.974503
2.561250E-5	0.973415
2.881250E-5	0.970214
3.201250E-5	0.968968
3.521250E-5	0.967445
3.841250E-5	0.966749
4.161250E-5	0.965863
4.481250E-5	0.964645
4.801250E-5	0.962604
5.121250E-5	0.961358
5.761250E-5	0.959855
6.401250E-5	0.958001
7.041250E-5	0.955310
7.681250E-5	0.954398
8.321250E-5	0.954125
8.961250E-5	0.951589
9.601250E-5	0.950727
0.000102	0.949962
0.000115	0.947836
0.000128	0.945706
0.000141	0.944516
0.000154	0.942792
0.000166	0.941800
0.000179	0.940558
0.000192	0.939089
0.000205	0.938306
0.000230	0.936520
0.000256	0.935069
0.000282	0.933571
0.000307	0.932726
0.000333	0.931634
0.000358	0.930486
0.000384	0.929531
0.000410	0.928620
0.000461	0.927091
0.000512	0.925841
0.000563	0.924633
0.000614	0.923697
0.000666	0.922597
0.000717	0.921933
0.000768	0.921125
0.000819	0.920592
0.000922	0.919142
0.001024	0.918053
0.001126	0.916987
0.001229	0.915988
0.001331	0.915226
0.001434	0.914269
0.001536	0.913713
0.001638	0.912964
0.001843	0.911781
0.002048	0.910523
0.002253	0.909531
0.002458	0.908650
0.002662	0.907627
0.002867	0.906797
0.003072	0.906114
0.003277	0.905328
0.003686	0.903941
0.004096	0.902650
0.004506	0.901666
0.004915	0.900806
0.005325	0.900205
0.005734	0.899760
0.006144	0.899431
0.006554	0.899390
0.007373	0.899226
0.008192	0.899335
0.009011	0.899455
0.009830	0.899274
0.010650	0.898695
0.011469	0.898151
0.012288	0.897656
0.013107	0.897653
0.014746	0.897599
0.016384	0.898470
0.018022	0.899184
0.019661	0.898633
0.021299	0.896483
0.022938	0.893757
0.024576	0.891853
0.026214	0.892365
0.029491	0.893971
0.032768	0.894061
0.036045	0.893239
0.039322	0.892111
0.042598	0.889488
0.045875	0.888626
0.049152	0.890601
0.052429	0.890987
0.058982	0.887738
0.065536	0.886734
0.072090	0.886155
0.078643	0.883071
0.085197	0.883050
0.091750	0.881254
0.098304	0.879385
0.104858	0.880525
0.117965	0.877841
0.131072	0.875158
0.144179	0.872755
0.157286	0.870461
0.170394	0.868006
0.183501	0.865369
0.399814	0.834568
0.599721	0.806636
0.799629	0.775513
0.999536	0.753271
1.199440	0.725544
1.399350	0.698800
1.599260	0.678800
1.799160	0.652286
1.999070	0.633431
2.198980	0.613449
2.398890	0.589622
2.598790	0.574878
2.798700	0.551666
2.998610	0.533259
3.198510	0.515123
3.398420	0.495814
3.598330	0.481239
3.798240	0.463290
3.998140	0.446376
4.198050	0.434173
4.397960	0.417042
4.597860	0.403081
4.797770	0.390227
4.997680	0.374884
5.197590	0.364400
5.397490	0.349611
5.597400	0.337221
5.797310	0.328578
5.997210	0.315167
6.197120	0.306636
6.397030	0.295297
6.596940	0.284349
6.796840	0.277119
6.996750	0.266516
7.196660	0.259046
7.396560	0.250627
7.596470	0.238892
7.796380	0.233459
7.996290	0.224305
8.196190	0.215979
8.396100	0.209537
8.596010	0.202378
8.795920	0.196239
8.995820	0.189450
9.195730	0.181343
9.395640	0.176821
9.595540	0.171676
9.795450	0.164329
9.995360	0.160771
10.195300	0.153621
10.395200	0.148753
10.595100	0.143487
10.795000	0.137156
10.994900	0.134945
11.194800	0.128840
11.394700	0.125394
11.594600	0.121461
11.794500	0.117083
11.994400	0.112606
12.194300	0.110427
12.394200	0.106539
12.594200	0.103527
12.794100	0.099089


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

13.377000	46.035397
20.337000	50.048182
27.306000	115.917420
34.267000	594.821047
41.237000	318.616533
48.198000	73.717496
55.166000	100.605208
62.117000	50.300993
69.077000	397.245056
76.036000	729.395747
83.006000	275.631169
89.966000	72.096703
96.935000	44.718624
103.895000	54.732186
110.866000	124.701372
117.836000	62.797214
124.796000	103.541350
125.425146	164.077995
126.473722	165.442363
127.522298	165.827733
128.361158	163.131951
129.409734	163.853292
130.458310	161.555888
131.506886	161.183002
132.555462	161.550084
133.604038	162.428906
134.442899	161.635054
135.491475	162.374621
136.540051	160.850096
137.588627	163.220375
138.637203	162.374678
139.685779	162.977566
140.734355	162.965367
141.782931	161.972809
142.621792	162.161526
143.670368	164.939747
144.718944	162.430294
145.767520	162.802940
146.816096	164.022052
147.864672	165.961535
148.913248	162.338544
149.961824	162.963364
151.010400	164.453841
151.849261	162.819494
152.897837	163.625960
153.946413	163.832078
154.994989	166.168829
156.043565	164.703124
157.092141	164.564263
158.140717	164.425069
159.189293	163.292486
160.237869	161.925254
161.076730	162.924218
162.125306	163.039528
163.173882	164.817405
164.222458	164.141201
165.271034	165.527997
166.319610	165.211920
167.368186	165.221828
168.416762	166.800993
169.465338	165.099981
170.304198	165.686863
171.352774	166.987755
172.401350	166.647489
173.449926	164.240180
174.498502	166.519324
175.547078	163.010823
176.595654	163.767113
177.644230	164.242748
178.692806	162.670130
179.531667	163.184438
180.580243	166.400469
181.628819	164.644916
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000

Measurement Notes:

