DWS Measurement v9.2.8
10/02/18 5:21:23 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	29.98
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	968.99
Mean Count Rate (kHz):	167.0


Lag time (s)	g2-1

1.250000E-8	0.998815
2.500000E-8	0.997873
3.750000E-8	0.999815
5.000000E-8	1.007300
6.250000E-8	0.998711
7.500000E-8	1.002210
8.750000E-8	1.004520
1.000000E-7	0.999976
1.125000E-7	0.995173
1.250000E-7	1.000580
1.375000E-7	0.997056
1.500000E-7	1.000450
1.625000E-7	0.997154
1.750000E-7	0.995462
1.875000E-7	0.995204
2.000000E-7	0.997991
2.125000E-7	1.000720
2.375000E-7	1.000530
2.625000E-7	0.996427
2.875000E-7	1.002060
3.125000E-7	0.995719
3.375000E-7	0.999861
3.625000E-7	0.996453
3.875000E-7	0.995202
4.125000E-7	0.994512
4.625000E-7	1.002240
5.125000E-7	0.997426
5.625000E-7	0.993194
6.125000E-7	0.998720
6.625000E-7	0.991890
7.125000E-7	0.994114
7.625000E-7	0.994892
8.125000E-7	0.997089
9.125000E-7	0.996320
1.012500E-6	0.997891
1.112500E-6	0.993386
1.212500E-6	0.996437
1.312500E-6	0.996759
1.412500E-6	0.995874
1.512500E-6	0.995099
1.612500E-6	0.997644
1.812500E-6	0.996457
2.012500E-6	0.992939
2.212500E-6	0.991976
2.412500E-6	0.991096
2.612500E-6	0.990255
2.812500E-6	0.990905
3.012500E-6	0.990911
3.212500E-6	0.993369
3.612500E-6	0.991936
4.012500E-6	0.987507
4.412500E-6	0.989234
4.812500E-6	0.990814
5.212500E-6	0.987682
5.612500E-6	0.985771
6.012500E-6	0.985889
6.412500E-6	0.986391
7.212500E-6	0.984560
8.012500E-6	0.984166
8.812500E-6	0.981995
9.612500E-6	0.982666
1.041250E-5	0.979218
1.121250E-5	0.980618
1.201250E-5	0.979327
1.281250E-5	0.978706
1.441250E-5	0.977393
1.601250E-5	0.976138
1.761250E-5	0.975522
1.921250E-5	0.974675
2.081250E-5	0.973338
2.241250E-5	0.971993
2.401250E-5	0.970465
2.561250E-5	0.969631
2.881250E-5	0.967533
3.201250E-5	0.966247
3.521250E-5	0.964626
3.841250E-5	0.963744
4.161250E-5	0.962000
4.481250E-5	0.960790
4.801250E-5	0.959651
5.121250E-5	0.958301
5.761250E-5	0.956340
6.401250E-5	0.954634
7.041250E-5	0.952430
7.681250E-5	0.951291
8.321250E-5	0.950294
8.961250E-5	0.948689
9.601250E-5	0.947580
0.000102	0.946517
0.000115	0.944700
0.000128	0.943002
0.000141	0.941314
0.000154	0.939627
0.000166	0.938512
0.000179	0.937695
0.000192	0.936261
0.000205	0.935380
0.000230	0.933658
0.000256	0.931971
0.000282	0.930607
0.000307	0.929342
0.000333	0.928291
0.000358	0.926937
0.000384	0.926056
0.000410	0.925013
0.000461	0.923340
0.000512	0.921879
0.000563	0.920484
0.000614	0.919406
0.000666	0.918239
0.000717	0.917013
0.000768	0.916090
0.000819	0.915137
0.000922	0.913526
0.001024	0.912000
0.001126	0.910508
0.001229	0.909341
0.001331	0.908147
0.001434	0.907034
0.001536	0.906111
0.001638	0.905270
0.001843	0.903585
0.002048	0.902067
0.002253	0.900620
0.002458	0.899281
0.002662	0.898000
0.002867	0.896849
0.003072	0.895731
0.003277	0.894884
0.003686	0.892999
0.004096	0.891373
0.004506	0.889898
0.004915	0.888532
0.005325	0.887565
0.005734	0.886350
0.006144	0.885328
0.006554	0.884666
0.007373	0.883137
0.008192	0.881588
0.009011	0.880150
0.009830	0.878743
0.010650	0.877321
0.011469	0.875922
0.012288	0.874678
0.013107	0.874106
0.014746	0.872089
0.016384	0.870216
0.018022	0.868308
0.019661	0.866150
0.021299	0.863781
0.022938	0.861705
0.024576	0.859686
0.026214	0.858849
0.029491	0.855948
0.032768	0.853243
0.036045	0.850176
0.039322	0.847234
0.042598	0.844272
0.045875	0.841483
0.049152	0.839296
0.052429	0.838666
0.058982	0.833464
0.065536	0.828473
0.072090	0.823578
0.078643	0.818099
0.085197	0.813879
0.091750	0.809497
0.098304	0.804682
0.104858	0.803674
0.117965	0.794885
0.131072	0.785826
0.144179	0.776797
0.157286	0.768371
0.170394	0.759910
0.183501	0.751440
0.399815	0.654931
0.599722	0.575011
0.799629	0.498026
0.999537	0.440277
1.199440	0.382070
1.399350	0.333508
1.599260	0.294398
1.799170	0.253415
1.999070	0.222497
2.198980	0.195264
2.398890	0.169455
2.598800	0.149692
2.798700	0.129939
2.998610	0.114772
3.198520	0.102465
3.398430	0.089685
3.598330	0.078255
3.798240	0.069532
3.998150	0.060597
4.198050	0.054283
4.397960	0.047585
4.597870	0.042385
4.797780	0.038038
4.997680	0.031996
5.197590	0.028768
5.397500	0.024615
5.597410	0.020898
5.797310	0.018548
5.997220	0.016441
6.197130	0.014442
6.397030	0.014114
6.596940	0.013022
6.796850	0.011074
6.996760	0.009341
7.196670	0.008279
7.396570	0.008703
7.596480	0.007475
7.796390	0.005652
7.996290	0.005535
8.196200	0.006179
8.396110	0.004731
8.596020	0.003195
8.795920	0.002571
8.995830	0.002131
9.195740	0.002411
9.395650	0.001313
9.595550	-0.000516
9.795460	-0.000553
9.995370	-1.500000E-5
10.195300	0.000230
10.395200	0.000335
10.595100	0.000701
10.795000	0.000299
10.994900	0.000324
11.194800	0.000291
11.394700	0.002178
11.594600	0.001967
11.794500	0.000824
11.994400	0.000852
12.194300	-2.133330E-5
12.394300	-0.001341
12.594200	-0.002042
12.794100	-0.003015


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

13.383000	88.955467
20.354000	225.943486
27.313000	261.714754
34.285000	206.337572
41.253000	85.643551
48.213000	65.709225
55.183000	77.988996
61.952000	418.642155
68.923000	63.415206
75.893000	226.179675
82.853000	167.231313
89.822000	137.972257
96.773000	102.535103
103.733000	130.613547
110.691000	111.819360
117.662000	94.427485
124.621000	329.260830
125.250146	174.240836
126.298722	172.390400
127.347298	172.517545
128.186158	175.461098
129.234734	173.139343
130.283310	174.745374
131.331886	173.305213
132.380462	172.461622
133.429038	170.697635
134.267899	174.481966
135.316475	172.874446
136.365051	169.953973
137.413627	170.278789
138.462203	171.144179
139.510779	170.933405
140.559355	171.662661
141.607931	171.396286
142.446792	171.445204
143.495368	174.092579
144.543944	173.945416
145.592520	173.173785
146.641096	170.852017
147.689672	171.127347
148.738248	170.449908
149.786824	169.934272
150.625685	171.936650
151.674261	172.320165
152.722837	174.744908
153.771413	169.708737
154.819989	172.594501
155.868565	173.555696
156.917141	172.739336
157.756002	171.342766
158.804578	172.601179
159.853154	167.878123
160.901730	169.258734
161.950306	169.550482
162.998882	171.121699
164.047458	173.163696
165.096034	173.217149
165.934894	171.682204
166.983470	172.356140
168.032046	172.691927
169.080622	172.002530
170.129198	172.036936
171.177774	171.785261
172.226350	173.082203
173.274926	170.099713
174.113787	170.363490
175.162363	170.580767
176.210939	172.936358
177.259515	176.214982
178.308091	173.522997
179.356667	174.697277
180.405243	173.118114
181.453819	171.904916
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000

Measurement Notes:

