DWS Measurement v9.2.8 
08/24/18 5:53:52 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	39.98
Cuvette Thickness (mm):	5.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.328
Particle Radius (nm):	300.0
l* (microns):	576.21
Mean Count Rate (kHz):	581.0


Lag time (s)	g2-1

1.250000E-8	0.994995
2.500000E-8	0.999691
3.750000E-8	0.998246
5.000000E-8	1.000353
6.250000E-8	0.998262
7.500000E-8	0.998869
8.750000E-8	0.999013
1.000000E-7	0.998951
1.125000E-7	0.998475
1.250000E-7	0.999933
1.375000E-7	1.000187
1.500000E-7	0.997252
1.625000E-7	0.999709
1.750000E-7	0.998121
1.875000E-7	0.995924
2.000000E-7	0.994625
2.125000E-7	0.995065
2.375000E-7	0.995114
2.625000E-7	0.997738
2.875000E-7	0.993830
3.125000E-7	0.995548
3.375000E-7	0.994806
3.625000E-7	0.992071
3.875000E-7	0.993664
4.125000E-7	0.993871
4.625000E-7	0.992203
5.125000E-7	0.993767
5.625000E-7	0.992831
6.125000E-7	0.991119
6.625000E-7	0.991580
7.125000E-7	0.990533
7.625000E-7	0.991150
8.125000E-7	0.990924
9.125000E-7	0.990452
1.012500E-6	0.988674
1.112500E-6	0.990112
1.212500E-6	0.989205
1.312500E-6	0.987950
1.412500E-6	0.989095
1.512500E-6	0.987007
1.612500E-6	0.987768
1.812500E-6	0.986248
2.012500E-6	0.985601
2.212500E-6	0.983022
2.412500E-6	0.981562
2.612500E-6	0.981364
2.812500E-6	0.981334
3.012500E-6	0.981375
3.212500E-6	0.981380
3.612500E-6	0.978860
4.012500E-6	0.976161
4.412500E-6	0.975175
4.812500E-6	0.974689
5.212500E-6	0.973009
5.612500E-6	0.971066
6.012500E-6	0.969397
6.412500E-6	0.969431
7.212500E-6	0.966212
8.012500E-6	0.964928
8.812500E-6	0.962288
9.612500E-6	0.961144
1.041250E-5	0.958628
1.121250E-5	0.957750
1.201250E-5	0.955197
1.281250E-5	0.954269
1.441250E-5	0.951599
1.601250E-5	0.949363
1.761250E-5	0.946971
1.921250E-5	0.944376
2.081250E-5	0.941990
2.241250E-5	0.940311
2.401250E-5	0.937938
2.561250E-5	0.935715
2.881250E-5	0.931707
3.201250E-5	0.928258
3.521250E-5	0.925586
3.841250E-5	0.922796
4.161250E-5	0.920163
4.481250E-5	0.917767
4.801250E-5	0.915011
5.121250E-5	0.912654
5.761250E-5	0.909125
6.401250E-5	0.905524
7.041250E-5	0.901702
7.681250E-5	0.899014
8.321250E-5	0.896557
8.961250E-5	0.893330
9.601250E-5	0.891005
0.000102	0.889052
0.000115	0.884938
0.000128	0.881269
0.000141	0.878081
0.000154	0.875234
0.000166	0.872686
0.000179	0.870118
0.000192	0.867858
0.000205	0.865845
0.000230	0.862081
0.000256	0.859116
0.000282	0.856413
0.000307	0.854021
0.000333	0.851800
0.000358	0.849864
0.000384	0.848149
0.000410	0.846464
0.000461	0.843521
0.000512	0.840880
0.000563	0.838626
0.000614	0.836691
0.000666	0.834701
0.000717	0.833131
0.000768	0.831708
0.000819	0.830431
0.000922	0.828132
0.001024	0.825905
0.001126	0.824142
0.001229	0.822569
0.001331	0.820993
0.001434	0.819609
0.001536	0.818493
0.001638	0.817613
0.001843	0.815430
0.002048	0.813341
0.002253	0.811394
0.002458	0.809759
0.002662	0.808212
0.002867	0.806693
0.003072	0.805601
0.003277	0.804435
0.003686	0.802245
0.004096	0.799944
0.004506	0.797807
0.004915	0.796014
0.005325	0.794425
0.005734	0.792738
0.006144	0.791379
0.006554	0.790288
0.007373	0.787293
0.008192	0.784620
0.009011	0.781627
0.009830	0.779042
0.010650	0.777014
0.011469	0.774409
0.012288	0.771962
0.013107	0.770383
0.014746	0.765844
0.016384	0.761312
0.018022	0.756729
0.019661	0.752855
0.021299	0.748984
0.022938	0.744926
0.024576	0.740763
0.026214	0.738147
0.029491	0.730904
0.032768	0.723747
0.036045	0.716105
0.039322	0.708834
0.042598	0.701618
0.045875	0.694459
0.049152	0.688018
0.052429	0.684027
0.058982	0.670307
0.065536	0.658170
0.072090	0.645318
0.078643	0.632883
0.085197	0.620587
0.091750	0.607549
0.098304	0.595953
0.104858	0.590597
0.117965	0.568619
0.131072	0.547635
0.144179	0.527887
0.157286	0.509544
0.170394	0.490124
0.183501	0.470639
0.399815	0.271964
0.599722	0.170293
0.799630	0.109149
0.999537	0.072532
1.199445	0.048817
1.399352	0.033061
1.599260	0.023543
1.799167	0.017245
1.999075	0.015582
2.198982	0.013391
2.398890	0.009681
2.598797	0.009779
2.798705	0.009301
2.998612	0.008871
3.198520	0.008076
3.398427	0.008369
3.598335	0.006960
3.798242	0.008714
3.998150	0.005696
4.198057	0.006329
4.397965	0.006106
4.597872	0.004628
4.797780	0.004202
4.997687	0.005505
5.197595	0.006538
5.397502	0.007070
5.597410	0.005774
5.797317	0.004171
5.997225	0.005827
6.197132	0.006044
6.397040	0.007373
6.596947	0.007239
6.796855	0.007039
6.996762	0.006864
7.196670	0.006475
7.396577	0.006544
7.596485	0.007309
7.796392	0.009171
7.996300	0.008991
8.196207	0.007815
8.396115	0.007776
8.596022	0.008978
8.795930	0.007298
8.995837	0.011144
9.195745	0.008388
9.395652	0.010122
9.595560	0.008557
9.795467	0.010082
9.995375	0.011196
10.195282	0.012476
10.395190	0.013212
10.595097	0.012312
10.795005	0.011506
10.994912	0.010152
11.194819	0.010197
11.394727	0.011727
11.594634	0.009419
11.794542	0.011526
11.994449	0.013434
12.194357	0.018878
12.394264	0.019580
12.594172	0.019731
12.794079	0.018058


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.416000	663.740035
13.377000	363.535666
20.331000	552.926735
27.296000	572.277120
34.267000	1229.632252
41.226000	370.148795
48.196000	432.769078
55.165000	554.305761
62.126000	367.830444
69.096000	545.081214
76.055000	574.477891
83.026000	444.449944
89.995000	546.908173
96.954000	1164.197282
103.924000	460.140247
110.884000	1267.606840
117.855000	592.540347
124.824000	421.814509
125.453146	586.723361
126.501722	586.441441
127.550298	574.078322
128.389158	580.098601
129.437734	598.372846
130.486310	586.081523
131.534886	576.364945
132.583462	585.690669
133.632038	597.378351
134.470899	582.555706
135.519475	580.378689
136.568051	584.472891
137.616627	583.142934
138.665203	584.553474
139.713779	580.907476
140.552640	582.033612
141.601216	583.750548
142.649792	587.390352
143.698368	584.587707
144.746944	588.690301
145.795520	586.567084
146.844096	595.728157
147.682957	584.342018
148.731533	580.362888
149.780109	580.147755
150.828685	589.341937
151.877261	585.034687
152.925837	577.313335
153.974413	586.133796
154.813274	583.194419
155.861850	598.570483
156.910426	590.073197
157.959002	584.277661
159.007578	575.894662
160.056154	582.278421
161.104730	581.013352
161.943590	589.629867
162.992166	591.562903
164.040742	585.218372
165.089318	582.182110
166.137894	583.852792
167.186470	568.273866
168.235046	576.858435
169.073907	586.607742
170.122483	587.967839
171.171059	583.151898
172.219635	581.671902
173.268211	574.724076
174.316787	584.239836
175.155648	580.056201
176.204224	579.968120
177.252800	578.506718
178.301376	589.339375
179.349952	590.134104
180.398528	586.778179
181.447104	587.835879
182.285965	588.795101
183.334541	581.421643
184.383117	577.319855

Measurement Notes:

