DWS Measurement v9.2.8 
08/22/18 12:41:59 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	40.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.328
Particle Radius (nm):	465.0
l* (microns):	996.04
Mean Count Rate (kHz):	175.6


Lag time (s)	g2-1

1.25E-08	0.995169
 2.5E-08	 1.00276
3.75E-08	0.997377
   5E-08	0.998875
6.25E-08	  1.0032
 7.5E-08	 1.00185
8.75E-08	0.999233
   1E-07	0.996028
1.125E-07	0.998131
1.25E-07	0.999254
1.375E-07	 1.00468
 1.5E-07	0.995171
1.625E-07	0.999736
1.75E-07	0.995859
1.875E-07	 1.00529
   2E-07	0.998426
2.125E-07	 1.00387
2.375E-07	 1.00178
2.625E-07	 0.99905
2.875E-07	 1.00282
3.125E-07	 1.00386
3.375E-07	0.998536
3.625E-07	 1.00241
3.875E-07	0.999813
4.125E-07	 1.00029
4.625E-07	0.997681
5.125E-07	 1.00051
5.625E-07	0.995636
6.125E-07	0.995378
6.625E-07	0.996339
7.125E-07	0.996173
7.625E-07	 1.00041
8.125E-07	0.998351
9.125E-07	 0.99497
1.0125E-06	0.995531
1.1125E-06	0.998469
1.2125E-06	0.996019
1.3125E-06	0.993818
1.4125E-06	0.994823
1.5125E-06	0.997763
1.6125E-06	0.996796
1.8125E-06	0.994108
2.0125E-06	0.993999
2.2125E-06	0.993001
2.4125E-06	 0.99204
2.6125E-06	0.989676
2.8125E-06	0.991467
3.0125E-06	0.991824
3.2125E-06	0.992166
3.6125E-06	0.989564
4.0125E-06	0.987439
4.4125E-06	0.988733
4.8125E-06	0.988729
5.2125E-06	0.986397
5.6125E-06	0.983388
6.0125E-06	0.985267
6.4125E-06	0.986165
7.2125E-06	0.983115
8.0125E-06	0.982288
8.8125E-06	0.980285
9.6125E-06	0.980346
1.04125E-05	 0.97787
1.12125E-05	0.978158
1.20125E-05	0.976843
1.28125E-05	0.976277
1.44125E-05	0.975031
1.60125E-05	0.973832
1.76125E-05	0.973422
1.92125E-05	0.971674
2.08125E-05	0.970997
2.24125E-05	0.969769
2.40125E-05	0.968231
2.56125E-05	0.967349
2.88125E-05	0.964665
3.20125E-05	0.962431
3.52125E-05	0.961913
3.84125E-05	0.960741
4.16125E-05	0.959621
4.48125E-05	0.958409
4.80125E-05	0.955888
5.12125E-05	0.955172
5.76125E-05	0.953927
6.40125E-05	0.952512
7.04125E-05	0.949742
7.68125E-05	0.949485
8.32125E-05	0.948353
8.96125E-05	0.946593
9.60125E-05	0.945902
0.000102	0.945123
0.000115	0.943512
0.000128	0.941641
0.000141	0.940599
0.000154	0.939038
0.000166	 0.93821
0.000179	  0.9372
0.000192	 0.93642
0.000205	0.935487
 0.00023	0.934024
0.000256	0.932785
0.000282	0.931779
0.000307	0.930824
0.000333	0.929807
0.000358	0.928894
0.000384	0.928149
 0.00041	0.927418
0.000461	0.925998
0.000512	0.924876
0.000563	 0.92402
0.000614	0.923204
0.000666	0.922044
0.000717	 0.92156
0.000768	0.921014
0.000819	0.920371
0.000922	0.919092
0.001024	0.918009
0.001126	0.917077
0.001229	0.916225
0.001331	0.915322
0.001434	0.914677
0.001536	0.913745
0.001638	0.913263
0.001843	0.912055
0.002048	0.910806
0.002253	0.909662
0.002458	0.908446
0.002662	0.907292
0.002867	0.906391
0.003072	0.905414
0.003277	0.904852
0.003686	0.903248
0.004096	0.901783
0.004506	 0.90075
0.004915	0.899814
0.005325	0.899097
0.005734	0.898543
0.006144	0.897944
0.006554	 0.89799
0.007373	0.897385
0.008192	0.896721
0.009011	0.895949
 0.00983	0.894755
 0.01065	0.893309
0.011469	0.891659
0.012288	0.889918
0.013107	0.889204
0.014746	0.886883
0.016384	0.885444
0.018022	0.884182
0.019661	0.881927
0.021299	0.878119
0.022938	 0.87413
0.024576	0.871081
0.026214	  0.8707
0.029491	0.867889
0.032768	0.863748
0.036045	 0.85902
0.039322	0.854966
0.042598	0.849795
0.045875	0.845173
0.049152	0.842789
0.052429	0.841255
0.058982	 0.83177
0.065536	0.823627
 0.07209	0.815854
0.078643	0.806467
0.085197	0.798879
 0.09175	0.790727
0.098304	0.782457
0.104858	0.779998
0.117965	0.764579
0.131072	0.749162
0.144179	0.733935
0.157286	 0.71928
0.170394	0.704635
0.183501	0.690171
0.399815	0.509681
0.599722	0.386344
0.799629	0.291371
0.999537	0.219285
 1.19944	 0.16473
 1.39935	0.123852
 1.59926	 0.09394
 1.79917	0.072178
 1.99907	0.0535473
 2.19898	0.0422733
 2.39889	0.032671
 2.59879	0.0254293
  2.7987	0.0202627
 2.99861	0.0174893
 3.19852	0.014151
 3.39843	0.011906
 3.59833	0.0112927
 3.79824	0.00973533
 3.99815	0.00929067
 4.19805	0.007485
 4.39796	0.00794033
 4.59787	0.00853867
 4.79778	0.007513
 4.99768	0.00755267
 5.19759	0.006841
  5.3975	0.00660267
 5.59741	0.00711967
 5.79731	0.00914367
 5.99722	 0.00789
 6.19713	0.009613
 6.39703	0.0102637
 6.59694	0.00934033
 6.79685	0.00892667
 6.99676	0.00926433
 7.19666	0.00955333
 7.39657	0.009932
 7.59648	0.0119187
 7.79639	0.012752
 7.99629	0.012557
  8.1962	 0.01463
 8.39611	0.0131913
 8.59601	0.013767
 8.79592	0.0120007
 8.99583	0.0123087
 9.19574	0.0115257
 9.39565	0.0107173
 9.59555	0.009237
 9.79546	0.009838
 9.99537	0.008077
 10.1953	0.006145
 10.3952	0.00584833
 10.5951	0.00539433
  10.795	0.005167
 10.9949	0.00351833
 11.1948	 0.00485
 11.3947	0.00509933
 11.5946	0.00672767
 11.7945	0.006028
 11.9944	0.00633433
 12.1943	0.00445467
 12.3943	0.00524367
 12.5942	0.00622967
 12.7941	 0.00472


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  6.418000	125.465005
 13.377000	143.636699
 20.336000	267.262835
 27.295000	217.065937
 34.267000	256.289538
 41.238000	 73.171384
 48.208000	219.698853
 55.167000	153.780004
 62.136000	126.429554
 69.096000	159.861570
 76.068000	181.012084
 83.037000	145.083316
 89.997000	269.225713
 96.966000	119.892589
103.927000	218.418711
110.898000	222.470161
117.865000	164.995265
124.826000	121.732224
125.455146	174.319923
126.503722	170.614631
127.552298	174.001560
128.391158	170.601438
129.439734	174.259351
130.488310	174.259956
131.536886	174.148851
132.585462	171.891709
133.634038	174.177481
134.472899	174.328734
135.521475	176.380798
136.570051	173.365912
137.618627	173.698848
138.667203	172.830959
139.715779	174.616412
140.764355	174.519260
141.603216	175.258217
142.651792	172.301104
143.700368	175.499655
144.748944	174.034835
145.797520	174.009765
146.846096	169.826621
147.894672	174.433962
148.733533	172.128627
149.782109	172.761118
150.830685	170.341365
151.879261	174.164316
152.927837	173.977412
153.976413	175.585284
155.024989	177.337484
156.073565	170.486453
156.912426	173.136459
157.961002	174.132510
159.009578	174.888352
160.058154	173.487308
161.106730	173.067796
162.155306	172.598054
163.203882	175.866735
164.042742	174.782445
165.091318	170.581635
166.139894	174.827069
167.188470	172.831066
168.237046	173.804831
169.285622	173.123006
170.334198	172.772729
171.173059	175.878134
172.221635	171.591811
173.270211	173.572600
174.318787	173.426913
175.367363	175.338302
176.415939	173.635753
177.464515	175.741725
178.303376	173.376430
179.351952	174.120747
180.400528	175.133440
181.449104	173.728570

Measurement notes:

