DWS Measurement v9.2.8 
08/21/18 4:01:29 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	45
Echo Duration (s):	45
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	5.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	780.76
Mean Count Rate (kHz):	765.8


Lag time (s)	g2-1

1.250000E-8	0.998459
2.500000E-8	0.996179
3.750000E-8	0.998670
5.000000E-8	1.003454
6.250000E-8	0.997385
7.500000E-8	0.997073
8.750000E-8	1.003506
1.000000E-7	1.001753
1.125000E-7	0.998592
1.250000E-7	1.001191
1.375000E-7	0.999021
1.500000E-7	1.000841
1.625000E-7	1.004858
1.750000E-7	1.000449
1.875000E-7	0.998424
2.000000E-7	0.996939
2.125000E-7	0.999466
2.375000E-7	1.000299
2.625000E-7	0.997491
2.875000E-7	1.000570
3.125000E-7	0.998372
3.375000E-7	0.999323
3.625000E-7	1.000856
3.875000E-7	0.999161
4.125000E-7	0.998787
4.625000E-7	1.001121
5.125000E-7	0.996799
5.625000E-7	0.998688
6.125000E-7	0.997856
6.625000E-7	0.999261
7.125000E-7	0.997440
7.625000E-7	0.998217
8.125000E-7	0.997650
9.125000E-7	0.997923
1.012500E-6	0.998510
1.112500E-6	0.996687
1.212500E-6	0.997881
1.312500E-6	0.997460
1.412500E-6	0.997775
1.512500E-6	0.996755
1.612500E-6	0.997265
1.812500E-6	0.998093
2.012500E-6	0.997072
2.212500E-6	0.994609
2.412500E-6	0.994388
2.612500E-6	0.993926
2.812500E-6	0.996025
3.012500E-6	0.995429
3.212500E-6	0.995124
3.612500E-6	0.993854
4.012500E-6	0.993072
4.412500E-6	0.992398
4.812500E-6	0.992920
5.212500E-6	0.991659
5.612500E-6	0.990579
6.012500E-6	0.990162
6.412500E-6	0.990466
7.212500E-6	0.989155
8.012500E-6	0.988924
8.812500E-6	0.988085
9.612500E-6	0.987571
1.041250E-5	0.986101
1.121250E-5	0.986097
1.201250E-5	0.984688
1.281250E-5	0.984555
1.441250E-5	0.983552
1.601250E-5	0.982852
1.761250E-5	0.981742
1.921250E-5	0.981078
2.081250E-5	0.980239
2.241250E-5	0.979161
2.401250E-5	0.978194
2.561250E-5	0.977271
2.881250E-5	0.975298
3.201250E-5	0.974021
3.521250E-5	0.972902
3.841250E-5	0.971740
4.161250E-5	0.970903
4.481250E-5	0.969717
4.801250E-5	0.968276
5.121250E-5	0.967265
5.761250E-5	0.965637
6.401250E-5	0.963857
7.041250E-5	0.962278
7.681250E-5	0.960729
8.321250E-5	0.959665
8.961250E-5	0.958191
9.601250E-5	0.956794
0.000102	0.956003
0.000115	0.953759
0.000128	0.951933
0.000141	0.950337
0.000154	0.948866
0.000166	0.947594
0.000179	0.946482
0.000192	0.945243
0.000205	0.944164
0.000230	0.942128
0.000256	0.940539
0.000282	0.939016
0.000307	0.937628
0.000333	0.936348
0.000358	0.935136
0.000384	0.934160
0.000410	0.933115
0.000461	0.931303
0.000512	0.929819
0.000563	0.928426
0.000614	0.927219
0.000666	0.926190
0.000717	0.925350
0.000768	0.924416
0.000819	0.923734
0.000922	0.922268
0.001024	0.920880
0.001126	0.919762
0.001229	0.918680
0.001331	0.917647
0.001434	0.916888
0.001536	0.916043
0.001638	0.915288
0.001843	0.913888
0.002048	0.912565
0.002253	0.911527
0.002458	0.910461
0.002662	0.909474
0.002867	0.908708
0.003072	0.908135
0.003277	0.907681
0.003686	0.906319
0.004096	0.905092
0.004506	0.904349
0.004915	0.903422
0.005325	0.902869
0.005734	0.902156
0.006144	0.901355
0.006554	0.900950
0.007373	0.899884
0.008192	0.898698
0.009011	0.897581
0.009830	0.896515
0.010650	0.895789
0.011469	0.895216
0.012288	0.894730
0.013107	0.894226
0.014746	0.893194
0.016384	0.892662
0.018022	0.891841
0.019661	0.890345
0.021299	0.889018
0.022938	0.887808
0.024576	0.887109
0.026214	0.885692
0.029491	0.882941
0.032768	0.881964
0.036045	0.881353
0.039322	0.879885
0.042598	0.878851
0.045875	0.876470
0.049152	0.874585
0.052429	0.874741
0.058982	0.873684
0.065536	0.870649
0.072090	0.867864
0.078643	0.866977
0.085197	0.864959
0.091750	0.863353
0.098304	0.862307
0.104858	0.861673
0.117965	0.857974
0.131072	0.854394
0.144179	0.851321
0.157286	0.847571
0.170394	0.844426
0.183501	0.841089
0.399815	0.795572
0.599722	0.764149
0.799630	0.732873
0.999537	0.704729
1.199444	0.677319
1.399352	0.647717
1.599259	0.623450
1.799167	0.602011
1.999074	0.580384
2.198981	0.560196
2.398889	0.538451
2.598796	0.517040
2.798704	0.497465
2.998611	0.478542
3.198518	0.460942
3.398426	0.444424
3.598333	0.428582
3.798241	0.412513
3.998148	0.398111
4.198056	0.385472
4.397963	0.372348
4.597870	0.359145
4.797778	0.346921
4.997685	0.334497
5.197593	0.323459
5.397500	0.313919
5.597407	0.303208
5.797315	0.293927
5.997222	0.285116
6.197130	0.276164
6.397037	0.268550
6.596944	0.260930
6.796852	0.252158
6.996759	0.244975
7.196667	0.237450
7.396574	0.231317
7.596481	0.223840
7.796389	0.217581
7.996296	0.210996
8.196204	0.203158
8.396111	0.198137
8.596018	0.193938
8.795926	0.188513
8.995833	0.182816
9.195741	0.177302
9.395648	0.172284
9.595555	0.167621
9.795463	0.161689
9.995370	0.158016
10.195278	0.153179
10.395185	0.149011
10.595093	0.145183
10.795000	0.137577
10.994907	0.134374
11.194815	0.130420
11.394722	0.127064
11.594630	0.120703
11.794537	0.118062
11.994444	0.115284
12.194352	0.111915
12.394259	0.108684
12.594167	0.104423
12.794074	0.101795


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.424000	1165.625276
13.384000	1329.839852
20.364000	375.066356
27.324000	240.802087
34.284000	870.238890
41.254000	374.490892
48.214000	1578.211742
48.843146	764.015161
49.891722	758.895171
50.940298	767.024191
51.779158	772.469266
52.827734	770.912721
53.876310	758.702316
54.924886	773.922284
55.973462	767.491245
57.022038	772.240713
57.860899	772.519668
58.909475	780.780630
59.958051	767.235870
61.006627	761.976867
62.055203	762.710103
63.103779	773.483607
64.152355	768.512363
65.200931	776.023366
66.039792	767.777350
67.088368	772.519716
68.136944	766.225851
69.185520	769.676905
70.234096	778.493013
71.282672	769.547575
72.331248	764.525002
73.379824	763.993247
74.428400	761.156450
75.476976	765.942491
76.315837	752.193843
77.364413	767.636350
78.412989	769.011241
79.461565	767.192798
80.510141	767.846751
81.558717	770.600568
82.607293	767.998375
83.655869	765.892856
84.704445	759.024992
85.543306	766.723529
86.591882	767.489019
87.640458	765.146215
88.689034	766.947417
89.737610	768.998678
90.786186	768.775225
91.834762	768.457066
92.883338	769.405488

Measurement Notes:

