DWS Measurement v9.2.8 
08/23/18 9:26:15 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	667.86
Mean Count Rate (kHz):	111.2


Lag time (s)	g2-1

1.25E-08	0.997075
 2.5E-08	 1.00381
3.75E-08	 1.00108
   5E-08	0.990109
6.25E-08	 1.00926
 7.5E-08	 1.00468
8.75E-08	0.997414
   1E-07	0.998541
1.125E-07	0.992941
1.25E-07	 0.99731
1.375E-07	 1.00523
 1.5E-07	 1.00275
1.625E-07	0.993997
1.75E-07	 1.00669
1.875E-07	0.993127
   2E-07	0.984823
2.125E-07	0.989739
2.375E-07	0.991292
2.625E-07	 1.00283
2.875E-07	0.994193
3.125E-07	0.996018
3.375E-07	0.993261
3.625E-07	0.988708
3.875E-07	0.987561
4.125E-07	0.991164
4.625E-07	0.993048
5.125E-07	0.994511
5.625E-07	0.986786
6.125E-07	 0.98557
6.625E-07	 0.98553
7.125E-07	 0.99074
7.625E-07	0.983654
8.125E-07	 0.98436
9.125E-07	0.983577
1.0125E-06	0.990376
1.1125E-06	0.984409
1.2125E-06	0.989229
1.3125E-06	0.988478
1.4125E-06	0.988433
1.5125E-06	0.985742
1.6125E-06	0.987955
1.8125E-06	0.984862
2.0125E-06	0.980532
2.2125E-06	0.980133
2.4125E-06	0.974773
2.6125E-06	0.976301
2.8125E-06	0.973924
3.0125E-06	0.977347
3.2125E-06	0.978943
3.6125E-06	0.974942
4.0125E-06	0.965499
4.4125E-06	0.966339
4.8125E-06	0.970055
5.2125E-06	 0.96786
5.6125E-06	0.963202
6.0125E-06	0.961532
6.4125E-06	0.962419
7.2125E-06	0.955602
8.0125E-06	0.956337
8.8125E-06	 0.95248
9.6125E-06	  0.9502
1.04125E-05	0.947335
1.12125E-05	0.946489
1.20125E-05	0.943563
1.28125E-05	0.940823
1.44125E-05	0.939307
1.60125E-05	0.936748
1.76125E-05	0.933607
1.92125E-05	0.931105
2.08125E-05	0.929043
2.24125E-05	0.924887
2.40125E-05	0.921643
2.56125E-05	0.918843
2.88125E-05	0.912867
3.20125E-05	0.908502
3.52125E-05	0.905386
3.84125E-05	 0.90272
4.16125E-05	0.899764
4.48125E-05	 0.89585
4.80125E-05	0.891539
5.12125E-05	0.888003
5.76125E-05	0.883492
6.40125E-05	0.878683
7.04125E-05	0.873298
7.68125E-05	0.869775
8.32125E-05	0.866161
8.96125E-05	0.861869
9.60125E-05	0.858672
0.000102	0.856225
0.000115	0.850231
0.000128	0.845741
0.000141	0.841028
0.000154	  0.8369
0.000166	 0.83238
0.000179	0.829428
0.000192	0.826639
0.000205	0.823909
 0.00023	0.818496
0.000256	0.814267
0.000282	0.810453
0.000307	0.807004
0.000333	0.803534
0.000358	0.801175
0.000384	0.798177
 0.00041	0.795895
0.000461	0.791515
0.000512	0.787797
0.000563	0.784642
0.000614	0.782138
0.000666	0.779195
0.000717	0.777777
0.000768	0.775537
0.000819	0.773537
0.000922	0.770298
0.001024	0.767454
0.001126	0.765404
0.001229	0.763578
0.001331	0.761397
0.001434	0.759535
0.001536	0.758217
0.001638	0.756954
0.001843	0.754515
0.002048	0.752188
0.002253	0.750117
0.002458	0.748366
0.002662	0.746557
0.002867	0.745142
0.003072	0.743772
0.003277	0.742268
0.003686	0.739761
0.004096	0.737787
0.004506	0.736065
0.004915	0.734885
0.005325	0.733772
0.005734	0.732438
0.006144	0.730902
0.006554	0.729901
0.007373	0.728239
0.008192	0.726595
0.009011	0.725325
 0.00983	0.724082
 0.01065	0.723228
0.011469	0.722525
0.012288	 0.72165
0.013107	0.721301
0.014746	0.720695
0.016384	0.720644
0.018022	0.720222
0.019661	0.719024
0.021299	0.716916
0.022938	0.714478
0.024576	0.712472
0.026214	0.711502
0.029491	0.708873
0.032768	0.707051
0.036045	0.706398
0.039322	0.705211
0.042598	0.703539
0.045875	0.701137
0.049152	0.700307
0.052429	0.700014
0.058982	0.697451
0.065536	0.695491
 0.07209	0.692461
0.078643	0.690223
0.085197	0.689725
 0.09175	0.685696
0.098304	0.683904
0.104858	0.685141
0.117965	0.680771
0.131072	0.676662
0.144179	0.673021
0.157286	0.669933
0.170394	 0.66649
0.183501	0.663045
0.399815	 0.61667
0.599723	0.582493
 0.79963	0.548955
0.999538	0.519779
 1.19945	0.491999
 1.39935	0.468539
 1.59926	0.445005
 1.79917	0.423543
 1.99907	 0.39989
 2.19898	 0.38209
 2.39889	0.364156
  2.5988	0.347356
  2.7987	0.330537
 2.99861	0.312094
 3.19852	0.297806
 3.39843	0.283976
 3.59834	0.270926
 3.79824	0.257774
 3.99815	0.246242
 4.19806	 0.23548
 4.39797	 0.22549
 4.59787	0.215165
 4.79778	0.203715
 4.99769	0.194175
 5.19759	0.187368
  5.3975	0.178686
 5.59741	 0.17217
 5.79732	0.163248
 5.99723	0.155894
 6.19713	0.148969
 6.39704	0.141498
 6.59695	0.137641
 6.79685	0.131802
 6.99676	0.125512
 7.19667	0.119702
 7.39658	0.115305
 7.59649	0.109466
 7.79639	0.103968
  7.9963	0.099253
 8.19621	0.095453
 8.39611	0.091722
 8.59602	0.0886085
 8.79593	0.084801
 8.99584	0.0804525
 9.19575	0.076398
 9.39565	  0.0743
 9.59556	0.0710825
 9.79547	0.068145
 9.99538	0.0655905
 10.1953	0.0615875
 10.3952	 0.05995
 10.5951	 0.05708
  10.795	0.054056
 10.9949	0.0545265
 11.1948	0.0522235
 11.3947	0.0492875
 11.5946	0.048077
 11.7945	0.0452285
 11.9945	0.0462495
 12.1944	0.0403175
 12.3943	0.0385785
 12.5942	0.037812
 12.7941	0.036384


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  6.424000	 62.490089
 13.396000	202.728253
 20.353000	147.247381
 27.322000	132.302334
 34.283000	 85.270289
 41.255000	115.184491
 48.226000	 45.312559
 55.183000	328.546855
 62.153000	116.706006
 69.115000	 55.956410
 76.083000	 87.080468
 83.044000	 81.766366
 90.015000	237.482270
 96.984000	 39.329046
103.944000	 97.847982
110.914000	120.119307
117.871000	101.717421
124.843000	168.914708
125.472146	111.921221
126.520722	110.253221
127.569298	110.057002
128.408158	110.323870
129.456734	112.085317
130.505310	110.188217
131.553886	110.697673
132.602462	111.242881
133.651038	109.414461
134.489899	112.094367
135.538475	112.163850
136.587051	112.396413
137.635627	109.874124
138.684203	111.748340
139.732779	111.001233
140.781355	111.691712
141.829931	110.289330
142.668792	111.751377
143.717368	110.024724
144.765944	110.526155
145.814520	111.264871
146.863096	113.204881
147.911672	112.493124
148.960248	112.296952
150.008824	110.314819
151.057400	110.743635
152.105976	113.229811
152.944837	112.139575
153.993413	110.207639
155.041989	112.948026
156.090565	111.096207
157.139141	111.890690
158.187717	112.179028
159.236293	112.779244
160.284869	111.151675
161.333445	112.554185
162.382021	110.636680
163.430597	111.724759
164.479173	113.588709
165.318034	112.307135
166.366610	111.102452
167.415186	109.968013
168.463762	111.542109
169.512338	111.357874
170.560914	110.114949
171.609490	110.049429
172.658066	112.165257
173.706642	110.543820
174.755218	110.275144
175.803794	110.256558
176.642654	109.844986
177.691230	110.897146
178.739806	111.312174
179.788382	112.327357
180.836958	112.336517

Measurement notes:

