DWS Measurement v9.2.8 
08/21/18 4:26:42 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	48
Echo Duration (s):	48
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	612.41
Mean Count Rate (kHz):	126.1


Lag time (s)	g2-1

1.250000E-8	1.008904
2.500000E-8	0.998659
3.750000E-8	0.998499
5.000000E-8	0.998079
6.250000E-8	1.007369
7.500000E-8	1.009532
8.750000E-8	1.012035
1.000000E-7	1.003101
1.125000E-7	1.008670
1.250000E-7	0.981360
1.375000E-7	0.987694
1.500000E-7	0.990049
1.625000E-7	1.000733
1.750000E-7	0.994990
1.875000E-7	0.992369
2.000000E-7	1.010813
2.125000E-7	1.003775
2.375000E-7	1.006221
2.625000E-7	1.001500
2.875000E-7	0.994788
3.125000E-7	0.992427
3.375000E-7	0.993711
3.625000E-7	0.996514
3.875000E-7	1.012907
4.125000E-7	0.994837
4.625000E-7	0.987891
5.125000E-7	1.009833
5.625000E-7	0.993941
6.125000E-7	0.988004
6.625000E-7	0.991767
7.125000E-7	0.993117
7.625000E-7	1.003089
8.125000E-7	0.993028
9.125000E-7	0.995401
1.012500E-6	0.987891
1.112500E-6	0.995440
1.212500E-6	0.995136
1.312500E-6	0.984018
1.412500E-6	1.004318
1.512500E-6	0.992718
1.612500E-6	0.987173
1.812500E-6	0.985850
2.012500E-6	0.987688
2.212500E-6	0.984097
2.412500E-6	0.980102
2.612500E-6	0.979211
2.812500E-6	0.980950
3.012500E-6	0.984251
3.212500E-6	0.983314
3.612500E-6	0.979761
4.012500E-6	0.975020
4.412500E-6	0.973899
4.812500E-6	0.976703
5.212500E-6	0.976043
5.612500E-6	0.967775
6.012500E-6	0.969856
6.412500E-6	0.967230
7.212500E-6	0.962608
8.012500E-6	0.962477
8.812500E-6	0.958359
9.612500E-6	0.959807
1.041250E-5	0.956441
1.121250E-5	0.956259
1.201250E-5	0.951303
1.281250E-5	0.951788
1.441250E-5	0.948914
1.601250E-5	0.945556
1.761250E-5	0.945537
1.921250E-5	0.943348
2.081250E-5	0.939887
2.241250E-5	0.937965
2.401250E-5	0.932981
2.561250E-5	0.933060
2.881250E-5	0.927178
3.201250E-5	0.921448
3.521250E-5	0.920494
3.841250E-5	0.917721
4.161250E-5	0.915585
4.481250E-5	0.911751
4.801250E-5	0.907666
5.121250E-5	0.906454
5.761250E-5	0.902002
6.401250E-5	0.898127
7.041250E-5	0.892972
7.681250E-5	0.890319
8.321250E-5	0.887438
8.961250E-5	0.883779
9.601250E-5	0.880869
0.000102	0.879015
0.000115	0.873967
0.000128	0.869359
0.000141	0.865968
0.000154	0.863165
0.000166	0.859451
0.000179	0.856810
0.000192	0.854293
0.000205	0.852871
0.000230	0.848310
0.000256	0.844452
0.000282	0.840959
0.000307	0.838942
0.000333	0.836670
0.000358	0.833529
0.000384	0.831034
0.000410	0.828846
0.000461	0.826058
0.000512	0.824054
0.000563	0.820873
0.000614	0.818462
0.000666	0.817043
0.000717	0.814697
0.000768	0.812483
0.000819	0.811510
0.000922	0.809170
0.001024	0.807031
0.001126	0.804564
0.001229	0.802340
0.001331	0.800511
0.001434	0.799190
0.001536	0.797874
0.001638	0.796873
0.001843	0.794346
0.002048	0.791838
0.002253	0.789905
0.002458	0.788427
0.002662	0.786198
0.002867	0.784041
0.003072	0.782526
0.003277	0.781103
0.003686	0.778228
0.004096	0.776327
0.004506	0.774227
0.004915	0.772176
0.005325	0.770418
0.005734	0.768681
0.006144	0.767135
0.006554	0.765942
0.007373	0.764560
0.008192	0.762436
0.009011	0.759888
0.009830	0.759054
0.010650	0.757929
0.011469	0.757306
0.012288	0.757640
0.013107	0.758286
0.014746	0.760534
0.016384	0.762417
0.018022	0.764270
0.019661	0.762019
0.021299	0.757827
0.022938	0.754416
0.024576	0.751046
0.026214	0.747876
0.029491	0.742994
0.032768	0.744139
0.036045	0.745322
0.039322	0.745504
0.042598	0.742433
0.045875	0.734888
0.049152	0.732288
0.052429	0.733850
0.058982	0.734368
0.065536	0.727869
0.072090	0.722469
0.078643	0.723511
0.085197	0.716844
0.091750	0.711009
0.098304	0.714009
0.104858	0.709672
0.117965	0.704620
0.131072	0.698261
0.144179	0.691503
0.157286	0.686086
0.170394	0.678104
0.183501	0.672860
0.399815	0.592601
0.599722	0.531230
0.799630	0.474614
0.999537	0.427016
1.199444	0.386293
1.399352	0.345013
1.599259	0.310762
1.799167	0.280835
1.999074	0.258236
2.198981	0.228546
2.398889	0.208130
2.598796	0.187208
2.798704	0.166663
2.998611	0.146914
3.198518	0.133858
3.398426	0.119268
3.598333	0.106467
3.798241	0.096906
3.998148	0.086488
4.198056	0.079373
4.397963	0.071107
4.597870	0.067361
4.797778	0.060864
4.997685	0.054963
5.197593	0.050856
5.397500	0.043156
5.597407	0.039488
5.797315	0.037442
5.997222	0.032525
6.197130	0.028594
6.397037	0.026641
6.596944	0.025997
6.796852	0.024529
6.996759	0.021822
7.196667	0.016684
7.396574	0.015869
7.596481	0.014148
7.796389	0.012860
7.996296	0.010334
8.196204	0.008468
8.396111	0.007417
8.596018	0.003659
8.795926	0.006740
8.995833	0.006186
9.195741	0.002556
9.395648	0.001980
9.595555	0.004291
9.795463	0.001390
9.995370	-0.001295
10.195278	-0.000948
10.395185	-0.001952
10.595093	-0.004447
10.795000	-0.004566
10.994907	-0.003848
11.194815	-0.006626
11.394722	-0.008894
11.594630	-0.010505
11.794537	-0.009760
11.994444	-0.010324
12.194352	-0.012489
12.394259	-0.008810
12.594167	-0.008322
12.794074	-0.004985


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.420000	130.660645
13.190000	102.517579
20.159000	61.059861
26.928000	116.319278
33.899000	190.199838
40.869000	220.576209
47.829000	135.525571
54.798000	153.597663
55.427146	127.320543
56.475722	126.252876
57.524298	126.790440
58.363158	125.854771
59.411734	126.381073
60.460310	125.186396
61.508886	126.568109
62.557462	125.299552
63.606038	127.543751
64.444899	128.590760
65.493475	128.337719
66.542051	127.289387
67.590627	127.650417
68.639203	126.391652
69.687779	124.441015
70.736355	127.216766
71.784931	128.645074
72.623792	128.751673
73.672368	131.030700
74.720944	126.809643
75.769520	128.477839
76.818096	127.859817
77.866672	126.912820
78.915248	127.544852
79.963824	125.208821
80.802685	126.395758
81.851261	124.715588
82.899837	124.694640
83.948413	126.830789
84.996989	125.271585
86.045565	125.642852
87.094141	126.501104
88.142717	126.675056
88.981578	126.941302
90.030154	127.460921
91.078730	127.736835
92.127306	126.712389
93.175882	127.859932
94.224458	126.604583
95.273034	128.812628
96.321610	127.600936
97.160470	129.438655
98.209046	127.627076
99.257622	125.036672
100.306198	126.838686
101.354774	126.199465
102.403350	127.718189

Measurement Notes:

