DWS Measurement v9.2.8 
08/24/18 9:15:20 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	40.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	132.542
Solvent:	Water
Solvent Refractive Index:	1.328
Particle Radius (nm):	300.0
l* (microns):	922.01
Mean Count Rate (kHz):	125.1


Lag time (s)	g2-1

1.25E-08	0.991453
 2.5E-08	0.997746
3.75E-08	0.999195
   5E-08	 1.00657
6.25E-08	 1.00891
 7.5E-08	 1.00009
8.75E-08	 1.00315
   1E-07	0.994306
1.125E-07	 1.00456
1.25E-07	0.994862
1.375E-07	 0.99698
 1.5E-07	 1.00018
1.625E-07	0.993906
1.75E-07	0.999299
1.875E-07	0.998036
   2E-07	0.991575
2.125E-07	0.995733
2.375E-07	 1.00132
2.625E-07	0.991614
2.875E-07	0.998396
3.125E-07	 1.00087
3.375E-07	0.989331
3.625E-07	0.995288
3.875E-07	 1.00246
4.125E-07	  1.0016
4.625E-07	0.994613
5.125E-07	0.997818
5.625E-07	0.993743
6.125E-07	0.992718
6.625E-07	0.993108
7.125E-07	0.993863
7.625E-07	0.991145
8.125E-07	0.991263
9.125E-07	0.992233
1.0125E-06	0.989604
1.1125E-06	0.992756
1.2125E-06	0.986941
1.3125E-06	0.993859
1.4125E-06	0.991168
1.5125E-06	0.986493
1.6125E-06	0.991443
1.8125E-06	  0.9907
2.0125E-06	0.985043
2.2125E-06	0.982217
2.4125E-06	0.982638
2.6125E-06	0.979561
2.8125E-06	0.981632
3.0125E-06	 0.98316
3.2125E-06	0.985271
3.6125E-06	0.981073
4.0125E-06	0.975423
4.4125E-06	0.974787
4.8125E-06	0.975555
5.2125E-06	0.973201
5.6125E-06	0.967809
6.0125E-06	0.967558
6.4125E-06	0.968464
7.2125E-06	0.965643
8.0125E-06	0.964713
8.8125E-06	0.960299
9.6125E-06	0.960229
1.04125E-05	0.956739
1.12125E-05	0.956863
1.20125E-05	 0.95377
1.28125E-05	0.953217
1.44125E-05	0.950718
1.60125E-05	0.947757
1.76125E-05	0.945265
1.92125E-05	0.943881
2.08125E-05	0.942385
2.24125E-05	0.939771
2.40125E-05	0.937917
2.56125E-05	0.935897
2.88125E-05	0.931193
3.20125E-05	0.927925
3.52125E-05	0.925669
3.84125E-05	0.923588
4.16125E-05	0.921559
4.48125E-05	0.919115
4.80125E-05	0.915653
5.12125E-05	0.913684
5.76125E-05	0.910755
6.40125E-05	0.907707
7.04125E-05	0.904239
7.68125E-05	0.902045
8.32125E-05	0.900224
8.96125E-05	0.897469
9.60125E-05	0.895384
0.000102	0.893777
0.000115	 0.89094
0.000128	0.887578
0.000141	0.885298
0.000154	 0.88292
0.000166	0.881318
0.000179	0.879729
0.000192	0.878163
0.000205	0.876453
 0.00023	0.874066
0.000256	0.871942
0.000282	0.870024
0.000307	0.868468
0.000333	0.866819
0.000358	0.865667
0.000384	0.864118
 0.00041	0.863403
0.000461	0.861549
0.000512	 0.86012
0.000563	0.858689
0.000614	0.857479
0.000666	0.856404
0.000717	0.855158
0.000768	0.854427
0.000819	 0.85357
0.000922	 0.85204
0.001024	0.850699
0.001126	0.849586
0.001229	0.848445
0.001331	0.847507
0.001434	 0.84655
0.001536	0.845631
0.001638	0.844807
0.001843	0.843166
0.002048	0.841731
0.002253	 0.84022
0.002458	0.838957
0.002662	 0.83778
0.002867	0.836471
0.003072	0.835432
0.003277	0.834587
0.003686	0.832921
0.004096	0.831402
0.004506	0.830309
0.004915	 0.82924
0.005325	0.828493
0.005734	0.827788
0.006144	0.827349
0.006554	0.826853
0.007373	 0.82585
0.008192	0.824864
0.009011	0.823854
 0.00983	  0.8226
 0.01065	0.821258
0.011469	0.819747
0.012288	0.818271
0.013107	0.816929
0.014746	 0.81489
0.016384	0.813823
0.018022	0.812749
0.019661	0.809955
0.021299	 0.80578
0.022938	0.801095
0.024576	0.797792
0.026214	 0.79646
0.029491	0.793785
0.032768	0.790043
0.036045	0.785493
0.039322	0.780906
0.042598	0.775013
0.045875	0.770257
0.049152	0.767833
0.052429	0.764937
0.058982	0.755125
0.065536	0.747138
 0.07209	0.739347
0.078643	0.730708
0.085197	0.724051
 0.09175	0.716102
0.098304	 0.70815
0.104858	0.703085
0.117965	0.688154
0.131072	0.673575
0.144179	 0.65962
0.157286	0.646701
0.170394	0.633983
0.183501	0.620689
0.399815	0.458048
0.599723	0.352169
0.799631	0.267628
0.999538	0.204762
 1.19945	0.157869
 1.39935	0.121324
 1.59926	0.094775
 1.79917	0.072832
 1.99908	0.057241
 2.19898	0.044828
 2.39889	0.035848
  2.5988	0.028369
 2.79871	0.0225723
 2.99862	0.0178477
 3.19852	0.0157557
 3.39843	0.0124417
 3.59834	0.0112337
 3.79825	0.00815567
 3.99815	0.00889733
 4.19806	0.00670533
 4.39797	0.00715467
 4.59788	0.00463533
 4.79778	0.00441633
 4.99769	0.006388
  5.1976	0.00562567
 5.39751	0.00527333
 5.59741	0.006766
 5.79732	0.005591
 5.99723	0.00486833
 6.19714	0.005086
 6.39705	0.00470267
 6.59695	 0.00327
 6.79686	0.0029653
 6.99677	0.003405
 7.19668	0.00331433
 7.39658	0.004356
 7.59649	0.004436
  7.7964	0.00384867
 7.99631	0.00387067
 8.19621	0.00363167
 8.39612	0.00322067
 8.59603	0.00452667
 8.79594	0.00547333
 8.99584	0.003404
 9.19575	0.001749
 9.39566	-0.000349
 9.59557	-1.4E-05
 9.79547	-0.00193333
 9.99538	-0.00178333
 10.1953	-0.001087
 10.3952	-0.000518667
 10.5951	-0.000944333
  10.795	-0.000407333
 10.9949	0.00100467
 11.1948	0.00119867
 11.3947	0.003803
 11.5946	0.002816
 11.7946	0.003081
 11.9945	0.00320233
 12.1944	0.004637
 12.3943	0.00256533
 12.5942	0.00383967
 12.7941	0.004462


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  6.416000	 53.547061
 13.377000	155.592540
 20.337000	 93.671483
 27.307000	101.332318
 34.266000	135.596165
 41.236000	151.974746
 48.007000	125.877620
 54.977000	113.617712
 61.945000	122.448372
 68.905000	147.106138
 75.877000	225.403307
 82.846000	 98.871054
 89.805000	 55.124090
 96.776000	 82.966181
103.734000	121.921162
110.516000	 66.804998
117.487000	161.272344
124.455000	124.069420
125.084146	131.898774
126.132722	131.644312
127.181298	130.193159
128.020158	129.141769
129.068734	131.463122
130.117310	130.099194
131.165886	129.566167
132.214462	130.352747
133.263038	130.726699
134.101899	131.735795
135.150475	128.816875
136.199051	131.287011
137.247627	132.309341
138.296203	133.154426
139.344779	130.975149
140.393355	132.499024
141.232216	131.859499
142.280792	133.933640
143.329368	131.673588
144.377944	130.520745
145.426520	129.830159
146.475096	131.180107
147.523672	130.567636
148.362533	131.265583
149.411109	130.837445
150.459685	132.150086
151.508261	132.789362
152.556837	132.283372
153.605413	130.514498
154.653989	130.457543
155.492850	128.538608
156.541426	131.852854
157.590002	132.346136
158.638578	130.348819
159.687154	131.538556
160.735730	133.228728
161.784306	131.773947
162.623166	132.769920
163.671742	131.253895
164.720318	131.720858
165.768894	130.230727
166.817470	131.583015
167.866046	132.327073
168.914622	131.232075
169.963198	134.346112
170.802059	132.333648
171.850635	130.402944
172.899211	129.687410
173.947787	131.769158
174.996363	130.553876
176.044939	130.478962
177.093515	131.001281
178.142091	131.857392
178.980952	129.854679
180.029528	132.503510
181.078104	132.755216

Measurement notes:

