DWS Measurement v9.2.8 
08/21/18 5:48:38 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	40.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.328
Particle Radius (nm):	465.0
l* (microns):	975.06
Mean Count Rate (kHz):	172.8


Lag time (s)	g2-1

1.25E-08	0.995362
 2.5E-08	 1.00183
3.75E-08	 1.00403
   5E-08	 1.00683
6.25E-08	0.999295
 7.5E-08	0.995605
8.75E-08	0.998225
   1E-07	0.997359
1.125E-07	0.997027
1.25E-07	0.999045
1.375E-07	0.994194
 1.5E-07	 1.00416
1.625E-07	0.996847
1.75E-07	0.989691
1.875E-07	0.996423
   2E-07	0.998719
2.125E-07	0.997709
2.375E-07	0.993241
2.625E-07	0.997244
2.875E-07	0.999022
3.125E-07	0.995029
3.375E-07	0.997997
3.625E-07	0.990733
3.875E-07	0.992234
4.125E-07	0.993609
4.625E-07	0.994021
5.125E-07	0.995841
5.625E-07	0.995729
6.125E-07	0.993966
6.625E-07	0.993437
7.125E-07	0.990563
7.625E-07	0.991955
8.125E-07	0.992658
9.125E-07	0.991541
1.0125E-06	0.991463
1.1125E-06	0.991415
1.2125E-06	0.993145
1.3125E-06	0.994076
1.4125E-06	0.995084
1.5125E-06	0.992537
1.6125E-06	0.993748
1.8125E-06	0.989874
2.0125E-06	0.992663
2.2125E-06	0.992412
2.4125E-06	0.987222
2.6125E-06	0.986316
2.8125E-06	 0.98827
3.0125E-06	0.987059
3.2125E-06	0.989677
3.6125E-06	0.987876
4.0125E-06	0.983326
4.4125E-06	0.983897
4.8125E-06	0.984012
5.2125E-06	0.982865
5.6125E-06	0.980732
6.0125E-06	 0.97937
6.4125E-06	0.980322
7.2125E-06	0.976767
8.0125E-06	0.976229
8.8125E-06	0.974712
9.6125E-06	0.974303
1.04125E-05	0.972578
1.12125E-05	0.972194
1.20125E-05	0.970981
1.28125E-05	0.969496
1.44125E-05	0.968793
1.60125E-05	0.967588
1.76125E-05	0.967977
1.92125E-05	0.966055
2.08125E-05	0.964874
2.24125E-05	0.962951
2.40125E-05	0.960593
2.56125E-05	0.959374
2.88125E-05	0.957388
3.20125E-05	0.955445
3.52125E-05	0.954012
3.84125E-05	 0.95324
4.16125E-05	 0.95221
4.48125E-05	 0.95025
4.80125E-05	 0.94867
5.12125E-05	 0.94646
5.76125E-05	0.945121
6.40125E-05	 0.94289
7.04125E-05	0.940722
7.68125E-05	0.939279
8.32125E-05	0.938433
8.96125E-05	0.935801
9.60125E-05	0.934793
0.000102	0.934277
0.000115	0.931806
0.000128	 0.93052
0.000141	0.928488
0.000154	0.926949
0.000166	0.925476
0.000179	0.923992
0.000192	0.922571
0.000205	 0.92175
 0.00023	0.919631
0.000256	0.917879
0.000282	0.916135
0.000307	0.914848
0.000333	0.913462
0.000358	0.911955
0.000384	0.910561
 0.00041	0.909627
0.000461	0.907384
0.000512	0.905426
0.000563	0.903664
0.000614	0.901929
0.000666	0.900454
0.000717	0.898994
0.000768	0.897364
0.000819	0.896197
0.000922	0.893862
0.001024	0.891829
0.001126	0.889867
0.001229	0.888186
0.001331	0.886734
0.001434	0.885045
0.001536	0.883682
0.001638	0.882497
0.001843	0.879892
0.002048	 0.87739
0.002253	0.875253
0.002458	0.873347
0.002662	0.871417
0.002867	0.869581
0.003072	0.867914
0.003277	0.866281
0.003686	0.863414
0.004096	0.860853
0.004506	0.858469
0.004915	0.856565
0.005325	0.854542
0.005734	0.852585
0.006144	0.850679
0.006554	0.848888
0.007373	0.844979
0.008192	0.841052
0.009011	0.837886
 0.00983	0.834888
 0.01065	0.831555
0.011469	0.828458
0.012288	0.825434
0.013107	0.822646
0.014746	0.817223
0.016384	0.812195
0.018022	0.807215
0.019661	0.802238
0.021299	0.797039
0.022938	0.791924
0.024576	 0.78725
0.026214	0.782975
0.029491	0.773893
0.032768	0.764954
0.036045	0.756642
0.039322	0.748665
0.042598	0.740004
0.045875	0.731866
0.049152	 0.72413
0.052429	0.716804
0.058982	0.700643
0.065536	0.685433
 0.07209	 0.67147
0.078643	0.657584
0.085197	0.643876
 0.09175	0.630208
0.098304	 0.61644
0.104858	0.604003
0.117965	0.577432
0.131072	 0.55184
0.144179	0.527137
0.157286	0.503512
0.170394	0.479669
0.183501	0.457446
0.399815	0.222672
0.599722	0.121634
0.799629	0.066198
0.999536	0.037531
 1.19944	0.021089
 1.39935	0.012462
 1.59926	0.0067495
 1.79916	0.0046855
 1.99907	0.003261
 2.19898	0.003474
 2.39889	0.002538
 2.59879	0.001248
  2.7987	0.001135
 2.99861	0.0016415
 3.19852	0.003011
 3.39842	0.0005155
 3.59833	0.0021705
 3.79824	0.002839
 3.99815	0.0022275
 4.19805	 0.00193
 4.39796	0.000983
 4.59787	0.002133
 4.79777	0.002085
 4.99768	0.002395
 5.19759	0.001544
  5.3975	0.0016205
  5.5974	0.000959
 5.79731	0.000928
 5.99722	3.05E-05
 6.19712	-0.0015195
 6.39703	-0.001653
 6.59694	-0.0002065
 6.79685	-0.001026
 6.99675	-0.0008855
 7.19666	-0.00216
 7.39657	-0.0035305
 7.59648	-0.002759
 7.79638	-0.0019805
 7.99629	-0.001594
  8.1962	-0.00112
 8.39611	-0.0008515
 8.59601	0.0001095
 8.79592	-0.0010765
 8.99583	-0.0003905
 9.19573	0.0001465
 9.39564	0.0002175
 9.59555	-0.000641
 9.79546	-0.000568
 9.99536	0.000637
 10.1953	-0.000561
 10.3952	0.000428
 10.5951	-8.8E-05
  10.795	-0.002787
 10.9949	-0.0017255
 11.1948	0.0009895
 11.3947	-0.000197
 11.5946	-0.000292
 11.7945	0.000544
 11.9944	-0.0015845
 12.1943	-0.0028215
 12.3942	-0.0015055
 12.5942	-0.002807
 12.7941	-0.0021025


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  6.419000	119.850114
 13.379000	241.139245
 20.338000	162.679250
 27.310000	225.894068
 34.079000	219.860821
 41.040000	101.391434
 47.999000	146.961974
 54.768000	194.578800
 61.740000	200.827026
 68.699000	158.083148
 75.670000	160.423895
 82.639000	243.458578
 89.598000	175.845045
 96.559000	199.920941
103.528000	 71.934231
110.498000	199.170831
117.458000	144.241107
124.429000	166.758611
125.058146	170.156400
126.106722	169.680994
127.155298	168.732610
127.994158	171.504800
129.042734	166.931204
130.091310	170.499598
131.139886	167.153493
132.188462	167.327059
133.237038	172.190619
134.075899	171.931311
135.124475	167.771229
136.173051	168.774567
137.221627	170.386870
138.270203	167.842281
139.318779	171.698727
140.367355	168.789870
141.206216	170.069592
142.254792	170.158802
143.303368	168.775173
144.351944	168.025760
145.400520	168.916598
146.449096	167.809069
147.497672	168.983564
148.336533	167.218762
149.385109	169.712893
150.433685	167.441184
151.482261	168.486578
152.530837	167.348370
153.579413	169.107991
154.627989	167.766257
155.676565	170.470889
156.725141	166.882705
157.564002	169.837232
158.612578	169.937259
159.661154	166.522092
160.709730	170.773196
161.758306	166.882718
162.806882	164.272967
163.855458	168.038191
164.694318	166.307967
165.742894	168.774993
166.791470	167.722624
167.840046	168.419982
168.888622	167.692607
169.937198	169.040073
170.776059	166.810154
171.824635	166.021265
172.873211	168.295048
173.921787	167.523096
174.970363	167.280841
176.018939	167.225585
176.857800	167.444861
177.906376	173.236818
178.954952	169.015682
180.003528	165.948526
181.052104	170.174652

Measurement notes:

