DWS Measurement v9.2.8 
08/24/18 11:57:21 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	20.01
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	132.015
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	921.39
Mean Count Rate (kHz):	126.8


Lag time (s)	g2-1

1.250000E-8	1.010450
2.500000E-8	0.986728
3.750000E-8	1.010228
5.000000E-8	0.997289
6.250000E-8	0.991631
7.500000E-8	1.003965
8.750000E-8	0.993046
1.000000E-7	1.006905
1.125000E-7	1.005654
1.250000E-7	1.010394
1.375000E-7	1.005327
1.500000E-7	1.001112
1.625000E-7	1.013967
1.750000E-7	0.996476
1.875000E-7	0.982295
2.000000E-7	0.987959
2.125000E-7	0.999280
2.375000E-7	1.001959
2.625000E-7	0.989118
2.875000E-7	0.991710
3.125000E-7	0.992425
3.375000E-7	0.997032
3.625000E-7	0.989253
3.875000E-7	0.993145
4.125000E-7	0.991233
4.625000E-7	0.992922
5.125000E-7	0.987288
5.625000E-7	0.991446
6.125000E-7	0.993271
6.625000E-7	0.993572
7.125000E-7	0.997043
7.625000E-7	0.983777
8.125000E-7	0.984568
9.125000E-7	0.991146
1.012500E-6	0.987500
1.112500E-6	0.993010
1.212500E-6	0.989912
1.312500E-6	0.998361
1.412500E-6	0.994515
1.512500E-6	0.989348
1.612500E-6	0.989999
1.812500E-6	0.994743
2.012500E-6	0.985898
2.212500E-6	0.992416
2.412500E-6	0.985881
2.612500E-6	0.987703
2.812500E-6	0.982482
3.012500E-6	0.985699
3.212500E-6	0.985993
3.612500E-6	0.985883
4.012500E-6	0.982346
4.412500E-6	0.982942
4.812500E-6	0.982862
5.212500E-6	0.979083
5.612500E-6	0.975209
6.012500E-6	0.976405
6.412500E-6	0.976788
7.212500E-6	0.974460
8.012500E-6	0.971042
8.812500E-6	0.970242
9.612500E-6	0.970856
1.041250E-5	0.967177
1.121250E-5	0.970160
1.201250E-5	0.966822
1.281250E-5	0.964783
1.441250E-5	0.962724
1.601250E-5	0.960625
1.761250E-5	0.960035
1.921250E-5	0.957691
2.081250E-5	0.956528
2.241250E-5	0.954731
2.401250E-5	0.953055
2.561250E-5	0.951061
2.881250E-5	0.946878
3.201250E-5	0.943277
3.521250E-5	0.941269
3.841250E-5	0.940173
4.161250E-5	0.938609
4.481250E-5	0.936262
4.801250E-5	0.933062
5.121250E-5	0.931164
5.761250E-5	0.928474
6.401250E-5	0.925078
7.041250E-5	0.920863
7.681250E-5	0.919298
8.321250E-5	0.917016
8.961250E-5	0.913692
9.601250E-5	0.911788
0.000102	0.910064
0.000115	0.905550
0.000128	0.902599
0.000141	0.899981
0.000154	0.896563
0.000166	0.894162
0.000179	0.891941
0.000192	0.889780
0.000205	0.888130
0.000230	0.884256
0.000256	0.880886
0.000282	0.878359
0.000307	0.876546
0.000333	0.874290
0.000358	0.872286
0.000384	0.870212
0.000410	0.868952
0.000461	0.865660
0.000512	0.862907
0.000563	0.860745
0.000614	0.858429
0.000666	0.856817
0.000717	0.855519
0.000768	0.854113
0.000819	0.852790
0.000922	0.850803
0.001024	0.848956
0.001126	0.847229
0.001229	0.845610
0.001331	0.844217
0.001434	0.843184
0.001536	0.842071
0.001638	0.841033
0.001843	0.839329
0.002048	0.838027
0.002253	0.836835
0.002458	0.835488
0.002662	0.834568
0.002867	0.833386
0.003072	0.832141
0.003277	0.831094
0.003686	0.829525
0.004096	0.827997
0.004506	0.826642
0.004915	0.825178
0.005325	0.823940
0.005734	0.822912
0.006144	0.822006
0.006554	0.821052
0.007373	0.819665
0.008192	0.818552
0.009011	0.817671
0.009830	0.816905
0.010650	0.816403
0.011469	0.816474
0.012288	0.816529
0.013107	0.817250
0.014746	0.819050
0.016384	0.820802
0.018022	0.821928
0.019661	0.821928
0.021299	0.820193
0.022938	0.817748
0.024576	0.815006
0.026214	0.813144
0.029491	0.811418
0.032768	0.812416
0.036045	0.814446
0.039322	0.815506
0.042598	0.813796
0.045875	0.810493
0.049152	0.808833
0.052429	0.809055
0.058982	0.811185
0.065536	0.809971
0.072090	0.806147
0.078643	0.806985
0.085197	0.807602
0.091750	0.802647
0.098304	0.804136
0.104858	0.804237
0.117965	0.801880
0.131072	0.799947
0.144179	0.799470
0.157286	0.797788
0.170394	0.796037
0.183501	0.794777
0.399815	0.780655
0.599722	0.770667
0.799630	0.758756
0.999537	0.745924
1.199444	0.738162
1.399352	0.726390
1.599259	0.720062
1.799167	0.708403
1.999074	0.701221
2.198981	0.690972
2.398889	0.682137
2.598796	0.673084
2.798703	0.665602
2.998611	0.657493
3.198518	0.647948
3.398426	0.639420
3.598333	0.631538
3.798240	0.624583
3.998148	0.616225
4.198055	0.609157
4.397963	0.600201
4.597870	0.595851
4.797777	0.587266
4.997685	0.580140
5.197592	0.570455
5.397500	0.564937
5.597407	0.558288
5.797314	0.553369
5.997222	0.542338
6.197129	0.537598
6.397037	0.531974
6.596944	0.523859
6.796851	0.517341
6.996759	0.512071
7.196666	0.507064
7.396573	0.499573
7.596481	0.493652
7.796388	0.487686
7.996296	0.480135
8.196203	0.473800
8.396110	0.468615
8.596018	0.462801
8.795925	0.456933
8.995833	0.452926
9.195740	0.445466
9.395647	0.442046
9.595555	0.437102
9.795462	0.431046
9.995370	0.426963
10.195277	0.422551
10.395184	0.416166
10.595092	0.412777
10.794999	0.407034
10.994907	0.402971
11.194814	0.399692
11.394721	0.392752
11.594629	0.392196
11.794536	0.386250
11.994443	0.382419
12.194351	0.377358
12.394258	0.375141
12.594166	0.371037
12.794073	0.366282


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.422000	163.522293
13.383000	54.732403
20.353000	97.629380
27.323000	124.913385
34.284000	126.061463
41.254000	335.044647
48.023000	44.817093
54.991000	440.117785
61.771000	232.854191
68.732000	138.480605
75.703000	25.890539
82.670000	41.059370
89.632000	93.966751
96.602000	100.232540
103.571000	468.871620
110.533000	224.048288
117.499000	67.788217
124.461000	91.398101
125.090146	124.799728
126.138722	124.600742
127.187298	123.145598
128.026158	123.614062
129.074734	124.075397
130.123310	124.279040
131.171886	124.108037
132.220462	124.271251
133.269038	122.489723
134.317614	124.778959
135.156475	126.344627
136.205051	124.002317
137.253627	123.560308
138.302203	124.589180
139.350779	124.693392
140.399355	125.658639
141.447931	125.401656
142.496507	124.885783
143.335368	124.971863
144.383944	127.624807
145.432520	126.594241
146.481096	128.049868
147.529672	125.409768
148.578248	125.110234
149.626824	126.172429
150.675400	126.537519
151.514261	126.126937
152.562837	125.692740
153.611413	126.298928
154.659989	124.917296
155.708565	126.239894
156.757141	126.281200
157.805717	125.990714
158.854293	123.871074
159.902869	125.011291
160.951445	125.807488
161.790306	123.870858
162.838882	125.161825
163.887458	123.843747
164.936034	125.928849
165.984610	124.478810
167.033186	124.919603
168.081762	123.581456
169.130338	123.726815
170.178914	124.723235
171.227490	125.840742
172.066350	123.886824
173.114926	123.013141
174.163502	123.886417
175.212078	122.656783
176.260654	123.166129
177.309230	124.601520
178.357806	123.494825
179.406382	124.685519
180.454958	124.693709
181.293819	125.371922
182.342395	123.658851
183.390971	123.828086
184.439547	124.702238

Measurement Notes:

