DWS Measurement v9.2.8 
08/23/18 11:24:07 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	35.01
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	813.56
Mean Count Rate (kHz):	123.5


Lag time (s)	g2-1

1.25E-08	 1.00612
 2.5E-08	 1.00836
3.75E-08	0.988136
   5E-08	0.991669
6.25E-08	0.991132
 7.5E-08	 1.00752
8.75E-08	0.998377
   1E-07	0.996962
1.125E-07	 1.00613
1.25E-07	0.997996
1.375E-07	 1.00979
 1.5E-07	 0.99676
1.625E-07	0.991452
1.75E-07	 1.00111
1.875E-07	 1.00267
   2E-07	0.992968
2.125E-07	 1.00013
2.375E-07	 1.01019
2.625E-07	 1.00324
2.875E-07	0.995199
3.125E-07	 1.00967
3.375E-07	 1.00048
3.625E-07	0.999985
3.875E-07	 1.00315
4.125E-07	  1.0002
4.625E-07	 1.00245
5.125E-07	0.991796
5.625E-07	 0.98649
6.125E-07	0.994458
6.625E-07	 0.99129
7.125E-07	0.995455
7.625E-07	0.991084
8.125E-07	 0.99392
9.125E-07	0.992412
1.0125E-06	0.990822
1.1125E-06	0.989461
1.2125E-06	0.998143
1.3125E-06	 0.99272
1.4125E-06	0.996951
1.5125E-06	0.991193
1.6125E-06	0.994136
1.8125E-06	0.991296
2.0125E-06	0.988583
2.2125E-06	0.983699
2.4125E-06	0.982053
2.6125E-06	0.986482
2.8125E-06	  0.9835
3.0125E-06	0.985057
3.2125E-06	0.986889
3.6125E-06	0.982971
4.0125E-06	0.978466
4.4125E-06	0.979298
4.8125E-06	0.980884
5.2125E-06	0.979388
5.6125E-06	 0.97429
6.0125E-06	0.972845
6.4125E-06	0.974779
7.2125E-06	0.972782
8.0125E-06	0.971415
8.8125E-06	0.967744
9.6125E-06	0.968115
1.04125E-05	0.963822
1.12125E-05	0.963281
1.20125E-05	0.961641
1.28125E-05	0.961687
1.44125E-05	0.959234
1.60125E-05	0.957722
1.76125E-05	0.956434
1.92125E-05	0.953949
2.08125E-05	0.951485
2.24125E-05	0.949945
2.40125E-05	0.948626
2.56125E-05	0.945269
2.88125E-05	0.942549
3.20125E-05	  0.9394
3.52125E-05	0.938084
3.84125E-05	0.935804
4.16125E-05	0.934754
4.48125E-05	0.932059
4.80125E-05	0.928771
5.12125E-05	0.927038
5.76125E-05	0.924794
6.40125E-05	0.922305
7.04125E-05	0.918772
7.68125E-05	0.917234
8.32125E-05	0.915111
8.96125E-05	0.912664
9.60125E-05	0.912029
0.000102	0.910388
0.000115	0.907139
0.000128	0.904772
0.000141	0.902662
0.000154	0.900692
0.000166	0.898899
0.000179	0.896793
0.000192	0.895753
0.000205	0.894645
 0.00023	0.892379
0.000256	0.890002
0.000282	0.888124
0.000307	0.886465
0.000333	0.884965
0.000358	0.883431
0.000384	0.882407
 0.00041	0.881488
0.000461	0.879273
0.000512	0.877571
0.000563	0.875961
0.000614	0.874352
0.000666	0.873278
0.000717	0.872077
0.000768	0.870979
0.000819	0.870127
0.000922	0.868156
0.001024	0.866224
0.001126	0.864807
0.001229	0.863294
0.001331	0.862016
0.001434	0.860475
0.001536	0.859435
0.001638	0.858227
0.001843	0.855981
0.002048	0.854223
0.002253	0.852453
0.002458	0.850857
0.002662	0.849052
0.002867	0.847438
0.003072	0.845857
0.003277	0.844761
0.003686	 0.84223
0.004096	0.839917
0.004506	0.837646
0.004915	0.835786
0.005325	0.833999
0.005734	 0.83235
0.006144	0.830511
0.006554	0.828793
0.007373	0.825136
0.008192	0.821666
0.009011	0.818091
 0.00983	0.814698
 0.01065	0.811644
0.011469	0.808453
0.012288	0.805424
0.013107	0.802906
0.014746	0.796868
0.016384	0.791563
0.018022	 0.78645
0.019661	0.780772
0.021299	0.774945
0.022938	0.769826
0.024576	0.764924
0.026214	0.760363
0.029491	0.750052
0.032768	0.740933
0.036045	 0.73176
0.039322	0.722334
0.042598	0.713959
0.045875	0.704495
0.049152	 0.69632
0.052429	0.689794
0.058982	0.673235
0.065536	0.657448
 0.07209	0.641359
0.078643	0.625806
0.085197	0.610945
 0.09175	0.596258
0.098304	0.581678
0.104858	0.570007
0.117965	0.544123
0.131072	0.520439
0.144179	 0.49824
0.157286	0.476235
0.170394	0.455777
0.183501	0.437234
0.399814	0.198814
0.599721	0.101039
0.799628	0.053567
0.999536	0.028213
 1.19944	0.0180525
 1.39935	0.0100775
 1.59926	0.003819
 1.79916	0.002497
 1.99907	-0.0001385
 2.19898	-0.000710951
 2.39888	-0.001154
 2.59879	-0.000948
  2.7987	-0.002338
 2.99861	-0.0019925
 3.19851	-0.0007885
 3.39842	-0.0007895
 3.59833	-0.000131
 3.79824	0.0001345
 3.99814	 7.8E-05
 4.19805	0.0012005
 4.39796	-0.001078
 4.59786	-6.15E-05
 4.79777	0.0010415
 4.99768	-0.000284
 5.19759	-0.0005735
 5.39749	-0.002591
  5.5974	-0.0019215
 5.79731	-0.0023875
 5.99721	-0.0001405
 6.19712	-0.0011555
 6.39703	-0.0019565
 6.59694	-0.0009805
 6.79684	-0.002778
 6.99675	-0.0032485
 7.19666	-0.0020015
 7.39656	-0.0021855
 7.59647	-0.002382
 7.79638	-0.0032045
 7.99629	-0.0008805
 8.19619	-0.0007735
  8.3961	 5.3E-05
 8.59601	-0.0007535
 8.79591	-0.000232
 8.99582	-8.05E-05
 9.19573	0.000509
 9.39563	-0.001025
 9.59554	-0.0004335
 9.79545	-0.002714
 9.99536	-0.0040525
 10.1953	-0.002661
 10.3952	-0.003754
 10.5951	-0.003054
  10.795	-0.0017615
 10.9949	-0.0003585
 11.1948	-0.001701
 11.3947	-0.001784
 11.5946	-0.0015305
 11.7945	-0.002313
 11.9944	-0.002708
 12.1943	-0.0025185
 12.3942	-0.004109
 12.5941	0.000912
 12.7941	0.001722


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  6.418000	173.537966
 13.381000	126.138437
 20.339000	165.354366
 27.309000	 92.004216
 34.270000	106.074745
 41.240000	100.422245
 48.210000	126.336447
 55.171000	104.692419
 62.139000	251.553181
 69.088000	132.232306
 76.050000	125.303286
 83.009000	103.315533
 89.980000	180.577602
 96.949000	109.594930
103.910000	139.460733
110.877000	 89.225862
117.839000	 89.886815
124.808000	102.035988
125.437146	126.038535
126.485722	123.932922
127.534298	124.105044
128.373158	123.193814
129.421734	125.491966
130.470310	125.012037
131.518886	126.658806
132.567462	125.029626
133.616038	124.049233
134.454899	126.583124
135.503475	125.857087
136.552051	127.234928
137.600627	125.556653
138.649203	124.059706
139.697779	124.176027
140.746355	126.921460
141.585216	124.894251
142.633792	125.918645
143.682368	123.357792
144.730944	124.283395
145.779520	126.634964
146.828096	125.025603
147.876672	127.418856
148.715533	124.969098
149.764109	124.305532
150.812685	125.975002
151.861261	125.772079
152.909837	126.664614
153.958413	126.852290
155.006989	125.919787
155.845850	123.616875
156.894426	126.280039
157.943002	123.910869
158.991578	125.794577
160.040154	126.846335
161.088730	123.388426
162.137306	126.037010
162.976166	125.202175
164.024742	123.811973
165.073318	126.075420
166.121894	125.011428
167.170470	126.265115
168.219046	125.849216
169.267622	123.668076
170.106483	126.646942
171.155059	123.215468
172.203635	123.415550
173.252211	123.725246
174.300787	126.219806
175.349363	126.782563
176.397939	127.388621
177.236800	124.105847
178.285376	125.112449
179.333952	125.021550
180.382528	126.217191
181.431104	124.757750

Measurement notes:

