DWS Measurement v9.2.8
08/22/18 8:56:22 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	40.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.328
Particle Radius (nm):	465.0
l* (microns):	1008.21
Mean Count Rate (kHz):	173.2


Lag time (s)	g2-1

1.250000E-8	0.992510
2.500000E-8	1.000676
3.750000E-8	1.002540
5.000000E-8	1.004531
6.250000E-8	0.996891
7.500000E-8	0.991649
8.750000E-8	0.996277
1.000000E-7	1.001524
1.125000E-7	1.012606
1.250000E-7	1.000643
1.375000E-7	1.003300
1.500000E-7	0.993638
1.625000E-7	1.006962
1.750000E-7	1.007361
1.875000E-7	1.007658
2.000000E-7	1.000414
2.125000E-7	0.997943
2.375000E-7	1.000938
2.625000E-7	0.998576
2.875000E-7	1.009576
3.125000E-7	1.004556
3.375000E-7	1.014450
3.625000E-7	1.005947
3.875000E-7	1.008090
4.125000E-7	1.001791
4.625000E-7	0.999377
5.125000E-7	1.003479
5.625000E-7	1.006570
6.125000E-7	1.007305
6.625000E-7	0.994569
7.125000E-7	1.000930
7.625000E-7	0.992981
8.125000E-7	0.994693
9.125000E-7	0.996404
1.012500E-6	1.003020
1.112500E-6	0.996466
1.212500E-6	1.001418
1.312500E-6	1.000942
1.412500E-6	1.002050
1.512500E-6	0.998768
1.612500E-6	0.997973
1.812500E-6	1.000221
2.012500E-6	0.998833
2.212500E-6	0.994202
2.412500E-6	0.993803
2.612500E-6	0.993792
2.812500E-6	0.995885
3.012500E-6	0.996405
3.212500E-6	0.996548
3.612500E-6	0.993692
4.012500E-6	0.991866
4.412500E-6	0.991014
4.812500E-6	0.991849
5.212500E-6	0.990061
5.612500E-6	0.989172
6.012500E-6	0.986291
6.412500E-6	0.987175
7.212500E-6	0.985818
8.012500E-6	0.986179
8.812500E-6	0.983108
9.612500E-6	0.983110
1.041250E-5	0.980473
1.121250E-5	0.981853
1.201250E-5	0.979270
1.281250E-5	0.979093
1.441250E-5	0.977624
1.601250E-5	0.977350
1.761250E-5	0.975958
1.921250E-5	0.975077
2.081250E-5	0.973972
2.241250E-5	0.972157
2.401250E-5	0.972005
2.561250E-5	0.970120
2.881250E-5	0.967399
3.201250E-5	0.965360
3.521250E-5	0.963645
3.841250E-5	0.962723
4.161250E-5	0.961990
4.481250E-5	0.960608
4.801250E-5	0.958278
5.121250E-5	0.957659
5.761250E-5	0.956201
6.401250E-5	0.954694
7.041250E-5	0.952343
7.681250E-5	0.951149
8.321250E-5	0.950608
8.961250E-5	0.947579
9.601250E-5	0.947353
0.000102	0.946305
0.000115	0.944168
0.000128	0.942657
0.000141	0.940970
0.000154	0.939552
0.000166	0.938282
0.000179	0.936962
0.000192	0.936246
0.000205	0.934921
0.000230	0.933010
0.000256	0.931470
0.000282	0.929811
0.000307	0.928375
0.000333	0.927038
0.000358	0.925721
0.000384	0.924949
0.000410	0.923832
0.000461	0.922053
0.000512	0.920184
0.000563	0.918794
0.000614	0.917285
0.000666	0.916086
0.000717	0.914607
0.000768	0.913644
0.000819	0.912617
0.000922	0.910639
0.001024	0.908660
0.001126	0.906933
0.001229	0.905386
0.001331	0.904212
0.001434	0.902555
0.001536	0.901357
0.001638	0.900186
0.001843	0.897942
0.002048	0.895667
0.002253	0.894106
0.002458	0.892303
0.002662	0.890610
0.002867	0.889116
0.003072	0.887900
0.003277	0.886708
0.003686	0.884286
0.004096	0.881971
0.004506	0.879717
0.004915	0.877734
0.005325	0.875969
0.005734	0.874054
0.006144	0.872376
0.006554	0.871123
0.007373	0.868226
0.008192	0.865231
0.009011	0.861938
0.009830	0.859139
0.010650	0.856269
0.011469	0.853619
0.012288	0.851165
0.013107	0.849129
0.014746	0.844486
0.016384	0.840287
0.018022	0.836078
0.019661	0.832034
0.021299	0.827502
0.022938	0.823315
0.024576	0.819011
0.026214	0.816481
0.029491	0.809357
0.032768	0.801955
0.036045	0.794022
0.039322	0.786820
0.042598	0.780021
0.045875	0.772890
0.049152	0.766613
0.052429	0.762778
0.058982	0.749173
0.065536	0.735371
0.072090	0.721600
0.078643	0.707819
0.085197	0.695004
0.091750	0.682529
0.098304	0.668921
0.104858	0.660577
0.117965	0.636243
0.131072	0.613298
0.144179	0.592453
0.157286	0.572805
0.170394	0.552759
0.183501	0.533750
0.399815	0.273824
0.599722	0.148288
0.799629	0.081011
0.999536	0.044408
1.199444	0.028847
1.399351	0.016975
1.599258	0.009199
1.799165	0.008023
1.999073	0.010359
2.198980	0.010374
2.398887	0.012254
2.598794	0.009669
2.798702	0.008305
2.998609	0.009630
3.198516	0.012979
3.398423	0.012929
3.598331	0.011381
3.798238	0.011000
3.998145	0.012647
4.198052	0.015712
4.397960	0.014673
4.597867	0.014526
4.797774	0.011401
4.997681	0.010644
5.197589	0.009197
5.397496	0.012647
5.597403	0.013556
5.797310	0.011962
5.997218	0.008272
6.197125	0.009327
6.397032	0.011126
6.596939	0.007525
6.796847	0.011214
6.996754	0.009086
7.196661	0.010612
7.396568	0.012742
7.596476	0.012866
7.796383	0.010790
7.996290	0.008600
8.196197	0.008816
8.396105	0.011191
8.596012	0.011507
8.795919	0.012262
8.995826	0.014483
9.195734	0.013064
9.395641	0.014778
9.595548	0.015325
9.795455	0.015356
9.995363	0.012934
10.195270	0.015585
10.395177	0.013177
10.595084	0.015932
10.794992	0.014763
10.994899	0.015555
11.194806	0.013695
11.394713	0.010864
11.594621	0.012853
11.794528	0.010979
11.994435	0.012657
12.194342	0.012294
12.394250	0.014512
12.594157	0.012881
12.794064	0.014127


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

13.404000	150.654752
20.365000	124.911767
27.324000	165.889452
34.284000	119.542961
41.264000	162.298316
48.223000	195.314852
55.183000	100.247809
61.954000	210.541024
68.924000	164.331215
75.893000	142.035167
82.854000	228.673942
89.824000	131.909840
96.792000	94.064006
103.754000	193.845389
110.723000	194.850411
117.685000	158.675016
124.653000	143.056094
125.282146	174.549678
126.330722	173.566591
127.379298	173.505204
128.427874	171.062699
129.266734	173.360469
130.315310	169.551521
131.363886	173.895304
132.412462	173.713368
133.461038	173.184244
134.299899	174.619797
135.348475	172.108356
136.397051	176.517066
137.445627	174.064576
138.494203	176.547531
139.542779	172.935961
140.381640	170.754955
141.430216	177.014928
142.478792	176.614956
143.527368	174.287368
144.575944	174.405969
145.624520	174.206196
146.673096	173.878642
147.511957	173.706995
148.560533	171.806225
149.609109	170.756584
150.657685	172.163691
151.706261	173.499073
152.754837	172.893669
153.593698	173.273681
154.642274	174.034367
155.690850	174.395723
156.739426	174.836659
157.788002	171.890278
158.836578	171.647303
159.885154	173.894876
160.724014	174.436476
161.772590	174.456309
162.821166	175.521214
163.869742	175.051638
164.918318	173.043622
165.966894	175.257384
167.015470	173.365857
167.854331	171.685946
168.902907	175.290094
169.951483	173.318140
171.000059	174.936387
172.048635	173.270235
173.097211	170.194788
173.936072	170.835358
174.984648	173.408167
176.033224	171.087514
177.081800	175.239854
178.130376	172.173803
179.178952	175.698848
180.227528	176.365168
181.066389	175.660367
182.114965	172.358880
183.163541	173.924439
184.212117	173.404009

Measurement Notes:

