DWS Measurement v9.2.8 
08/24/18 11:48:36 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	20.01
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	124.537
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	935.28
Mean Count Rate (kHz):	121.8


Lag time (s)	g2-1

1.250000E-8	1.008831
2.500000E-8	0.997562
3.750000E-8	0.981403
5.000000E-8	1.015889
6.250000E-8	1.014589
7.500000E-8	0.991247
8.750000E-8	0.977874
1.000000E-7	0.997439
1.125000E-7	1.005673
1.250000E-7	0.986108
1.375000E-7	0.997934
1.500000E-7	1.021399
1.625000E-7	0.989823
1.750000E-7	0.997934
1.875000E-7	0.994095
2.000000E-7	0.993228
2.125000E-7	0.996912
2.375000E-7	0.985985
2.625000E-7	0.983818
2.875000E-7	0.994095
3.125000E-7	0.996355
3.375000E-7	0.992238
3.625000E-7	0.996293
3.875000E-7	0.979360
4.125000E-7	0.992037
4.625000E-7	0.983740
5.125000E-7	0.989529
5.625000E-7	0.983833
6.125000E-7	0.981032
6.625000E-7	0.991588
7.125000E-7	0.982765
7.625000E-7	0.976791
8.125000E-7	0.978694
9.125000E-7	0.983864
1.012500E-6	0.983431
1.112500E-6	0.985683
1.212500E-6	0.978145
1.312500E-6	0.982123
1.412500E-6	0.985869
1.512500E-6	0.989166
1.612500E-6	0.989174
1.812500E-6	0.986504
2.012500E-6	0.982456
2.212500E-6	0.977546
2.412500E-6	0.976516
2.612500E-6	0.974713
2.812500E-6	0.978622
3.012500E-6	0.977550
3.212500E-6	0.980131
3.612500E-6	0.975294
4.012500E-6	0.966711
4.412500E-6	0.971901
4.812500E-6	0.970709
5.212500E-6	0.967110
5.612500E-6	0.965487
6.012500E-6	0.964854
6.412500E-6	0.965059
7.212500E-6	0.959900
8.012500E-6	0.961739
8.812500E-6	0.956919
9.612500E-6	0.959253
1.041250E-5	0.953764
1.121250E-5	0.952994
1.201250E-5	0.953427
1.281250E-5	0.952380
1.441250E-5	0.947836
1.601250E-5	0.947155
1.761250E-5	0.948390
1.921250E-5	0.943297
2.081250E-5	0.941314
2.241250E-5	0.937037
2.401250E-5	0.935689
2.561250E-5	0.933360
2.881250E-5	0.930113
3.201250E-5	0.926414
3.521250E-5	0.923529
3.841250E-5	0.922568
4.161250E-5	0.919301
4.481250E-5	0.916708
4.801250E-5	0.914130
5.121250E-5	0.910721
5.761250E-5	0.906735
6.401250E-5	0.902986
7.041250E-5	0.898283
7.681250E-5	0.895446
8.321250E-5	0.893977
8.961250E-5	0.889139
9.601250E-5	0.886827
0.000102	0.884653
0.000115	0.879942
0.000128	0.876050
0.000141	0.872337
0.000154	0.868794
0.000166	0.866145
0.000179	0.863118
0.000192	0.860589
0.000205	0.858466
0.000230	0.854192
0.000256	0.850567
0.000282	0.847304
0.000307	0.844454
0.000333	0.841751
0.000358	0.838924
0.000384	0.836680
0.000410	0.835558
0.000461	0.831571
0.000512	0.828234
0.000563	0.825849
0.000614	0.823874
0.000666	0.821632
0.000717	0.819876
0.000768	0.818355
0.000819	0.816704
0.000922	0.814240
0.001024	0.812014
0.001126	0.810129
0.001229	0.808592
0.001331	0.807316
0.001434	0.806238
0.001536	0.804990
0.001638	0.804009
0.001843	0.801758
0.002048	0.799671
0.002253	0.797822
0.002458	0.796714
0.002662	0.795408
0.002867	0.794171
0.003072	0.793613
0.003277	0.792169
0.003686	0.790117
0.004096	0.788506
0.004506	0.787988
0.004915	0.786440
0.005325	0.785468
0.005734	0.784266
0.006144	0.783186
0.006554	0.782226
0.007373	0.781119
0.008192	0.780321
0.009011	0.778537
0.009830	0.778032
0.010650	0.778011
0.011469	0.777344
0.012288	0.777337
0.013107	0.777550
0.014746	0.778844
0.016384	0.780182
0.018022	0.780880
0.019661	0.780228
0.021299	0.778376
0.022938	0.777262
0.024576	0.775557
0.026214	0.772845
0.029491	0.770808
0.032768	0.771153
0.036045	0.772563
0.039322	0.774051
0.042598	0.773113
0.045875	0.770478
0.049152	0.768462
0.052429	0.767701
0.058982	0.768272
0.065536	0.766598
0.072090	0.763055
0.078643	0.763983
0.085197	0.764520
0.091750	0.760497
0.098304	0.761352
0.104858	0.760516
0.117965	0.758370
0.131072	0.755868
0.144179	0.754602
0.157286	0.752481
0.170394	0.750050
0.183501	0.747948
0.399815	0.732449
0.599722	0.725019
0.799630	0.712927
0.999537	0.702505
1.199444	0.692741
1.399352	0.684102
1.599259	0.675307
1.799167	0.666092
1.999074	0.658161
2.198982	0.649273
2.398889	0.641523
2.598796	0.632667
2.798704	0.624021
2.998611	0.616800
3.198519	0.607057
3.398426	0.599122
3.598333	0.591679
3.798241	0.585030
3.998148	0.578965
4.198056	0.569682
4.397963	0.560355
4.597870	0.557864
4.797778	0.549285
4.997685	0.542251
5.197593	0.533703
5.397500	0.524936
5.597408	0.519088
5.797315	0.512652
5.997222	0.506674
6.197130	0.500135
6.397037	0.493756
6.596945	0.486423
6.796852	0.479258
6.996759	0.473244
7.196667	0.465410
7.396574	0.462170
7.596482	0.453475
7.796389	0.447668
7.996296	0.436330
8.196204	0.435105
8.396111	0.427229
8.596019	0.421607
8.795926	0.414234
8.995834	0.410615
9.195741	0.404833
9.395648	0.400849
9.595556	0.394437
9.795463	0.390412
9.995371	0.384180
10.195278	0.377267
10.395185	0.372935
10.595093	0.366986
10.795000	0.362995
10.994908	0.360542
11.194815	0.353996
11.394722	0.347805
11.594630	0.343775
11.794537	0.340108
11.994445	0.336512
12.194352	0.331128
12.394260	0.327477
12.594167	0.325557
12.794074	0.320200


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

0.524288	410.380103
1.048576	452.711775
1.572864	387.393733
2.359296	343.101287
2.883584	296.295372
3.407872	267.632359
4.194304	216.733670
4.718592	134.169394
5.242880	164.206084
5.767168	92.483645
6.553600	148.343168
7.077888	161.765301
7.602176	189.782318
8.388608	28.370344
8.912896	37.822166
9.437184	36.675191
9.961472	57.130519
10.747904	133.330664
11.272192	120.055859
11.796480	121.206456
12.582912	101.260984
13.107200	109.841106
13.631488	131.528702
14.155776	121.398609
14.942208	148.930947
15.466496	207.518992
15.990784	205.267720
16.777216	109.358171
17.301504	106.936688
17.825792	106.078649
18.612224	105.105000
19.136512	129.141425
19.660800	141.452426
20.185088	170.734537
20.971520	163.910364
21.495808	148.187744
22.020096	146.342844
22.806528	111.762090
23.330816	120.501779
23.855104	109.377407
24.379392	52.644027
25.165824	125.651384
25.690112	79.734070
26.214400	73.236527
27.000832	96.420869
27.525120	84.055800
28.049408	104.751552
28.835840	146.607577
29.360128	122.295750
29.884416	130.639009
30.408704	65.782940
31.195136	72.567655
31.719424	87.721881
32.243712	124.655402
33.030144	140.283020
33.554432	137.495017
34.078720	91.108023
34.603008	93.177797
35.389440	147.178384
35.913728	174.655286
36.438016	175.770533
37.224448	138.852336
37.748736	191.558475
38.273024	144.071882
38.797312	140.908630
39.583744	136.442908
40.108032	129.919438
40.632320	201.357577
41.418752	219.446125
41.943040	257.251088
42.467328	237.645639
43.253760	381.015573
43.778048	412.200127
44.302336	300.673509
44.826624	359.774474
45.613056	300.134037
46.137344	379.144847
46.661632	454.611328
47.448064	421.103054
47.972352	345.112305
48.496640	66.937493
49.020928	77.338966
49.807360	55.445192
50.331648	46.562788
50.855936	80.677399
51.642368	53.979538
52.166656	46.536705
52.690944	39.570917
53.477376	37.266806
54.001664	24.127545
54.525952	17.619624
55.050240	17.421186
55.836672	16.986974
56.360960	52.687271
56.885248	106.002209
57.671680	55.718522
58.195968	51.114957
58.720256	82.473923
59.244544	72.702293
60.030976	76.079000
60.555264	83.996430
61.079552	68.543532
61.865984	76.067734
62.390272	79.006861
62.914560	73.790610
63.438848	74.028261
64.225280	48.123160
64.749568	54.573805
65.273856	28.050424
66.060288	19.593953
66.584576	16.847341
67.108864	27.347393
67.895296	42.585443
68.419584	32.466373
68.943872	22.814505
69.468160	38.115520
70.254592	51.796032
70.778880	34.890617
71.303168	46.594443
72.089600	84.377776
72.613888	36.017912
73.138176	42.077741
73.662464	54.783348
74.448896	45.488795
74.973184	35.574310
75.497472	42.780576
76.283904	29.069438
76.808192	46.116979
77.332480	48.495045
78.118912	55.342148
78.643200	53.102118
79.167488	28.380363
79.691776	31.938710
80.478208	104.873771
81.002496	77.383158
81.526784	111.207186
82.313216	71.647113
82.837504	81.761046
83.361792	57.843188
83.886080	39.525041
84.672512	55.640311
