DWS Measurement v9.2.8
08/21/18 2:42:54 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	45
Echo Duration (s):	45
Wavelength (nm):	685.0
Temperature (°C):	20.01
Cuvette Thickness (mm):	5.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	989.86
Mean Count Rate (kHz):	783.2


Lag time (s)	g2-1

1.250000E-8	0.997835
2.500000E-8	1.001363
3.750000E-8	1.002156
5.000000E-8	0.999546
6.250000E-8	0.998326
7.500000E-8	0.998412
8.750000E-8	1.001149
1.000000E-7	0.998248
1.125000E-7	0.998766
1.250000E-7	1.002794
1.375000E-7	1.002520
1.500000E-7	0.999730
1.625000E-7	0.998452
1.750000E-7	0.997480
1.875000E-7	0.998356
2.000000E-7	0.999436
2.125000E-7	0.998664
2.375000E-7	0.998954
2.625000E-7	1.001435
2.875000E-7	0.998980
3.125000E-7	1.002410
3.375000E-7	1.000983
3.625000E-7	1.001275
3.875000E-7	0.999419
4.125000E-7	0.998701
4.625000E-7	1.000661
5.125000E-7	1.000735
5.625000E-7	0.997071
6.125000E-7	0.998178
6.625000E-7	0.997623
7.125000E-7	1.000208
7.625000E-7	0.997580
8.125000E-7	0.998457
9.125000E-7	0.995898
1.012500E-6	0.999231
1.112500E-6	0.997334
1.212500E-6	0.997290
1.312500E-6	0.998119
1.412500E-6	0.997421
1.512500E-6	0.999209
1.612500E-6	0.998685
1.812500E-6	0.997430
2.012500E-6	0.996664
2.212500E-6	0.996480
2.412500E-6	0.995091
2.612500E-6	0.995066
2.812500E-6	0.995413
3.012500E-6	0.994667
3.212500E-6	0.995267
3.612500E-6	0.995012
4.012500E-6	0.993036
4.412500E-6	0.993596
4.812500E-6	0.993289
5.212500E-6	0.992874
5.612500E-6	0.991817
6.012500E-6	0.991693
6.412500E-6	0.991428
7.212500E-6	0.990430
8.012500E-6	0.989986
8.812500E-6	0.988725
9.612500E-6	0.988505
1.041250E-5	0.987356
1.121250E-5	0.987692
1.201250E-5	0.986661
1.281250E-5	0.986597
1.441250E-5	0.985201
1.601250E-5	0.984670
1.761250E-5	0.984017
1.921250E-5	0.983069
2.081250E-5	0.982374
2.241250E-5	0.981675
2.401250E-5	0.980391
2.561250E-5	0.979774
2.881250E-5	0.978131
3.201250E-5	0.976394
3.521250E-5	0.975423
3.841250E-5	0.975020
4.161250E-5	0.973913
4.481250E-5	0.972238
4.801250E-5	0.971095
5.121250E-5	0.970196
5.761250E-5	0.968724
6.401250E-5	0.967170
7.041250E-5	0.965689
7.681250E-5	0.964098
8.321250E-5	0.962896
8.961250E-5	0.961569
9.601250E-5	0.960300
0.000102	0.959554
0.000115	0.957380
0.000128	0.955595
0.000141	0.953907
0.000154	0.952366
0.000166	0.951150
0.000179	0.949628
0.000192	0.948549
0.000205	0.947536
0.000230	0.945299
0.000256	0.943584
0.000282	0.941992
0.000307	0.940633
0.000333	0.939155
0.000358	0.937921
0.000384	0.936728
0.000410	0.935764
0.000461	0.933740
0.000512	0.932093
0.000563	0.930655
0.000614	0.929112
0.000666	0.927980
0.000717	0.926905
0.000768	0.925906
0.000819	0.925090
0.000922	0.923463
0.001024	0.922000
0.001126	0.920433
0.001229	0.919393
0.001331	0.918320
0.001434	0.917260
0.001536	0.916214
0.001638	0.915424
0.001843	0.913792
0.002048	0.912381
0.002253	0.911144
0.002458	0.910062
0.002662	0.909025
0.002867	0.908090
0.003072	0.906946
0.003277	0.906189
0.003686	0.904569
0.004096	0.903059
0.004506	0.901955
0.004915	0.900845
0.005325	0.899965
0.005734	0.898798
0.006144	0.897708
0.006554	0.897256
0.007373	0.895556
0.008192	0.894024
0.009011	0.892715
0.009830	0.891447
0.010650	0.890363
0.011469	0.889471
0.012288	0.888482
0.013107	0.888181
0.014746	0.887470
0.016384	0.886760
0.018022	0.886083
0.019661	0.885027
0.021299	0.883526
0.022938	0.881739
0.024576	0.880311
0.026214	0.879080
0.029491	0.875892
0.032768	0.874175
0.036045	0.873316
0.039322	0.871985
0.042598	0.870837
0.045875	0.868982
0.049152	0.866794
0.052429	0.867112
0.058982	0.865487
0.065536	0.861756
0.072090	0.858732
0.078643	0.857430
0.085197	0.854191
0.091750	0.851739
0.098304	0.850730
0.104858	0.850215
0.117965	0.845184
0.131072	0.839538
0.144179	0.835616
0.157286	0.830910
0.170394	0.826799
0.183501	0.823412
0.399815	0.773955
0.599722	0.732113
0.799630	0.698756
0.999537	0.669122
1.199444	0.640502
1.399352	0.612836
1.599259	0.588172
1.799167	0.562488
1.999074	0.541810
2.198982	0.519805
2.398889	0.496085
2.598796	0.475044
2.798704	0.457286
2.998611	0.439295
3.198519	0.422053
3.398426	0.406192
3.598333	0.390798
3.798241	0.378552
3.998148	0.365187
4.198056	0.351530
4.397963	0.337017
4.597870	0.326362
4.797778	0.317554
4.997685	0.304039
5.197593	0.293165
5.397500	0.283814
5.597407	0.273836
5.797315	0.263619
5.997222	0.251691
6.197130	0.242120
6.397037	0.233921
6.596945	0.226496
6.796852	0.218375
6.996759	0.210436
7.196667	0.203982
7.396574	0.197567
7.596482	0.190784
7.796389	0.184866
7.996296	0.178454
8.196204	0.172897
8.396111	0.166438
8.596019	0.160521
8.795926	0.154566
8.995833	0.149544
9.195741	0.144303
9.395648	0.140426
9.595556	0.135477
9.795463	0.130968
9.995371	0.127679
10.195278	0.122851
10.395185	0.119975
10.595093	0.116299
10.795000	0.112381
10.994908	0.108576
11.194815	0.106079
11.394722	0.104333
11.594630	0.102360
11.794537	0.099091
11.994445	0.097592
12.194352	0.096646
12.394259	0.093337
12.594167	0.090016
12.794074	0.088911


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

13.206000	816.531553
20.168000	373.950068
27.138000	971.279080
34.107000	828.525981
41.064000	2170.945083
48.037000	1487.115947
48.666146	778.777306
49.714722	781.950315
50.763298	795.767212
51.602158	781.184787
52.650734	768.990701
53.699310	775.536669
54.747886	772.006241
55.796462	771.146866
56.845038	771.293894
57.683899	776.505739
58.732475	769.282300
59.781051	779.418768
60.829627	778.257147
61.878203	772.026173
62.926779	766.353876
63.975355	761.355736
65.023931	770.060176
65.862792	766.302499
66.911368	778.578129
67.959944	762.901497
69.008520	766.874770
70.057096	774.465580
71.105672	772.588795
72.154248	766.874760
73.202824	753.234318
74.251400	774.276267
75.090261	780.748890
76.138837	780.756548
77.187413	764.629301
78.235989	772.795069
79.284565	778.944421
80.333141	765.837685
81.381717	756.915153
82.430293	759.133825
83.478869	767.078361
84.527445	771.789994
85.366306	768.723262
86.414882	763.638061
87.463458	776.198055
88.512034	768.750611
89.560610	771.506028
90.609186	774.425609
91.657762	784.404875
92.706338	776.784058

Measurement Notes:

