DWS Measurement v9.2.8 
08/31/18 1:19:14 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	1077.80
Mean Count Rate (kHz):	158.1


Lag time (s)	g2-1

1.250000E-8	1.007454
2.500000E-8	1.000246
3.750000E-8	1.014752
5.000000E-8	0.993349
6.250000E-8	1.001284
7.500000E-8	1.001257
8.750000E-8	1.001297
1.000000E-7	1.005048
1.125000E-7	0.991503
1.250000E-7	0.987172
1.375000E-7	1.003700
1.500000E-7	1.010831
1.625000E-7	0.999722
1.750000E-7	1.000898
1.875000E-7	1.002682
2.000000E-7	1.001313
2.125000E-7	0.997918
2.375000E-7	1.006518
2.625000E-7	0.999751
2.875000E-7	0.999776
3.125000E-7	1.002634
3.375000E-7	0.998966
3.625000E-7	1.000579
3.875000E-7	0.997124
4.125000E-7	1.003295
4.625000E-7	0.999801
5.125000E-7	1.002113
5.625000E-7	1.000417
6.125000E-7	1.001542
6.625000E-7	1.003074
7.125000E-7	0.996380
7.625000E-7	0.995817
8.125000E-7	0.994699
9.125000E-7	1.001639
1.012500E-6	1.000467
1.112500E-6	0.998737
1.212500E-6	0.997988
1.312500E-6	0.999523
1.412500E-6	1.002083
1.512500E-6	0.997801
1.612500E-6	0.999017
1.812500E-6	1.000899
2.012500E-6	0.998550
2.212500E-6	0.999317
2.412500E-6	0.995060
2.612500E-6	0.995065
2.812500E-6	0.995148
3.012500E-6	0.999965
3.212500E-6	0.996506
3.612500E-6	0.993654
4.012500E-6	0.994310
4.412500E-6	0.994415
4.812500E-6	0.994892
5.212500E-6	0.992826
5.612500E-6	0.991834
6.012500E-6	0.991433
6.412500E-6	0.990512
7.212500E-6	0.989731
8.012500E-6	0.989167
8.812500E-6	0.987444
9.612500E-6	0.989174
1.041250E-5	0.987577
1.121250E-5	0.986175
1.201250E-5	0.984764
1.281250E-5	0.984404
1.441250E-5	0.983675
1.601250E-5	0.982305
1.761250E-5	0.981739
1.921250E-5	0.980915
2.081250E-5	0.981160
2.241250E-5	0.978965
2.401250E-5	0.978098
2.561250E-5	0.977358
2.881250E-5	0.974861
3.201250E-5	0.972576
3.521250E-5	0.972508
3.841250E-5	0.971954
4.161250E-5	0.970156
4.481250E-5	0.969362
4.801250E-5	0.967033
5.121250E-5	0.967189
5.761250E-5	0.965079
6.401250E-5	0.963432
7.041250E-5	0.961133
7.681250E-5	0.960137
8.321250E-5	0.958910
8.961250E-5	0.957555
9.601250E-5	0.956400
0.000102	0.955986
0.000115	0.953807
0.000128	0.952227
0.000141	0.951049
0.000154	0.949501
0.000166	0.948328
0.000179	0.947285
0.000192	0.946507
0.000205	0.945316
0.000230	0.943350
0.000256	0.942188
0.000282	0.940784
0.000307	0.939823
0.000333	0.938324
0.000358	0.937549
0.000384	0.936658
0.000410	0.935732
0.000461	0.934179
0.000512	0.932668
0.000563	0.931506
0.000614	0.930427
0.000666	0.929096
0.000717	0.928327
0.000768	0.927490
0.000819	0.926680
0.000922	0.925258
0.001024	0.923930
0.001126	0.922493
0.001229	0.921099
0.001331	0.920410
0.001434	0.919517
0.001536	0.918567
0.001638	0.917852
0.001843	0.916441
0.002048	0.915043
0.002253	0.913592
0.002458	0.912629
0.002662	0.911573
0.002867	0.910687
0.003072	0.909773
0.003277	0.909032
0.003686	0.907562
0.004096	0.906319
0.004506	0.905302
0.004915	0.904475
0.005325	0.903539
0.005734	0.902699
0.006144	0.901662
0.006554	0.901251
0.007373	0.899866
0.008192	0.898453
0.009011	0.897308
0.009830	0.896341
0.010650	0.895475
0.011469	0.894615
0.012288	0.893814
0.013107	0.893283
0.014746	0.891886
0.016384	0.891078
0.018022	0.890396
0.019661	0.888970
0.021299	0.887574
0.022938	0.886337
0.024576	0.885272
0.026214	0.884282
0.029491	0.882138
0.032768	0.880760
0.036045	0.879131
0.039322	0.877934
0.042598	0.877131
0.045875	0.875267
0.049152	0.873681
0.052429	0.873431
0.058982	0.870479
0.065536	0.868401
0.072090	0.865548
0.078643	0.862966
0.085197	0.861428
0.091750	0.858680
0.098304	0.855954
0.104858	0.856270
0.117965	0.851374
0.131072	0.847483
0.144179	0.843345
0.157286	0.840288
0.170394	0.836782
0.183501	0.833480
0.399815	0.781960
0.599723	0.742585
0.799630	0.702919
0.999538	0.670939
1.199445	0.637303
1.399353	0.606505
1.599260	0.579035
1.799168	0.550861
1.999075	0.524630
2.198983	0.500970
2.398890	0.478184
2.598798	0.458678
2.798705	0.439114
2.998613	0.419958
3.198520	0.404180
3.398428	0.383721
3.598335	0.368991
3.798243	0.352444
3.998151	0.336236
4.198058	0.326273
4.397966	0.312393
4.597873	0.299454
4.797781	0.287467
4.997688	0.276803
5.197596	0.264589
5.397503	0.255161
5.597411	0.245401
5.797318	0.235491
5.997226	0.228259
6.197133	0.218529
6.397041	0.210799
6.596948	0.202878
6.796856	0.198202
6.996763	0.191329
7.196671	0.182160
7.396579	0.176673
7.596486	0.169833
7.796394	0.161837
7.996301	0.158262
8.196209	0.149612
8.396116	0.144815
8.596024	0.141652
8.795931	0.135947
8.995839	0.134170
9.195746	0.127547
9.395654	0.125355
9.595561	0.122567
9.795469	0.118110
9.995376	0.116132
10.195284	0.111984
10.395191	0.110576
10.595099	0.106490
10.795006	0.104004
10.994914	0.102465
11.194822	0.099561
11.394729	0.097006
11.594637	0.094952
11.794544	0.091957
11.994452	0.089054
12.194359	0.086796
12.394267	0.081873
12.594174	0.080031
12.794082	0.075988


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.421000	339.763273
13.382000	117.663953
20.341000	76.080530
27.311000	250.226222
34.282000	145.433480
41.241000	85.917141
48.209000	208.635331
55.172000	87.357478
62.140000	51.269356
69.111000	128.423850
76.071000	141.186410
83.041000	294.997146
90.011000	206.899203
96.969000	114.960575
103.939000	76.439764
110.900000	247.493983
117.869000	94.036612
124.820000	73.017461
125.449146	156.524240
126.497722	155.813526
127.546298	156.552884
128.385158	157.414146
129.433734	155.569277
130.482310	157.688147
131.530886	157.850266
132.579462	159.075453
133.628038	156.264447
134.466899	157.751644
135.515475	158.191059
136.564051	158.311131
137.612627	158.545223
138.661203	159.531855
139.709779	159.663173
140.758355	158.283529
141.806931	158.039948
142.855507	158.003751
143.694368	157.271109
144.742944	158.671238
145.791520	158.244430
146.840096	159.233529
147.888672	159.740166
148.937248	155.720530
149.985824	155.912868
151.034400	156.606117
152.082976	156.402472
153.131552	156.328855
154.180128	155.442279
155.228704	156.379440
156.067565	158.203189
157.116141	159.273247
158.164717	157.362492
159.213293	156.389962
160.261869	158.270748
161.310445	158.615915
162.359021	159.538146
163.407597	159.169201
164.456173	157.792296
165.504749	156.699669
166.553325	158.103676
167.601901	157.126236
168.650477	155.163436
169.489338	156.738416
170.537914	157.592517
171.586490	157.566914
172.635066	157.688359
173.683642	157.874759
174.732218	156.178134
175.780794	156.414626
176.829370	155.340591
177.877946	155.018449
178.926522	154.680918
179.975098	156.374837
181.023674	155.592166
182.072250	156.898918
183.120826	157.739903
184.169402	159.369535

Measurement Notes:

