DWS Measurement v9.2.8 
08/21/18 1:29:04 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	45
Echo Duration (s):	45
Wavelength (nm):	685.0
Temperature (°C):	30.00
Cuvette Thickness (mm):	5.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	1005.80
Mean Count Rate (kHz):	768.9


Lag time (s)	g2-1

1.250000E-8	0.996744
2.500000E-8	1.001724
3.750000E-8	0.994969
5.000000E-8	0.998687
6.250000E-8	1.000229
7.500000E-8	1.002212
8.750000E-8	0.998144
1.000000E-7	0.995295
1.125000E-7	1.005635
1.250000E-7	1.001716
1.375000E-7	0.998909
1.500000E-7	0.999507
1.625000E-7	0.999616
1.750000E-7	1.000055
1.875000E-7	1.000119
2.000000E-7	0.999935
2.125000E-7	0.997903
2.375000E-7	1.001520
2.625000E-7	0.998404
2.875000E-7	1.000746
3.125000E-7	1.000256
3.375000E-7	0.995170
3.625000E-7	0.998266
3.875000E-7	0.999659
4.125000E-7	0.999488
4.625000E-7	0.999261
5.125000E-7	0.999010
5.625000E-7	0.996868
6.125000E-7	0.996143
6.625000E-7	0.995202
7.125000E-7	0.996250
7.625000E-7	0.998191
8.125000E-7	0.995945
9.125000E-7	0.994493
1.012500E-6	0.994758
1.112500E-6	0.994765
1.212500E-6	0.995162
1.312500E-6	0.995946
1.412500E-6	0.996547
1.512500E-6	0.994919
1.612500E-6	0.995703
1.812500E-6	0.995296
2.012500E-6	0.996115
2.212500E-6	0.993878
2.412500E-6	0.993412
2.612500E-6	0.993665
2.812500E-6	0.994744
3.012500E-6	0.993581
3.212500E-6	0.993427
3.612500E-6	0.992703
4.012500E-6	0.991149
4.412500E-6	0.991639
4.812500E-6	0.991408
5.212500E-6	0.990308
5.612500E-6	0.989154
6.012500E-6	0.989478
6.412500E-6	0.988826
7.212500E-6	0.988172
8.012500E-6	0.987611
8.812500E-6	0.986848
9.612500E-6	0.986062
1.041250E-5	0.985252
1.121250E-5	0.984534
1.201250E-5	0.984396
1.281250E-5	0.984060
1.441250E-5	0.982630
1.601250E-5	0.982028
1.761250E-5	0.980646
1.921250E-5	0.979842
2.081250E-5	0.979289
2.241250E-5	0.978136
2.401250E-5	0.977305
2.561250E-5	0.976679
2.881250E-5	0.974886
3.201250E-5	0.973554
3.521250E-5	0.972552
3.841250E-5	0.971768
4.161250E-5	0.970469
4.481250E-5	0.969569
4.801250E-5	0.968480
5.121250E-5	0.967560
5.761250E-5	0.965996
6.401250E-5	0.964320
7.041250E-5	0.962827
7.681250E-5	0.961424
8.321250E-5	0.960437
8.961250E-5	0.959109
9.601250E-5	0.958218
0.000102	0.957263
0.000115	0.955366
0.000128	0.953755
0.000141	0.952279
0.000154	0.951064
0.000166	0.949779
0.000179	0.948871
0.000192	0.947895
0.000205	0.946956
0.000230	0.945187
0.000256	0.943707
0.000282	0.942422
0.000307	0.941340
0.000333	0.940314
0.000358	0.939316
0.000384	0.938460
0.000410	0.937579
0.000461	0.936224
0.000512	0.935028
0.000563	0.934044
0.000614	0.933135
0.000666	0.932269
0.000717	0.931465
0.000768	0.930800
0.000819	0.930309
0.000922	0.929122
0.001024	0.928135
0.001126	0.927193
0.001229	0.926326
0.001331	0.925515
0.001434	0.924951
0.001536	0.924410
0.001638	0.923954
0.001843	0.922968
0.002048	0.921871
0.002253	0.921085
0.002458	0.920250
0.002662	0.919699
0.002867	0.919100
0.003072	0.918490
0.003277	0.918194
0.003686	0.917184
0.004096	0.916360
0.004506	0.915590
0.004915	0.914719
0.005325	0.914035
0.005734	0.913517
0.006144	0.912839
0.006554	0.912506
0.007373	0.911668
0.008192	0.910682
0.009011	0.909826
0.009830	0.909159
0.010650	0.908112
0.011469	0.907461
0.012288	0.906655
0.013107	0.906824
0.014746	0.905763
0.016384	0.905143
0.018022	0.904581
0.019661	0.903097
0.021299	0.901792
0.022938	0.900572
0.024576	0.899496
0.026214	0.899691
0.029491	0.897302
0.032768	0.895807
0.036045	0.895069
0.039322	0.893392
0.042598	0.891731
0.045875	0.889265
0.049152	0.887647
0.052429	0.888930
0.058982	0.886377
0.065536	0.882272
0.072090	0.878391
0.078643	0.875559
0.085197	0.871961
0.091750	0.869220
0.098304	0.866789
0.104858	0.869102
0.117965	0.862673
0.131072	0.855275
0.144179	0.848831
0.157286	0.841811
0.170394	0.834435
0.183501	0.826717
0.399815	0.729702
0.599723	0.636523
0.799630	0.551084
0.999538	0.480650
1.199445	0.420380
1.399353	0.370824
1.599260	0.329355
1.799168	0.293833
1.999075	0.264353
2.198983	0.238250
2.398890	0.216898
2.598798	0.197663
2.798705	0.179489
2.998613	0.163567
3.198520	0.150323
3.398428	0.137593
3.598335	0.126717
3.798243	0.118879
3.998150	0.110731
4.198058	0.104093
4.397965	0.097521
4.597873	0.091455
4.797780	0.085803
4.997688	0.078662
5.197595	0.074748
5.397503	0.070036
5.597410	0.066848
5.797318	0.063751
5.997225	0.060417
6.197133	0.055960
6.397040	0.052027
6.596948	0.048251
6.796855	0.044903
6.996763	0.042047
7.196670	0.039386
7.396578	0.037549
7.596486	0.036619
7.796393	0.036074
7.996301	0.034744
8.196208	0.034570
8.396116	0.032634
8.596023	0.031090
8.795931	0.030392
8.995838	0.028349
9.195746	0.026762
9.395653	0.025355
9.595561	0.024746
9.795468	0.024705
9.995376	0.023828
10.195283	0.025456
10.395191	0.024040
10.595098	0.025504
10.795006	0.025944
10.994913	0.028863
11.194821	0.029808
11.394728	0.030116
11.594636	0.031097
11.794543	0.033135
11.994451	0.033452
12.194358	0.033488
12.394266	0.034640
12.594173	0.033857
12.794081	0.034067


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.420000	528.017643
13.380000	935.255271
20.340000	228.048166
27.311000	961.800693
34.291000	259.290773
41.251000	708.029152
48.212000	643.357720
48.841146	761.153421
49.889722	766.352418
50.938298	773.695174
51.777158	762.845790
52.825734	767.511449
53.874310	766.111052
54.922886	770.764132
55.971462	768.108312
57.020038	758.497161
57.858899	759.090397
58.907475	768.511149
59.956051	764.680167
61.004627	764.942603
62.053203	777.845358
63.101779	778.492814
64.150355	777.245663
65.198931	770.620381
66.247507	770.449245
67.086368	776.828997
68.134944	779.650963
69.183520	778.528176
70.232096	770.787699
71.280672	784.931506
72.329248	783.004274
73.377824	776.127824
74.426400	788.175327
75.474976	783.402678
76.523552	785.684243
77.572128	773.836333
78.620704	769.678242
79.669280	768.921449
80.508141	763.201027
81.556717	770.525282
82.605293	765.772459
83.653869	756.911002
84.702445	775.112460
85.751021	768.864168
86.799597	770.366592
87.848173	779.551066
88.896749	779.340909
89.945325	777.656127
90.993901	758.740983
92.042477	763.168774
93.091053	770.981819

Measurement Notes:

