DWS Measurement v9.2.8 
08/22/18 11:40:45 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	938.03
Mean Count Rate (kHz):	164.3


Lag time (s)	g2-1

1.25E-08	 1.00379
 2.5E-08	0.999665
3.75E-08	 1.00129
   5E-08	 1.00517
6.25E-08	0.999922
 7.5E-08	 1.00549
8.75E-08	0.999451
   1E-07	0.998289
1.125E-07	0.996629
1.25E-07	 0.99407
1.375E-07	 0.99438
 1.5E-07	 1.00106
1.625E-07	  1.0009
1.75E-07	0.996444
1.875E-07	0.999876
   2E-07	0.999821
2.125E-07	  0.9999
2.375E-07	 1.00328
2.625E-07	0.999721
2.875E-07	0.996432
3.125E-07	0.994458
3.375E-07	0.994854
3.625E-07	0.996193
3.875E-07	0.997765
4.125E-07	0.997085
4.625E-07	0.997242
5.125E-07	0.998518
5.625E-07	0.995337
6.125E-07	 1.00001
6.625E-07	0.995961
7.125E-07	0.997699
7.625E-07	0.995334
8.125E-07	0.994163
9.125E-07	0.995364
1.0125E-06	0.996837
1.1125E-06	0.996573
1.2125E-06	0.996539
1.3125E-06	 0.99359
1.4125E-06	0.995618
1.5125E-06	0.997682
1.6125E-06	0.996647
1.8125E-06	0.994671
2.0125E-06	0.995488
2.2125E-06	0.992825
2.4125E-06	 0.99162
2.6125E-06	0.990221
2.8125E-06	0.992117
3.0125E-06	0.993188
3.2125E-06	0.992864
3.6125E-06	 0.99274
4.0125E-06	 0.98945
4.4125E-06	0.988559
4.8125E-06	 0.98967
5.2125E-06	0.988879
5.6125E-06	0.985745
6.0125E-06	0.986167
6.4125E-06	0.986468
7.2125E-06	0.985418
8.0125E-06	0.984007
8.8125E-06	0.981978
9.6125E-06	0.982635
1.04125E-05	 0.98052
1.12125E-05	0.981232
1.20125E-05	0.979702
1.28125E-05	0.978893
1.44125E-05	0.977865
1.60125E-05	 0.97703
1.76125E-05	0.976769
1.92125E-05	0.975132
2.08125E-05	0.974196
2.24125E-05	0.973459
2.40125E-05	0.972061
2.56125E-05	0.970921
2.88125E-05	0.968989
3.20125E-05	0.966529
3.52125E-05	0.966204
3.84125E-05	0.965061
4.16125E-05	0.964196
4.48125E-05	0.962559
4.80125E-05	0.960914
5.12125E-05	0.959438
5.76125E-05	0.958239
6.40125E-05	0.956733
7.04125E-05	0.954221
7.68125E-05	0.952801
8.32125E-05	0.952083
8.96125E-05	0.950118
9.60125E-05	0.949136
0.000102	0.948518
0.000115	0.946122
0.000128	0.944231
0.000141	0.942824
0.000154	0.941353
0.000166	0.939849
0.000179	0.938845
0.000192	0.937528
0.000205	0.936692
 0.00023	0.934501
0.000256	 0.93301
0.000282	0.931404
0.000307	 0.93038
0.000333	0.929226
0.000358	0.927814
0.000384	0.926896
 0.00041	 0.92608
0.000461	0.924088
0.000512	 0.92257
0.000563	0.921253
0.000614	0.920012
0.000666	0.918813
0.000717	0.917899
0.000768	0.916697
0.000819	0.915817
0.000922	 0.91419
0.001024	0.912651
0.001126	0.911233
0.001229	0.910095
0.001331	0.908926
0.001434	0.907771
0.001536	0.906884
0.001638	 0.90602
0.001843	0.904255
0.002048	0.902648
0.002253	0.901226
0.002458	0.899873
0.002662	0.898688
0.002867	0.897649
0.003072	0.896631
0.003277	0.895878
0.003686	0.894215
0.004096	0.892687
0.004506	0.891198
0.004915	 0.89007
0.005325	0.889028
0.005734	0.888139
0.006144	0.887317
0.006554	0.886674
0.007373	0.885158
0.008192	0.883621
0.009011	0.882265
 0.00983	0.880866
 0.01065	0.879501
0.011469	0.878238
0.012288	0.876919
0.013107	0.876327
0.014746	0.874377
0.016384	0.872623
0.018022	 0.87125
0.019661	0.869779
0.021299	0.867957
0.022938	0.866314
0.024576	0.864603
0.026214	 0.86413
0.029491	0.862035
0.032768	0.860248
0.036045	0.857896
0.039322	 0.85578
0.042598	0.853555
0.045875	0.851452
0.049152	0.850028
0.052429	0.849819
0.058982	0.845656
0.065536	0.841778
 0.07209	0.838206
0.078643	0.834301
0.085197	0.831256
 0.09175	0.827646
0.098304	 0.82418
0.104858	0.824638
0.117965	0.817684
0.131072	0.810813
0.144179	0.802633
0.157286	0.796265
0.170394	 0.79046
0.183501	0.784689
0.399815	0.727401
0.599722	0.677405
 0.79963	0.627491
0.999537	0.586683
 1.19945	0.544005
 1.39935	 0.50545
 1.59926	0.469356
 1.79917	0.433312
 1.99907	0.403626
 2.19898	0.373663
 2.39889	0.345336
  2.5988	 0.32224
  2.7987	0.298821
 2.99861	0.276699
 3.19852	0.257433
 3.39843	 0.23741
 3.59833	0.222079
 3.79824	0.204673
 3.99815	 0.19216
 4.19806	0.178878
 4.39796	0.166293
 4.59787	0.155568
 4.79778	0.145818
 4.99769	0.135277
 5.19759	0.128368
  5.3975	0.119347
 5.59741	0.110457
 5.79732	0.105039
 5.99722	0.097212
 6.19713	0.091348
 6.39704	0.0855223
 6.59695	0.080213
 6.79685	0.074535
 6.99676	0.0705447
 7.19667	 0.06658
 7.39658	0.0621477
 7.59648	0.058952
 7.79639	 0.05512
  7.9963	0.0516757
 8.19621	0.048193
 8.39611	0.0442233
 8.59602	0.041906
 8.79593	0.0385497
 8.99583	0.036043
 9.19574	0.032978
 9.39565	0.031575
 9.59556	0.0297633
 9.79547	0.0277423
 9.99537	0.0260903
 10.1953	0.0236713
 10.3952	0.0229943
 10.5951	0.0204607
  10.795	0.0187653
 10.9949	0.0181893
 11.1948	0.0160823
 11.3947	0.0149287
 11.5946	0.0146363
 11.7945	0.015279
 11.9944	0.014104
 12.1944	0.0126477
 12.3943	 0.01051
 12.5942	0.00980733
 12.7941	0.00835833


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  6.426000	106.753487
 13.394000	349.325529
 20.355000	200.831556
 27.324000	286.593955
 34.283000	 61.226479
 41.254000	 72.664474
 48.214000	151.301838
 55.184000	 92.514208
 62.154000	583.712087
 69.113000	162.885640
 76.084000	394.320725
 83.044000	263.957389
 90.013000	213.803850
 96.994000	 63.235758
103.774000	 90.167961
110.732000	293.155250
117.693000	 48.747618
124.652000	 65.142725
125.281146	165.606417
126.329722	167.124469
127.378298	165.420730
128.217158	162.498268
129.265734	164.018843
130.314310	163.473227
131.362886	162.482189
132.411462	165.058360
133.460038	164.849220
134.298899	165.852148
135.347475	166.268210
136.396051	162.970033
137.444627	164.679679
138.493203	165.599839
139.541779	165.777862
140.590355	163.583208
141.638931	164.321754
142.477792	165.816818
143.526368	164.985981
144.574944	163.759336
145.623520	165.622398
146.672096	164.215201
147.720672	165.536717
148.769248	163.882028
149.817824	163.433755
150.866400	162.076275
151.914976	162.846008
152.753837	167.668470
153.802413	164.798010
154.850989	164.670447
155.899565	163.986174
156.948141	165.130154
157.996717	165.585591
159.045293	164.999438
160.093869	163.530221
161.142445	165.514273
162.191021	164.999184
163.239597	165.358457
164.288173	163.500984
165.127034	164.525381
166.175610	162.639235
167.224186	162.581988
168.272762	165.109465
169.321338	161.727111
170.369914	162.918930
171.418490	166.336043
172.467066	163.538326
173.515642	166.117566
174.564218	167.681976
175.612794	165.234836
176.451654	167.257958
177.500230	167.085687
178.548806	165.985422
179.597382	164.604139
180.645958	166.799676

Measurement notes:

