DWS Measurement v9.2.8 
08/23/18 12:53:48 PM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	190.363
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	846.48
Mean Count Rate (kHz):	123.8


Lag time (s)	g2-1

1.250000E-8	1.001950
2.500000E-8	1.005988
3.750000E-8	0.994701
5.000000E-8	1.001571
6.250000E-8	1.001713
7.500000E-8	1.000561
8.750000E-8	1.005232
1.000000E-7	1.018890
1.125000E-7	0.991382
1.250000E-7	1.005320
1.375000E-7	1.005522
1.500000E-7	0.999016
1.625000E-7	0.993004
1.750000E-7	0.975217
1.875000E-7	1.002591
2.000000E-7	0.985576
2.125000E-7	0.990878
2.375000E-7	1.005209
2.625000E-7	0.991839
2.875000E-7	0.991365
3.125000E-7	0.992724
3.375000E-7	0.990017
3.625000E-7	1.004170
3.875000E-7	0.989343
4.125000E-7	0.993507
4.625000E-7	0.991781
5.125000E-7	1.000167
5.625000E-7	0.988703
6.125000E-7	0.984965
6.625000E-7	0.995873
7.125000E-7	0.987131
7.625000E-7	0.998445
8.125000E-7	0.991773
9.125000E-7	0.989455
1.012500E-6	0.996123
1.112500E-6	0.989126
1.212500E-6	0.985592
1.312500E-6	0.993658
1.412500E-6	0.990260
1.512500E-6	0.992768
1.612500E-6	0.989977
1.812500E-6	0.986941
2.012500E-6	0.987048
2.212500E-6	0.979005
2.412500E-6	0.979873
2.612500E-6	0.980351
2.812500E-6	0.983595
3.012500E-6	0.985156
3.212500E-6	0.985428
3.612500E-6	0.983839
4.012500E-6	0.975753
4.412500E-6	0.978096
4.812500E-6	0.977807
5.212500E-6	0.975117
5.612500E-6	0.972074
6.012500E-6	0.974615
6.412500E-6	0.974575
7.212500E-6	0.968890
8.012500E-6	0.968698
8.812500E-6	0.966330
9.612500E-6	0.965983
1.041250E-5	0.961823
1.121250E-5	0.962305
1.201250E-5	0.960509
1.281250E-5	0.958649
1.441250E-5	0.955608
1.601250E-5	0.954891
1.761250E-5	0.954264
1.921250E-5	0.951219
2.081250E-5	0.949570
2.241250E-5	0.948008
2.401250E-5	0.946179
2.561250E-5	0.943133
2.881250E-5	0.939724
3.201250E-5	0.935947
3.521250E-5	0.933193
3.841250E-5	0.931531
4.161250E-5	0.930516
4.481250E-5	0.927253
4.801250E-5	0.924243
5.121250E-5	0.921880
5.761250E-5	0.919944
6.401250E-5	0.915431
7.041250E-5	0.912175
7.681250E-5	0.908817
8.321250E-5	0.906547
8.961250E-5	0.903528
9.601250E-5	0.900593
0.000102	0.899488
0.000115	0.895996
0.000128	0.892355
0.000141	0.889273
0.000154	0.886001
0.000166	0.883705
0.000179	0.881833
0.000192	0.879791
0.000205	0.878040
0.000230	0.875180
0.000256	0.871773
0.000282	0.869134
0.000307	0.866634
0.000333	0.864818
0.000358	0.863019
0.000384	0.861537
0.000410	0.859780
0.000461	0.857548
0.000512	0.855524
0.000563	0.853360
0.000614	0.851907
0.000666	0.850453
0.000717	0.849032
0.000768	0.847534
0.000819	0.846759
0.000922	0.844496
0.001024	0.842708
0.001126	0.841227
0.001229	0.839981
0.001331	0.838831
0.001434	0.837721
0.001536	0.836778
0.001638	0.835681
0.001843	0.834528
0.002048	0.832763
0.002253	0.831199
0.002458	0.830356
0.002662	0.829275
0.002867	0.827982
0.003072	0.826990
0.003277	0.826168
0.003686	0.824722
0.004096	0.823451
0.004506	0.822954
0.004915	0.821755
0.005325	0.821022
0.005734	0.820188
0.006144	0.819978
0.006554	0.819226
0.007373	0.817859
0.008192	0.817060
0.009011	0.816220
0.009830	0.815731
0.010650	0.815219
0.011469	0.814542
0.012288	0.813682
0.013107	0.812892
0.014746	0.811704
0.016384	0.811361
0.018022	0.810650
0.019661	0.808722
0.021299	0.806549
0.022938	0.804346
0.024576	0.802791
0.026214	0.802299
0.029491	0.801351
0.032768	0.800169
0.036045	0.797722
0.039322	0.794360
0.042598	0.792372
0.045875	0.790160
0.049152	0.789984
0.052429	0.789805
0.058982	0.784421
0.065536	0.781937
0.072090	0.779291
0.078643	0.774628
0.085197	0.772031
0.091750	0.768151
0.098304	0.765020
0.104858	0.763419
0.117965	0.757260
0.131072	0.749738
0.144179	0.741880
0.157286	0.734490
0.170394	0.728829
0.183501	0.718218
0.399815	0.663482
0.599722	0.619671
0.799629	0.578700
0.999537	0.544167
1.199444	0.512578
1.399351	0.480530
1.599259	0.452921
1.799166	0.424072
1.999074	0.400236
2.198981	0.377734
2.398888	0.354805
2.598796	0.334804
2.798703	0.315577
2.998610	0.296418
3.198518	0.280355
3.398425	0.264178
3.598332	0.250479
3.798240	0.235914
3.998147	0.221929
4.198054	0.210508
4.397962	0.197248
4.597869	0.185529
4.797776	0.176207
4.997684	0.165362
5.197591	0.157411
5.397499	0.148181
5.597406	0.140427
5.797313	0.130430
5.997221	0.122379
6.197128	0.115713
6.397035	0.108398
6.596943	0.102473
6.796850	0.096118
6.996757	0.090548
7.196665	0.083381
7.396572	0.081413
7.596479	0.074305
7.796387	0.071630
7.996294	0.067265
8.196201	0.062258
8.396109	0.059210
8.596016	0.056058
8.795924	0.052135
8.995831	0.047698
9.195738	0.045555
9.395646	0.043287
9.595553	0.039789
9.795460	0.035593
9.995368	0.033812
10.195275	0.032040
10.395182	0.026165
10.595090	0.024256
10.794997	0.022111
10.994904	0.018062
11.194812	0.018094
11.394719	0.016853
11.594626	0.013459
11.794534	0.008410
11.994441	0.008124
12.194349	0.004161
12.394256	0.000700
12.594163	-0.002353
12.794071	-0.001523


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.235000	52.926600
13.204000	95.206080
20.155000	46.298102
27.114000	147.534446
34.074000	104.556735
41.023000	60.053402
47.985000	233.953964
54.943000	98.420802
61.723000	267.040806
68.693000	221.829960
75.654000	140.066425
82.624000	78.502293
89.575000	95.542722
96.533000	39.725770
103.304000	44.899601
110.273000	33.936661
117.254000	144.326161
124.212000	279.625235
124.841146	124.589954
125.889722	124.276552
126.938298	124.325887
127.777158	124.973741
128.825734	125.146263
129.874310	124.913896
130.922886	125.280516
131.971462	125.760816
133.020038	126.545571
133.858899	126.066732
134.907475	126.108820
135.956051	126.714441
137.004627	124.122411
138.053203	122.957803
139.101779	122.948717
140.150355	122.703786
141.198931	121.505355
142.247507	120.872991
143.296083	122.238179
144.344659	122.506225
145.393235	122.672080
146.441811	123.479556
147.490387	126.431321
148.538963	125.589291
149.587539	125.092835
150.636115	124.478872
151.684691	124.228986
152.523552	124.223551
153.572128	124.560314
154.620704	124.096886
155.669280	123.876012
156.717856	124.915010
157.766432	125.147730
158.815008	124.538443
159.863584	124.938265
160.912160	124.152012
161.960736	123.854374
163.009312	124.038215
164.057888	122.944068
165.106464	123.617637
166.155040	123.042790
167.203616	122.537343
168.252192	123.435627
169.300768	125.400501
170.349344	125.861273
171.397920	125.279642
172.446496	126.710231
173.495072	124.766003
174.543648	124.493790
175.592224	124.997464
176.640800	123.911490
177.689376	123.958792
178.737952	124.973820
179.786528	125.673679
180.835104	125.085516
181.883680	126.091465
182.932256	124.467844
183.980832	125.026182

Measurement Notes:

