DWS Measurement v9.2.8 
08/23/18 11:24:07 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	35.01
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	813.56
Mean Count Rate (kHz):	123.5


Lag time (s)	g2-1

1.25E-08	 1.00172
 2.5E-08	 1.00178
3.75E-08	0.993373
   5E-08	 0.99668
6.25E-08	0.997433
 7.5E-08	 1.00324
8.75E-08	0.994629
   1E-07	0.995572
1.125E-07	 1.00779
1.25E-07	0.997417
1.375E-07	 1.00437
 1.5E-07	0.993259
1.625E-07	0.989208
1.75E-07	 1.00242
1.875E-07	 1.00749
   2E-07	0.996448
2.125E-07	0.998641
2.375E-07	 1.00596
2.625E-07	 1.00242
2.875E-07	0.994009
3.125E-07	 1.00544
3.375E-07	 1.00183
3.625E-07	0.998963
3.875E-07	0.999162
4.125E-07	0.999078
4.625E-07	0.998029
5.125E-07	0.994526
5.625E-07	0.986361
6.125E-07	0.995194
6.625E-07	0.994409
7.125E-07	0.992159
7.625E-07	0.989179
8.125E-07	0.992594
9.125E-07	0.992378
1.0125E-06	0.991721
1.1125E-06	0.990222
1.2125E-06	0.994344
1.3125E-06	0.991484
1.4125E-06	0.995792
1.5125E-06	0.992266
1.6125E-06	0.993709
1.8125E-06	0.990274
2.0125E-06	0.988285
2.2125E-06	0.984685
2.4125E-06	0.982319
2.6125E-06	0.984902
2.8125E-06	0.984655
3.0125E-06	0.986753
3.2125E-06	0.987148
3.6125E-06	0.982287
4.0125E-06	  0.9785
4.4125E-06	 0.97889
4.8125E-06	 0.97995
5.2125E-06	0.978947
5.6125E-06	 0.97359
6.0125E-06	 0.97302
6.4125E-06	0.974296
7.2125E-06	0.971874
8.0125E-06	0.970933
8.8125E-06	0.967209
9.6125E-06	0.967762
1.04125E-05	0.964099
1.12125E-05	0.964108
1.20125E-05	0.962084
1.28125E-05	0.961404
1.44125E-05	0.959379
1.60125E-05	0.957534
1.76125E-05	  0.9571
1.92125E-05	0.954194
2.08125E-05	0.951747
2.24125E-05	0.950533
2.40125E-05	0.948582
2.56125E-05	0.945839
2.88125E-05	0.943043
3.20125E-05	0.940047
3.52125E-05	0.938731
3.84125E-05	0.936465
4.16125E-05	0.935388
4.48125E-05	0.932662
4.80125E-05	0.929942
5.12125E-05	0.928076
5.76125E-05	0.925825
6.40125E-05	0.923619
7.04125E-05	0.920071
7.68125E-05	0.918442
8.32125E-05	0.916517
8.96125E-05	0.914461
9.60125E-05	0.913197
0.000102	0.911808
0.000115	0.908714
0.000128	 0.90628
0.000141	0.904114
0.000154	0.902202
0.000166	0.900619
0.000179	0.898664
0.000192	0.897541
0.000205	0.896396
 0.00023	0.894135
0.000256	0.891966
0.000282	0.890059
0.000307	 0.88845
0.000333	 0.88707
0.000358	0.885681
0.000384	0.884609
 0.00041	0.883566
0.000461	0.881433
0.000512	0.879797
0.000563	0.878394
0.000614	0.876882
0.000666	0.875743
0.000717	0.874548
0.000768	0.873603
0.000819	0.872676
0.000922	0.870707
0.001024	0.868925
0.001126	0.867413
0.001229	0.865875
0.001331	0.864668
0.001434	0.863245
0.001536	0.862218
0.001638	0.860976
0.001843	0.858765
0.002048	0.857025
0.002253	0.855281
0.002458	 0.85351
0.002662	0.851856
0.002867	0.850261
0.003072	0.848769
0.003277	0.847613
0.003686	0.845194
0.004096	0.843001
0.004506	0.840898
0.004915	0.839069
0.005325	0.837355
0.005734	0.835737
0.006144	 0.83389
0.006554	0.832229
0.007373	0.828791
0.008192	0.825369
0.009011	 0.82206
 0.00983	0.818753
 0.01065	0.815653
0.011469	0.812625
0.012288	0.809639
0.013107	0.806975
0.014746	0.801207
0.016384	0.796189
0.018022	0.791241
0.019661	0.785681
0.021299	 0.77993
0.022938	0.775153
0.024576	0.770485
0.026214	 0.76603
0.029491	0.756279
0.032768	0.747509
0.036045	0.738808
0.039322	 0.72963
0.042598	0.721494
0.045875	0.712455
0.049152	0.704332
0.052429	0.697339
0.058982	0.680782
0.065536	0.664611
 0.07209	0.648548
0.078643	0.632943
0.085197	0.618632
 0.09175	0.604237
0.098304	0.590069
0.104858	0.578169
0.117965	0.552628
0.131072	0.528696
0.144179	0.506188
0.157286	0.484411
0.170394	0.464634
0.183501	0.446045
0.399814	0.203586
0.599721	0.104456
0.799629	0.0563487
0.999536	0.030402
 1.19944	0.019326
 1.39935	0.011443
 1.59926	0.004407
 1.79916	0.00369967
 1.99907	0.00191167
 2.19898	1.96992E-05
 2.39889	   4E-05
 2.59879	-0.00243467
  2.7987	-0.00176
 2.99861	-0.001703
 3.19851	-0.00193833
 3.39842	-0.000819
 3.59833	-0.000849
 3.79824	-0.00120967
 3.99814	0.000246667
 4.19805	-4.2E-05
 4.39796	0.000299
 4.59786	0.000917333
 4.79777	0.000844333
 4.99768	-0.000599333
 5.19759	0.000877667
 5.39749	-0.00107233
  5.5974	-0.00198867
 5.79731	-0.00301533
 5.99721	-0.00132167
 6.19712	-0.00121067
 6.39703	-0.000720667
 6.59694	-0.00125967
 6.79684	-0.00439867
 6.99675	-0.00344567
 7.19666	-0.00169867
 7.39656	-0.002181
 7.59647	-0.002114
 7.79638	-0.00273667
 7.99629	 0.00026
 8.19619	-0.000378333
  8.3961	0.000222333
 8.59601	-0.00014
 8.79592	0.000196667
 8.99582	0.000241667
 9.19573	8.63333E-05
 9.39564	-0.00308633
 9.59554	-0.00164433
 9.79545	-0.00205267
 9.99536	-0.003246
 10.1953	-0.00376933
 10.3952	-0.00372433
 10.5951	-0.00379167
  10.795	-0.00524733
 10.9949	-0.00178733
 11.1948	-0.00258133
 11.3947	-0.00300133
 11.5946	-0.00240233
 11.7945	-0.001929
 11.9944	-0.00385967
 12.1943	-0.00311133
 12.3942	-0.002789
 12.5942	0.000921
 12.7941	0.000578


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

  0.524288	 29.845582
  1.048576	 54.856495
  1.572864	 56.900370
  2.359296	 62.040313
  2.883584	128.794949
  3.407872	 26.000974
  3.932160	131.588478
  4.718592	 67.814841
  5.242880	173.768153
  5.767168	193.422243
  6.553600	146.969992
  7.077888	 81.986622
  7.602176	107.874993
  8.388608	141.383173
  8.912896	223.547477
  9.437184	305.735786
  9.961472	 98.716290
 10.747904	126.385827
 11.272192	 42.562028
 11.796480	 77.028556
 12.582912	239.945843
 13.107200	203.281294
 13.631488	 73.614094
 14.155776	218.802436
 14.942208	236.029788
 15.466496	211.753538
 15.990784	103.650701
 16.777216	 40.086566
 17.301504	 71.317772
 17.825792	 58.761311
 18.612224	 42.346490
 19.136512	177.354873
 19.660800	120.390761
 20.185088	 39.048780
 20.971520	 71.440726
 21.495808	216.867889
 22.020096	251.364839
 22.806528	 60.071975
 23.330816	 81.477127
 23.855104	123.501656
 24.379392	 36.946708
 25.165824	 20.660841
 25.690112	 43.180443
 26.214400	130.732767
 27.000832	280.117348
 27.525120	189.824839
 28.049408	 72.990748
 28.835840	 76.344353
 29.360128	 89.344637
 29.884416	 72.054844
 30.408704	 81.333358
 31.195136	 24.999617
 31.719424	 51.953061
 32.243712	 86.758115
 33.030144	 81.160193
 33.554432	 65.531215
 34.078720	 83.075979
 34.603008	 25.180338
 35.389440	100.662611
 35.913728	 30.082493
 36.438016	215.863879
 37.224448	 39.770906
 37.748736	 32.597013
 38.273024	212.951665
 38.797312	 25.694122
 39.583744	 78.718082
 40.108032	 69.334464
 40.632320	 41.920499
 41.418752	 38.985128
 41.943040	 76.894733
 42.467328	 78.352962
 43.253760	191.340754
 43.778048	 88.751865
 44.302336	 71.843763
 44.826624	352.905936
 45.613056	166.060864
 46.137344	169.471530
 46.661632	 53.048774
 47.448064	 58.815165
 47.972352	111.110644
 48.496640	138.731601
 49.020928	 43.109429
 49.807360	112.860175
 50.331648	 83.257470
 50.855936	283.294790
 51.642368	390.366920
 52.166656	195.995011
 52.690944	 51.910627
 53.477376	151.629076
 54.001664	 61.354813
 54.525952	122.567146
 55.050240	100.444571
 55.836672	 50.244625
 56.360960	 77.258723
 56.885248	179.818378
 57.671680	418.910371
 58.195968	179.204869
 58.720256	293.947336
 59.244544	 98.505561
 60.030976	 30.977312
 60.555264	 69.903466
 61.079552	 96.594180
 61.865984	141.868468
 62.390272	 94.559853
 62.914560	190.162813
 63.438848	122.021417
 64.225280	103.417330
 64.749568	 85.662775
 65.273856	406.550289
