DWS Measurement v9.2.8 
08/24/18 10:36:19 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	30.04
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	195.857
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	300.0
l* (microns):	875.25
Mean Count Rate (kHz):	128.8


Lag time (s)	g2-1

1.250000E-8	0.990835
2.500000E-8	0.992647
3.750000E-8	1.010051
5.000000E-8	0.999810
6.250000E-8	0.993447
7.500000E-8	0.991214
8.750000E-8	1.004277
1.000000E-7	0.996313
1.125000E-7	1.006089
1.250000E-7	0.998462
1.375000E-7	1.002423
1.500000E-7	0.993911
1.625000E-7	0.998125
1.750000E-7	0.984471
1.875000E-7	0.988938
2.000000E-7	0.995765
2.125000E-7	0.985146
2.375000E-7	0.999684
2.625000E-7	0.983418
2.875000E-7	0.992310
3.125000E-7	0.988559
3.375000E-7	0.993763
3.625000E-7	0.987421
3.875000E-7	0.994564
4.125000E-7	0.988348
4.625000E-7	0.986463
5.125000E-7	0.983924
5.625000E-7	0.986263
6.125000E-7	0.986031
6.625000E-7	0.981985
7.125000E-7	0.990845
7.625000E-7	0.977150
8.125000E-7	0.982670
9.125000E-7	0.984867
1.012500E-6	0.984630
1.112500E-6	0.986558
1.212500E-6	0.984777
1.312500E-6	0.982712
1.412500E-6	0.986963
1.512500E-6	0.989418
1.612500E-6	0.986924
1.812500E-6	0.984780
2.012500E-6	0.983524
2.212500E-6	0.977203
2.412500E-6	0.974727
2.612500E-6	0.974601
2.812500E-6	0.978657
3.012500E-6	0.976134
3.212500E-6	0.980615
3.612500E-6	0.978228
4.012500E-6	0.970386
4.412500E-6	0.968757
4.812500E-6	0.973610
5.212500E-6	0.974535
5.612500E-6	0.964646
6.012500E-6	0.967138
6.412500E-6	0.968799
7.212500E-6	0.962625
8.012500E-6	0.963463
8.812500E-6	0.959326
9.612500E-6	0.962434
1.041250E-5	0.955799
1.121250E-5	0.958916
1.201250E-5	0.955203
1.281250E-5	0.955892
1.441250E-5	0.953711
1.601250E-5	0.949851
1.761250E-5	0.948493
1.921250E-5	0.946856
2.081250E-5	0.947156
2.241250E-5	0.943402
2.401250E-5	0.940890
2.561250E-5	0.939770
2.881250E-5	0.935368
3.201250E-5	0.932830
3.521250E-5	0.931030
3.841250E-5	0.929691
4.161250E-5	0.927283
4.481250E-5	0.925595
4.801250E-5	0.921984
5.121250E-5	0.920152
5.761250E-5	0.917417
6.401250E-5	0.915439
7.041250E-5	0.911334
7.681250E-5	0.909951
8.321250E-5	0.906799
8.961250E-5	0.904368
9.601250E-5	0.902762
0.000102	0.901524
0.000115	0.898220
0.000128	0.895120
0.000141	0.892887
0.000154	0.891068
0.000166	0.888981
0.000179	0.887208
0.000192	0.885369
0.000205	0.883950
0.000230	0.881377
0.000256	0.879496
0.000282	0.876981
0.000307	0.875573
0.000333	0.873821
0.000358	0.872383
0.000384	0.871362
0.000410	0.870276
0.000461	0.868399
0.000512	0.866402
0.000563	0.865119
0.000614	0.863419
0.000666	0.862694
0.000717	0.861722
0.000768	0.860587
0.000819	0.860072
0.000922	0.858407
0.001024	0.857601
0.001126	0.855903
0.001229	0.855137
0.001331	0.854106
0.001434	0.853125
0.001536	0.852391
0.001638	0.851751
0.001843	0.850271
0.002048	0.849475
0.002253	0.848385
0.002458	0.847228
0.002662	0.846194
0.002867	0.845225
0.003072	0.844652
0.003277	0.844093
0.003686	0.842860
0.004096	0.841841
0.004506	0.840764
0.004915	0.840012
0.005325	0.839541
0.005734	0.839093
0.006144	0.838563
0.006554	0.837981
0.007373	0.837027
0.008192	0.835940
0.009011	0.835403
0.009830	0.835069
0.010650	0.835039
0.011469	0.834982
0.012288	0.835151
0.013107	0.835236
0.014746	0.836162
0.016384	0.837154
0.018022	0.837222
0.019661	0.836194
0.021299	0.834791
0.022938	0.833221
0.024576	0.831130
0.026214	0.829614
0.029491	0.828104
0.032768	0.827798
0.036045	0.828252
0.039322	0.827505
0.042598	0.826398
0.045875	0.822927
0.049152	0.821616
0.052429	0.821708
0.058982	0.820259
0.065536	0.817471
0.072090	0.814801
0.078643	0.813617
0.085197	0.812412
0.091750	0.808477
0.098304	0.808213
0.104858	0.806173
0.117965	0.802438
0.131072	0.797868
0.144179	0.794674
0.157286	0.791574
0.170394	0.787642
0.183501	0.784019
0.399815	0.741059
0.599722	0.705032
0.799630	0.668743
0.999537	0.637626
1.199444	0.606454
1.399352	0.578175
1.599259	0.552157
1.799167	0.526212
1.999074	0.502002
2.198981	0.480299
2.398889	0.455347
2.598796	0.433863
2.798703	0.414983
2.998611	0.396643
3.198518	0.377880
3.398426	0.360929
3.598333	0.347977
3.798240	0.329863
3.998148	0.316762
4.198055	0.304060
4.397963	0.290237
4.597870	0.274521
4.797777	0.264263
4.997685	0.251047
5.197592	0.242065
5.397500	0.232517
5.597407	0.223867
5.797314	0.213542
5.997222	0.203584
6.197129	0.196090
6.397037	0.188101
6.596944	0.179612
6.796851	0.173893
6.996759	0.164253
7.196666	0.157705
7.396573	0.152639
7.596481	0.144454
7.796388	0.139829
7.996296	0.133077
8.196203	0.128615
8.396110	0.123477
8.596018	0.118626
8.795925	0.112382
8.995833	0.109441
9.195740	0.103635
9.395647	0.099606
9.595555	0.095903
9.795462	0.094350
9.995370	0.090453
10.195277	0.086309
10.395184	0.082692
10.595092	0.079058
10.794999	0.077232
10.994907	0.073980
11.194814	0.069347
11.394721	0.067726
11.594629	0.063691
11.794536	0.061232
11.994443	0.058423
12.194351	0.056222
12.394258	0.053113
12.594166	0.049914
12.794073	0.048471


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

0.524288	387.201070
1.048576	346.110506
1.572864	317.916781
2.359296	359.265356
2.883584	164.458804
3.407872	220.416406
3.932160	176.610266
4.718592	393.957115
5.242880	479.376085
5.767168	482.948575
6.553600	529.807604
7.077888	501.491430
7.602176	500.909684
8.388608	153.931065
8.912896	81.295664
9.437184	50.595262
9.961472	40.172559
10.747904	59.888566
11.272192	113.807238
11.796480	152.196540
12.582912	234.901991
13.107200	159.669202
13.631488	170.173350
14.155776	81.496501
14.942208	132.039336
15.466496	146.298971
15.990784	102.578372
16.777216	192.621123
17.301504	125.807566
17.825792	148.373341
18.612224	269.078967
19.136512	169.236573
19.660800	98.087215
20.185088	52.249651
20.971520	17.365756
21.495808	22.978558
22.020096	36.651591
22.806528	56.659688
23.330816	74.647287
23.855104	60.716347
24.379392	55.084218
25.165824	37.137925
25.690112	42.568190
26.214400	23.255654
27.000832	27.189119
27.525120	31.225125
28.049408	39.472292
28.573696	30.898988
29.360128	54.706503
29.884416	42.476653
30.408704	54.001707
31.195136	16.871087
31.719424	21.950989
32.243712	40.920228
33.030144	34.253347
33.554432	103.291247
34.078720	128.101258
34.603008	80.451739
35.389440	56.093167
35.913728	50.812277
36.438016	50.801280
37.224448	52.540858
37.748736	99.052231
38.273024	188.989528
38.797312	215.529722
39.583744	130.911898
40.108032	136.251068
40.632320	48.068169
41.418752	95.500106
41.943040	178.886113
42.467328	98.488892
43.253760	76.597214
43.778048	39.159160
44.302336	40.209912
44.826624	37.698735
45.613056	62.172614
46.137344	37.774894
46.661632	38.261041
47.448064	34.818975
47.972352	58.283839
48.496640	40.460460
49.020928	47.516509
49.807360	69.366243
50.331648	35.287582
50.855936	83.720577
51.642368	39.616993
52.166656	50.640195
52.690944	61.338348
53.215232	57.303565
54.001664	51.954093
54.525952	74.906201
55.050240	35.056879
55.836672	39.401583
56.360960	42.497612
56.885248	93.835363
57.671680	125.200051
58.195968	108.673307
58.720256	251.801858
59.244544	329.083800
60.030976	211.622481
60.555264	150.705277
61.079552	127.985856
61.865984	79.612665
62.390272	108.243663
62.914560	118.750946
63.438848	278.438140
64.225280	159.874468
64.749568	29.185351
65.273856	46.448992
66.060288	186.099207
66.584576	150.232827
67.108864	182.545895
67.895296	75.687291
68.419584	117.812416
68.943872	189.087060
69.468160	99.998340
70.254592	65.700954
70.778880	66.831897
71.303168	37.724625
72.089600	63.411402
72.613888	28.512354
73.138176	19.240061
73.662464	17.152615
74.448896	28.192098
74.973184	30.667810
75.497472	40.929884
76.283904	104.411608
76.808192	119.526796
77.332480	104.917850
77.856768	64.190372
78.643200	71.437835
79.167488	26.356640
79.691776	65.873215
80.478208	29.303803
81.002496	31.793086
81.526784	24.558985
82.313216	42.625097
82.837504	55.890226
83.361792	62.650227
83.886080	129.070274
84.672512	76.471314
