DWS Measurement v9.2.8 
08/22/18 10:45:58 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	25.00
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	952.01
Mean Count Rate (kHz):	169.8


Lag time (s)	g2-1

1.250000E-8	0.991416
2.500000E-8	1.008936
3.750000E-8	0.996395
5.000000E-8	1.006505
6.250000E-8	1.003476
7.500000E-8	1.004098
8.750000E-8	0.998813
1.000000E-7	0.996504
1.125000E-7	0.988581
1.250000E-7	0.996272
1.375000E-7	1.011793
1.500000E-7	0.993316
1.625000E-7	0.994046
1.750000E-7	1.002862
1.875000E-7	0.995765
2.000000E-7	1.006276
2.125000E-7	1.001551
2.375000E-7	1.001870
2.625000E-7	0.989795
2.875000E-7	0.998684
3.125000E-7	0.999078
3.375000E-7	0.998303
3.625000E-7	0.997856
3.875000E-7	1.006247
4.125000E-7	0.998579
4.625000E-7	0.994293
5.125000E-7	1.000480
5.625000E-7	0.999249
6.125000E-7	0.999963
6.625000E-7	0.997906
7.125000E-7	0.991946
7.625000E-7	0.991208
8.125000E-7	0.991072
9.125000E-7	0.994726
1.012500E-6	0.990845
1.112500E-6	0.993706
1.212500E-6	0.994793
1.312500E-6	0.997621
1.412500E-6	0.996037
1.512500E-6	0.998429
1.612500E-6	0.995295
1.812500E-6	0.998506
2.012500E-6	0.992776
2.212500E-6	0.994127
2.412500E-6	0.988397
2.612500E-6	0.987501
2.812500E-6	0.993807
3.012500E-6	0.992147
3.212500E-6	0.993290
3.612500E-6	0.989821
4.012500E-6	0.989867
4.412500E-6	0.986746
4.812500E-6	0.993170
5.212500E-6	0.987167
5.612500E-6	0.985199
6.012500E-6	0.982729
6.412500E-6	0.986293
7.212500E-6	0.985017
8.012500E-6	0.983935
8.812500E-6	0.981817
9.612500E-6	0.981801
1.041250E-5	0.980673
1.121250E-5	0.980020
1.201250E-5	0.978468
1.281250E-5	0.978903
1.441250E-5	0.977402
1.601250E-5	0.977218
1.761250E-5	0.976915
1.921250E-5	0.973720
2.081250E-5	0.974081
2.241250E-5	0.972202
2.401250E-5	0.971698
2.561250E-5	0.971500
2.881250E-5	0.969138
3.201250E-5	0.966446
3.521250E-5	0.965922
3.841250E-5	0.965242
4.161250E-5	0.963772
4.481250E-5	0.962487
4.801250E-5	0.960410
5.121250E-5	0.959215
5.761250E-5	0.957957
6.401250E-5	0.956791
7.041250E-5	0.954204
7.681250E-5	0.953388
8.321250E-5	0.952298
8.961250E-5	0.950087
9.601250E-5	0.948760
0.000102	0.948448
0.000115	0.946617
0.000128	0.944386
0.000141	0.942846
0.000154	0.941333
0.000166	0.940248
0.000179	0.938663
0.000192	0.937812
0.000205	0.936698
0.000230	0.934996
0.000256	0.933349
0.000282	0.931986
0.000307	0.930830
0.000333	0.929456
0.000358	0.928124
0.000384	0.927323
0.000410	0.926287
0.000461	0.924526
0.000512	0.923293
0.000563	0.921805
0.000614	0.920340
0.000666	0.919261
0.000717	0.918100
0.000768	0.917217
0.000819	0.916471
0.000922	0.914822
0.001024	0.913123
0.001126	0.911896
0.001229	0.910636
0.001331	0.909407
0.001434	0.908273
0.001536	0.907129
0.001638	0.906379
0.001843	0.904763
0.002048	0.903381
0.002253	0.902171
0.002458	0.900799
0.002662	0.899321
0.002867	0.898319
0.003072	0.897310
0.003277	0.896571
0.003686	0.894784
0.004096	0.893225
0.004506	0.891799
0.004915	0.890497
0.005325	0.889399
0.005734	0.888399
0.006144	0.887688
0.006554	0.887018
0.007373	0.885494
0.008192	0.884342
0.009011	0.883139
0.009830	0.881805
0.010650	0.880413
0.011469	0.879097
0.012288	0.877672
0.013107	0.877019
0.014746	0.875205
0.016384	0.873768
0.018022	0.872046
0.019661	0.869935
0.021299	0.867926
0.022938	0.865959
0.024576	0.864350
0.026214	0.863432
0.029491	0.861016
0.032768	0.858863
0.036045	0.856448
0.039322	0.854085
0.042598	0.852114
0.045875	0.849688
0.049152	0.848018
0.052429	0.847590
0.058982	0.842667
0.065536	0.838900
0.072090	0.835304
0.078643	0.831073
0.085197	0.827864
0.091750	0.824443
0.098304	0.820833
0.104858	0.819624
0.117965	0.812135
0.131072	0.806344
0.144179	0.800647
0.157286	0.795087
0.170394	0.789116
0.183501	0.782435
0.399815	0.722487
0.599722	0.671551
0.799629	0.618838
0.999537	0.577386
1.199444	0.534183
1.399351	0.492250
1.599259	0.457725
1.799166	0.421642
1.999073	0.390034
2.198981	0.362389
2.398888	0.335500
2.598796	0.312637
2.798703	0.289477
2.998610	0.269978
3.198518	0.251796
3.398425	0.232183
3.598332	0.214658
3.798240	0.198626
3.998147	0.185246
4.198054	0.174022
4.397962	0.158521
4.597869	0.149378
4.797776	0.139675
4.997684	0.128128
5.197591	0.120894
5.397498	0.114193
5.597406	0.107377
5.797313	0.101182
5.997220	0.093425
6.197128	0.088703
6.397035	0.086205
6.596942	0.082312
6.796850	0.078149
6.996757	0.075701
7.196665	0.071114
7.396572	0.067587
7.596479	0.064569
7.796387	0.060588
7.996294	0.058339
8.196201	0.056214
8.396109	0.053654
8.596016	0.051046
8.795923	0.049005
8.995831	0.045912
9.195738	0.042801
9.395645	0.041522
9.595553	0.039397
9.795460	0.035894
9.995367	0.035902
10.195275	0.032266
10.395182	0.031536
10.595089	0.032233
10.794997	0.029139
10.994904	0.026749
11.194811	0.026308
11.394719	0.023669
11.594626	0.025736
11.794534	0.024789
11.994441	0.026990
12.194348	0.025075
12.394256	0.023320
12.594163	0.026934
12.794070	0.027087


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.419000	40.124268
13.377000	211.642068
20.338000	225.306313
27.309000	130.385844
34.268000	237.370944
41.237000	190.192679
48.197000	67.591980
55.167000	301.406502
62.128000	544.637975
69.097000	119.629137
76.068000	76.563848
83.026000	290.150746
89.996000	272.010762
96.956000	104.147742
103.926000	130.059380
110.896000	58.459993
117.666000	68.516637
124.635000	117.118502
125.264146	169.930211
126.312722	168.006851
127.361298	166.229612
128.200158	167.971912
129.248734	166.878325
130.297310	165.868732
131.345886	166.285047
132.394462	164.690354
133.443038	166.181490
134.281899	167.486605
135.330475	167.383972
136.379051	164.786510
137.427627	167.410541
138.476203	168.938659
139.524779	167.936593
140.573355	168.235547
141.621931	167.612339
142.670507	167.775358
143.509368	166.140470
144.557944	168.474147
145.606520	168.406038
146.655096	167.170881
147.703672	167.867394
148.752248	167.430931
149.800824	165.983955
150.849400	169.479322
151.897976	167.215635
152.946552	167.428275
153.995128	171.440283
154.833989	168.820652
155.882565	167.694188
156.931141	168.300858
157.979717	167.027499
159.028293	167.850122
160.076869	164.924805
161.125445	167.681762
162.174021	169.635699
163.222597	167.316122
164.271173	168.015478
165.110034	165.758793
166.158610	168.420349
167.207186	165.473228
168.255762	169.496949
169.304338	169.875581
170.352914	168.582702
171.401490	166.292778
172.450066	167.658311
173.498642	168.079380
174.547218	169.004786
175.386078	169.251839
176.434654	168.568592
177.483230	168.454707
178.531806	165.273052
179.580382	167.830962
180.628958	166.901963
181.677534	164.488242
182.726110	166.813405
183.774686	168.234066

Measurement Notes:

