DWS Measurement v9.2.8 
08/22/18 9:33:40 AM

Correlation Mode:	Cross
Geometry:	Transmission
Analysis Type:	DWS MicroRheology
Multi-Tau Duration (s):	120
Echo Duration (s):	60
Wavelength (nm):	685.0
Temperature (°C):	35.03
Cuvette Thickness (mm):	10.00
Absorption Length (mm):	Inf
Solvent:	Water
Solvent Refractive Index:	1.329
Particle Radius (nm):	465.0
l* (microns):	968.83
Mean Count Rate (kHz):	167.1


Lag time (s)	g2-1

1.250000E-8	1.002752
2.500000E-8	0.995830
3.750000E-8	0.987434
5.000000E-8	1.009084
6.250000E-8	1.007717
7.500000E-8	1.007302
8.750000E-8	1.006447
1.000000E-7	1.009321
1.125000E-7	1.004858
1.250000E-7	0.995961
1.375000E-7	0.995774
1.500000E-7	0.988023
1.625000E-7	0.988386
1.750000E-7	1.004029
1.875000E-7	0.984975
2.000000E-7	0.997498
2.125000E-7	1.003757
2.375000E-7	0.996860
2.625000E-7	1.001191
2.875000E-7	0.989207
3.125000E-7	0.996103
3.375000E-7	0.992091
3.625000E-7	1.000110
3.875000E-7	0.989914
4.125000E-7	0.993888
4.625000E-7	0.995270
5.125000E-7	0.992648
5.625000E-7	1.001059
6.125000E-7	0.994299
6.625000E-7	0.991630
7.125000E-7	1.001003
7.625000E-7	0.995387
8.125000E-7	0.995165
9.125000E-7	0.987264
1.012500E-6	0.994430
1.112500E-6	0.990832
1.212500E-6	0.994998
1.312500E-6	0.992088
1.412500E-6	0.996010
1.512500E-6	0.994620
1.612500E-6	0.993531
1.812500E-6	0.994374
2.012500E-6	0.993613
2.212500E-6	0.992514
2.412500E-6	0.987916
2.612500E-6	0.990547
2.812500E-6	0.991020
3.012500E-6	0.989388
3.212500E-6	0.989039
3.612500E-6	0.989642
4.012500E-6	0.985073
4.412500E-6	0.986610
4.812500E-6	0.986527
5.212500E-6	0.986569
5.612500E-6	0.983915
6.012500E-6	0.982790
6.412500E-6	0.985008
7.212500E-6	0.982519
8.012500E-6	0.979719
8.812500E-6	0.978620
9.612500E-6	0.978164
1.041250E-5	0.976757
1.121250E-5	0.978001
1.201250E-5	0.974543
1.281250E-5	0.974735
1.441250E-5	0.973721
1.601250E-5	0.971819
1.761250E-5	0.972440
1.921250E-5	0.971575
2.081250E-5	0.970826
2.241250E-5	0.969778
2.401250E-5	0.969063
2.561250E-5	0.967429
2.881250E-5	0.964410
3.201250E-5	0.963202
3.521250E-5	0.962238
3.841250E-5	0.960801
4.161250E-5	0.960175
4.481250E-5	0.958048
4.801250E-5	0.957470
5.121250E-5	0.955730
5.761250E-5	0.954361
6.401250E-5	0.952728
7.041250E-5	0.950895
7.681250E-5	0.949947
8.321250E-5	0.949616
8.961250E-5	0.947301
9.601250E-5	0.946610
0.000102	0.945203
0.000115	0.943610
0.000128	0.941611
0.000141	0.940386
0.000154	0.939042
0.000166	0.937645
0.000179	0.936225
0.000192	0.935282
0.000205	0.934573
0.000230	0.933175
0.000256	0.931066
0.000282	0.929987
0.000307	0.929103
0.000333	0.927365
0.000358	0.926343
0.000384	0.925572
0.000410	0.924710
0.000461	0.923130
0.000512	0.921352
0.000563	0.920068
0.000614	0.919107
0.000666	0.917703
0.000717	0.916700
0.000768	0.915503
0.000819	0.914656
0.000922	0.913074
0.001024	0.911323
0.001126	0.910025
0.001229	0.908537
0.001331	0.907263
0.001434	0.906027
0.001536	0.905259
0.001638	0.904376
0.001843	0.902807
0.002048	0.901204
0.002253	0.899820
0.002458	0.898278
0.002662	0.896970
0.002867	0.895587
0.003072	0.894384
0.003277	0.893351
0.003686	0.891335
0.004096	0.889733
0.004506	0.888090
0.004915	0.886385
0.005325	0.884892
0.005734	0.883844
0.006144	0.882801
0.006554	0.882059
0.007373	0.880192
0.008192	0.878204
0.009011	0.876549
0.009830	0.874610
0.010650	0.872663
0.011469	0.870927
0.012288	0.869202
0.013107	0.868225
0.014746	0.865464
0.016384	0.863071
0.018022	0.860816
0.019661	0.858468
0.021299	0.855976
0.022938	0.852974
0.024576	0.850629
0.026214	0.849492
0.029491	0.845159
0.032768	0.841283
0.036045	0.836743
0.039322	0.832608
0.042598	0.828235
0.045875	0.823922
0.049152	0.820371
0.052429	0.818826
0.058982	0.810189
0.065536	0.802110
0.072090	0.794251
0.078643	0.786690
0.085197	0.779532
0.091750	0.771938
0.098304	0.765354
0.104858	0.763459
0.117965	0.749661
0.131072	0.735861
0.144179	0.723532
0.157286	0.710450
0.170394	0.698028
0.183501	0.684628
0.399815	0.520880
0.599722	0.402546
0.799630	0.306392
0.999537	0.236237
1.199445	0.179527
1.399352	0.137856
1.599259	0.104713
1.799167	0.080278
1.999074	0.060813
2.198982	0.046837
2.398889	0.036253
2.598797	0.029516
2.798704	0.022777
2.998612	0.018666
3.198519	0.013195
3.398426	0.010114
3.598334	0.009740
3.798241	0.010055
3.998149	0.008499
4.198056	0.007111
4.397964	0.005582
4.597871	0.003215
4.797778	0.003989
4.997686	0.002613
5.197593	0.000342
5.397501	-0.000310
5.597408	-0.000316
5.797316	-0.001991
5.997223	-0.001647
6.197130	-0.003125
6.397038	-0.004078
6.596945	-0.004136
6.796853	-0.004538
6.996760	-0.003970
7.196668	-0.002806
7.396575	-0.005240
7.596483	-0.005873
7.796390	-0.006259
7.996297	-0.005891
8.196205	-0.005530
8.396112	-0.004977
8.596020	-0.006399
8.795927	-0.004525
8.995835	-0.002944
9.195742	-0.004533
9.395649	-0.002863
9.595557	-0.002890
9.795464	-0.003715
9.995372	-0.003959
10.195279	-0.005523
10.395187	-0.006150
10.595094	-0.006526
10.795002	-0.006216
10.994909	-0.006088
11.194816	-0.007710
11.394724	-0.008859
11.594631	-0.010213
11.794539	-0.010979
11.994446	-0.011061
12.194354	-0.012375
12.394261	-0.013375
12.594168	-0.012453
12.794076	-0.014139


Count Rate  History (kHz) 
Elapsed Time (s)	Count Rate (kHz)

6.423000	242.730249
13.380000	112.569837
20.342000	308.651950
27.311000	169.948188
34.282000	430.421689
41.243000	264.168815
48.021000	174.795589
54.992000	70.252598
61.762000	175.501152
68.732000	160.857127
75.701000	205.202195
82.663000	85.960463
89.631000	135.124279
96.601000	108.737258
103.561000	68.594043
110.531000	221.844680
117.481000	166.488349
124.440000	145.973085
125.069146	166.342609
126.117722	167.461439
127.166298	165.622086
128.005158	168.128177
129.053734	167.070822
130.102310	168.179400
131.150886	164.490710
132.199462	166.905394
133.248038	166.931232
134.086899	168.352419
135.135475	169.256619
136.184051	168.700389
137.232627	170.798067
138.281203	165.091389
139.329779	164.945874
140.378355	165.925687
141.217216	167.477382
142.265792	165.393618
143.314368	164.384281
144.362944	167.565088
145.411520	165.600370
146.460096	167.054554
147.508672	166.715020
148.557248	162.848546
149.396109	164.383469
150.444685	164.654859
151.493261	165.162948
152.541837	171.319495
153.590413	165.821208
154.638989	167.103653
155.687565	166.769769
156.736141	164.394914
157.575002	167.749646
158.623578	164.797040
159.672154	164.239059
160.720730	166.402351
161.769306	164.209369
162.817882	167.363286
163.866458	165.140096
164.705318	166.049863
165.753894	167.322092
166.802470	168.623069
167.851046	167.253676
168.899622	165.201273
169.948198	166.892472
170.996774	162.770608
171.835635	164.827398
172.884211	167.152467
173.932787	166.565336
174.981363	167.994214
176.029939	166.227069
177.078515	166.089189
178.127091	165.773311
179.175667	165.870283
180.014528	165.219591
181.063104	168.321279
182.111680	167.448345
183.160256	165.992069
184.208832	168.153403

Measurement Notes:

